,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
14,Moorim_P&P,2021,Q1,종이·목재,-0.09320646742017116,0.020743185951311638,0.03939946494927282,-0.11171934271154393,-0.17195325542571194,-0.07231083008150785,-0.3732219462632649,-0.07231083008150785,-0.015428372481669506,-0.04312849023720999,0.3013253065380018,009580
