,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
12,Moorim_P&P,2021,Q3,종이·목재,0.1330845328541182,-0.00418111849766678,-0.007948189327138921,0.049446315312045575,0.05306772908366497,-0.06937134051808425,-0.06736077481840197,-0.06937134051808402,-0.0003381422427111147,-0.03255731956395236,-0.177435517793824,009580
