,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
3,Moorim_P&P,2023,Q4,종이·목재,-0.09876446783661597,0.018480163597792365,0.034429825204185804,-0.0747652970326762,-0.00757180156657955,-0.059027129258250044,0.03388722209400741,-0.013439602846660126,-0.004550077278224318,0.028420254450289062,-0.10011388008277232,009580
