,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
16,Moorim_P&P,2020,Q3,종이·목재,-0.206082057563306,0.01432400636539699,0.026346046803052414,0.146889577214406,0.01328671328671327,-0.12127010298819307,-0.464159945473134,-0.12127010298819307,-0.022088428967425466,0.025740138550716773,-0.040049875161143174,009580
