code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
36460,한국가스공사,생활소비재,2021,Q4,2022-03-21,"11,710,267,403,594","29,321,345,164,148","41,031,612,567,742","13,499,681,833,240","20,106,329,443,104","33,606,011,276,344","1,765,112,780,906","4,790,802,893,701","7,425,601,291,398",9079293789035,356157045806,540015690605,474857488808,474857488808,
36460,한국가스공사,생활소비재,2022,Q1,2022-05-16,"14,781,886,179,031","32,377,069,632,999","47,158,955,812,030","18,749,273,302,663","20,587,405,497,167","39,336,678,799,830","1,765,112,780,906","5,198,325,780,857","7,822,277,012,200",13746885536718,865759353126,883604219559,643371498525,643371498525,
36460,한국가스공사,생활소비재,2022,Q2,2022-08-16,"9,140,463,005,522","32,732,396,898,692","41,872,859,904,214","13,358,229,704,192","20,943,249,989,594","34,301,479,693,786","1,765,112,780,906","5,022,615,099,267","7,571,380,210,428",8504645347845,62998991214,-248234902213,-173997989821,-173997989821,
36460,한국가스공사,생활소비재,2022,Q3,2022-11-14,"18,088,432,147,578","33,949,146,646,638","52,037,578,794,216","22,990,695,409,924","22,238,108,110,759","45,228,803,520,683","1,765,112,780,906","4,433,592,618,364","6,808,775,273,533",10353749758314,71541037419,-437604581840,-587309789134,-587309789134,
36460,한국가스공사,생활소비재,2022,Q4,2023-03-21,"23,555,065,031,936","35,715,107,374,609","59,270,172,406,545","30,158,119,911,645","21,134,026,436,470","51,292,146,348,115","1,765,112,780,906","5,430,837,938,186","7,978,026,058,430",17696492962753,1015492640200,1116654033019,970825587101,970825587101,
36460,한국가스공사,생활소비재,2023,Q1,2023-05-15,"21,272,499,579,533","37,849,208,376,918","59,121,707,956,451","29,824,277,704,607","21,306,652,554,078","51,130,930,258,685","1,765,112,780,906","5,474,557,794,226","7,990,777,697,766",17568471768967,483875569500,64866517404,45432547809,45432547809,
36460,한국가스공사,생활소비재,2023,Q2,2023-08-14,"15,120,892,160,116","38,384,372,585,165","53,505,264,745,281","23,441,664,874,959","22,189,519,670,121","45,631,184,545,080","1,765,112,780,906","5,322,571,785,963","7,874,080,200,201",7659082673727,67844880273,-235748168566,-150273316494,-150273316494,
36460,한국가스공사,생활소비재,2023,Q3,2023-11-14,"13,717,952,475,285","39,033,882,873,896","52,751,835,349,181","21,171,575,392,422","24,001,933,975,214","45,173,509,367,636",,"5,051,483,175,495","7,578,325,981,545",7441606173129,150440845783,-355332686561,-269375918699,-269375918699,-294041526887.0
36460,한국가스공사,생활소비재,2023,Q4,2024-03-20,"15,924,850,059,694","37,898,852,546,495","53,823,702,606,189","22,123,189,015,642","24,507,355,577,194","46,630,544,592,836","461,565,000,000","4,517,492,373,766","7,193,158,013,353",10163349776748,498113477567,-559821331550,-507009078135,-507009078135,-483975751114.0
36460,한국가스공사,생활소비재,2024,Q1,2024-05-16,"14,842,780,988,080","38,471,916,827,749","53,314,697,815,829","20,707,049,211,249","25,240,803,614,040","45,947,852,825,289","461,565,000,000","4,732,964,975,321","7,366,844,990,540",12375224849160,811686516730,366538725981,217185293324,217185293324,175399668956.0
36460,한국가스공사,생활소비재,2024,Q2,2024-08-14,"12,931,285,320,343","38,127,199,797,782","51,058,485,118,125","18,334,881,915,847","25,184,593,978,975","43,519,475,894,822","461,565,000,000","4,943,034,431,335","7,539,009,223,303",7105237727326,420902054145,102641236499,211782147783,211782147783,184378260031.0
36460,한국가스공사,생활소비재,2024,Q3,2024-11-14,"11,668,194,955,727","37,766,801,120,002","49,434,996,075,729","17,004,120,683,943","24,582,517,088,028","41,586,637,771,971","461,565,000,000","5,193,818,177,656","7,848,358,303,758",7651186476735,340976656429,340595060640,252113952993,252113952993,310661165045.0
36460,한국가스공사,생활소비재,2024,Q4,2025-03-21,"15,188,909,000,000","38,211,542,000,000","53,400,451,000,000","20,583,403,000,000","25,099,394,000,000","45,682,797,000,000","461,565,000,000","5,274,156,000,000","7,717,654,000,000",9419825946779,986272772696,273320976880,112333605900,112333605900,-129468094032.0
