code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2019,Q3,2019-11-14,"11,286,249,000,000","46,056,722,000,000","57,342,971,000,000","5,732,553,000,000","5,250,473,000,000","10,983,026,000,000","41,023,917,000,000","46,359,945,000,000",6396077000000.0,308913000000.0,430798000000.0,418687000000.0,418687000000.0,"3,657,652,000,000",,,,,,,,,,,,
3550,LG,정보기술,2019,Q3,2019-11-14,"667,497,000,000","8,887,354,000,000","9,554,851,000,000","159,239,000,000","85,951,000,000","245,190,000,000","5,988,273,000,000","9,309,661,000,000",101076000000.0,49357000000.0,46143000000.0,34909000000.0,34909000000.0,"879,359,000,000",,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2019,Q3,2019-11-12,"212,092,193,958","261,555,506,809","473,647,700,767","202,734,853,892","39,226,576,166","241,961,430,058","15,260,461,789","231,686,270,709",184403079677.0,11903334111.0,7805972489.0,7355834400.0,7355834400.0,"160,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2019,Q3,2019-11-14,"76,848,738,000,000","140,398,633,000,000","217,247,371,000,000","37,245,240,000,000","2,451,483,000,000","39,696,723,000,000","171,078,582,000,000","177,550,648,000,000",42204911000000.0,2665967000000.0,5786457000000.0,4585890000000.0,4585890000000.0,"897,514,000,000",,,,,,,,,,,,
6400,삼성SDI,정보기술,2019,Q3,2019-11-14,"3,206,355,297,052","11,544,776,204,852","14,751,131,501,904","2,155,343,804,472","1,642,973,263,190","3,798,317,067,662","5,801,614,293,483","10,952,814,434,242",2082826009524.0,120163438351.0,126977539550.0,97614420050.0,97614420050.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2019,Q3,2019-11-14,"488,856,733,697","691,437,295,436","1,180,294,029,133","149,358,278,600","11,420,376,958","160,778,655,558","43,925,172,030","1,019,515,373,575",280151426326.0,9656490859.0,16421152151.0,8242386004.0,8242386004.0,"40,657,424,000",,,,,,,,,,,,
9150,삼성전기,정보기술,2019,Q3,2019-11-14,"2,494,632,981,780","3,052,765,629,184","5,547,398,610,964","1,004,758,692,972","139,376,709,072","1,144,135,402,044","500,342,572,515","4,403,263,208,920",1394323929489.0,148151153094.0,166033833659.0,123215894392.0,123215894392.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2019,Q3,2019-11-14,"2,487,445,104,823","3,005,385,760,544","5,492,830,865,367","2,386,624,702,612","1,181,276,552,234","3,567,901,254,846","656,407,501,415","1,924,929,610,521",2376786698527.0,144909909104.0,115475485986.0,89205072039.0,89205072039.0,"118,335,535,000",,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2019,Q3,2019-11-14,"4,029,308,815,908","2,552,188,685,185","6,581,497,501,093","893,631,151,042","317,079,532,133","1,210,710,683,175","4,176,335,849,095","5,370,786,817,918",1207909038288.0,132294839699.0,121315727970.0,86792597749.0,86792597749.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2019,Q3,2019-11-14,"426,374,000,000","227,717,000,000","654,091,000,000","51,527,000,000","46,338,000,000","97,865,000,000","137,389,000,000","556,226,000,000",79566000000.0,9510000000.0,19359000000.0,15205000000.0,15205000000.0,"23,055,000,000",,,,,,,,,,,,
29530,신도리코,정보기술,2019,Q3,2019-11-13,"705,254,459,013","232,236,425,644","937,490,884,657","51,866,403,302","18,983,688,299","70,850,091,601","711,025,461,407","866,640,793,056",95392434016.0,-1859038418.0,4334658341.0,3266413397.0,3266413397.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2019,Q3,2019-11-14,"7,832,401,000,000","21,602,029,000,000","29,434,430,000,000","9,045,792,000,000","8,282,231,000,000","17,328,023,000,000","8,066,215,000,000","12,106,407,000,000",5432573000000.0,-592724000000.0,-770323000000.0,-575046000000.0,-575046000000.0,"1,789,079,000,000",,,,,,,,,,,,
34730,SK,정보기술,2019,Q3,2019-11-14,"891,446,000,000","21,485,489,000,000","22,376,935,000,000","2,375,344,000,000","5,902,399,000,000","8,277,743,000,000","9,673,805,000,000","14,099,192,000,000",571451000000.0,142766000000.0,98241000000.0,131859000000.0,131859000000.0,"15,385,000,000",,,,,,,,,,,,
42700,한미반도체,정보기술,2019,Q3,2019-11-11,"115,526,502,537","127,065,493,410","242,591,995,947","24,740,934,610","4,538,224,884","29,279,159,494","201,503,045,889","213,312,836,453",38548815392.0,8458335516.0,19026176363.0,14650137565.0,14650137565.0,"12,716,420,500",,,,,,,,,,,,
66570,LG전자,정보기술,2019,Q3,2019-11-14,"8,718,443,000,000","19,722,787,000,000","28,441,230,000,000","10,678,668,000,000","8,485,444,000,000","19,164,112,000,000","5,409,391,000,000","9,277,118,000,000",6703747000000.0,-231036000000.0,-271279000000.0,-201997000000.0,-201997000000.0,"904,169,000,000",,,,,,,,,,,,
