,name,year,quarter,sector,Relative Return,매출액 변화율,국제유가 변화율,유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,비유동자산 변화율,Label,Code
4,SK텔레콤,2023,Q4,커뮤니케이션서비스,-0.05261054758572337,0.01773668097319092,-0.03388722209400741,-0.007135186067010468,-0.5017464795613038,0.005488365933755457,0.008460555756166777,-0.04163653217503588,017670
4,제일기획,2023,Q4,커뮤니케이션서비스,-0.22514020518944383,0.21478620181307329,-0.03388722209400741,0.27254319590224907,-2.147089454443573,0.1206005913372068,-0.11227460018553848,0.03465818367887934,030000
4,KT,2023,Q4,커뮤니케이션서비스,0.03440493118280813,-0.017310873046393116,-0.03388722209400741,-0.055533985808557285,-0.5408430703961151,-0.016415893533656356,-0.0038203037632494885,-0.0555379062467407,030200
4,LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,0.05413174579611724,-0.03388722209400741,-0.030061868747904064,-0.3752660108411966,-0.005138796879539664,0.0027738333744080634,-0.052109112061917456,032640
4,SBS,2023,Q4,커뮤니케이션서비스,-0.04232027923808333,0.09934733768198534,-0.03388722209400741,-0.03613057068090286,0.952174173092144,0.0195932958939109,0.05857901905477636,-0.21123754566672434,034120
4,NAVER,2023,Q4,커뮤니케이션서비스,-0.14323353031945135,0.030568293587590167,-0.03388722209400741,0.06100222435545,-0.18124180808901547,0.004259920065930123,-0.0025869888065161994,-0.03821944473012186,035420
4,엔씨소프트,2023,Q4,커뮤니케이션서비스,-0.3529001800138427,0.053708873159404424,-0.03388722209400741,-0.023118071288900532,-1.5485663675462438,0.015045277845041172,0.056278007158893306,0.13211350864126836,036570
