,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,영업이익 변화율,유동부채 변화율,매출액 변화율,Label,Code
1,유한양행,2024,Q3,헬스케어,0.5302977539193272,0.06624320322990718,0.27259044526318665,0.012573441226012338,2.462311349138303,-0.09838954993497584,0.1370700136787817,-0.07720671896762361,000100
1,일동제약,2024,Q3,헬스케어,-0.0836245273219364,2.49232193818955,-1.1437246559662149,31.716919744434747,4.08406829578499,-0.3401688075211212,0.0277806368911393,-0.20398249218684314,000230
1,동아쏘시오홀딩스,2024,Q3,헬스케어,0.10673495881254522,-0.00378197968592342,-2.984539108470846,0.028743215831971147,-4.805455803231825,-0.07783856964585922,6.852186274755377,-0.23453288397382438,000640
1,한화,2024,Q3,에너지_화학,0.06275613215673034,-0.09599025573427344,-5.176547653524196,0.10717339168608753,-3.7098154709861486,-0.18259140135101526,-0.1924395711144048,0.49845922369954465,000880
1,한국쉘석유,2024,Q3,에너지_화학,0.12008604781721018,0.028741787889388082,-0.049676374503294984,0.07224687694588461,-0.07240830460325587,-0.05746843539931612,-0.09271770120276523,-0.16438000813000822,002960
1,부광약품,2024,Q3,헬스케어,-0.09209426705591194,0.008559537192190048,-2.5578628588532206,0.023083076046027662,1.858187751138725,-9.68762697549641e-05,0.15721165843824125,-0.04565820476570984,003000
1,태광산업,2024,Q3,에너지_화학,0.19670176248602217,-0.005700423963787782,-1.435071603588418,-0.0032842226649514306,-1.8704364179557542,-0.10971916532312409,-0.07412470706617935,0.09028906093906083,003240
1,영진약품,2024,Q3,헬스케어,-0.06584683970613461,0.027070168824064877,-0.760715876097941,0.02509342349523558,0.09179676395675562,-0.006367677107354308,-0.002599110066742516,-0.1258934633327838,003520
1,삼성정밀화학,2024,Q3,에너지_화학,-0.03877385162564892,0.3599549420007455,-0.42017166077907475,0.0070820600601961825,-0.4318236658958263,-0.14687685212960433,-0.007172314660319978,0.04858521292784245,004000
1,효성,2024,Q3,에너지_화학,0.28848431621547854,0.005276949889101212,2.9206902128583616,0.05297948935117258,3.543180483346549,-0.8679265609705163,0.16787877141961283,-0.0896235370320736,004800
1,SK케미칼,2024,Q3,에너지_화학,0.12280287122368874,-0.13852483399595428,-1.4987914031531808,-0.0021918160947925758,-4.5573884241208615,-0.031432107664933207,-0.4855725964224076,0.06816567053636018,006120
1,녹십자,2024,Q3,헬스케어,0.04124822995500206,0.0009528555059867827,4.650367060347576,0.03269597688889214,1.5960131205661483,0.0730194639657673,0.19597540035818928,-0.15797906405163326,006280
1,대한유화,2024,Q3,에너지_화학,-0.00892081771309286,-0.04580782011173745,4.702859831012139,-0.017541220456903983,2.629296361654798,-0.4056787366148268,-0.07874487708874967,0.03147620535888695,006650
1,일양약품,2024,Q3,헬스케어,-0.10442076528020697,0.40987328205044005,4.462819950094234,0.11334299168733297,3.1409853249567714,0.08724986437820914,0.17624437226703038,-0.1394667832167833,007570
1,국도화학,2024,Q3,에너지_화학,-0.014387877679587185,-0.031222987139399083,-0.691759479843986,0.004944036128629925,-0.505475903631534,0.027986252099686082,-0.10251481340752966,0.09592852061198565,007690
1,서흥,2024,Q3,헬스케어,-0.11364233772798789,99.12050876458018,0.5147948347310454,0.01838010243535959,-0.624963373748959,-0.31977776929194324,-0.058745702118386145,-0.01841855113717534,008490
1,광동제약,2024,Q3,헬스케어,-0.01670221699653235,0.006602295845326234,-0.7074566154214952,0.0003350794641454602,-0.7094355894955218,0.1162224600557904,0.1091199503594733,-0.05928031072439577,009290
