,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,영업이익 변화율,유동부채 변화율,매출액 변화율,Label,Code
30,유한양행,2017,Q2,헬스케어,-0.0987697269702833,0.07087623339446925,-0.396716537321543,0.01663232815133986,-0.29936298745979073,-0.010773604412750104,0.008967249067626248,-0.15957438856395717,000100
30,일동제약,2017,Q2,헬스케어,-0.2359797441310619,0.01818234042057143,-0.546432992114182,0.007607184940968237,-0.5912848460729379,2.7256177272729163,-0.08039067618724183,-0.08256152990791404,000230
30,동아쏘시오홀딩스,2017,Q2,헬스케어,-0.1727828607768211,-0.026457968880553184,-1.1633199708168716,-0.00799254163365637,-1.10712295298769,-0.162219899765236,-0.6661235340549894,-0.048003219157301255,000640
30,한화,2017,Q2,에너지_화학,0.1553771826005469,0.12195346297867804,0.05970011486708238,0.03583184257602867,0.33188012769901487,-0.14455390787161448,-0.0037058999238610557,-0.270728296711916,000880
30,한국쉘석유,2017,Q2,에너지_화학,-0.023805395407978984,-0.7196593300728261,-0.02611808820425021,0.07840990774454792,-0.0028144766989105507,-0.4479766461922561,0.011599000542970472,-0.12203013370833395,002960
30,부광약품,2017,Q2,헬스케어,-0.08736549355583235,0.28898319685574014,-0.5074651647646736,0.012882311376704925,0.25535090642074354,-0.07308146089575185,0.1494563139958942,0.03419259920863009,003000
30,태광산업,2017,Q2,에너지_화학,0.30673286741334826,0.009943940051320155,-0.2672623990960836,0.012243803304738732,0.20253402715148394,-0.06381197716755538,0.013351904173352747,-0.07332405841228687,003240
30,영진약품,2017,Q2,헬스케어,0.011959066139880035,0.011566478045288875,-0.4713288048072306,0.05836719078961017,-0.5571301517274789,0.04454962656101791,-0.05281986214300183,-0.15590136794306436,003520
30,삼성정밀화학,2017,Q2,에너지_화학,0.0636927617496209,-0.08239356917504426,0.1506877390193022,0.043471101313249605,0.5226971966003249,0.6140556902369347,0.12239606585927953,-0.04271150331272767,004000
30,효성,2017,Q2,에너지_화학,0.15547593611276173,0.06135069174379537,-0.6950059464489531,0.016204556026072625,-0.07341290398194211,-0.00037369898795147627,0.08118022474676612,-0.36209392353802594,004800
30,SK케미칼,2017,Q2,에너지_화학,0.0452820539171333,0.01927059733432479,-0.7912703574282282,-0.09284836828409038,0.21740203040571782,0.07760299016074002,0.11054858877571982,0.0512198171816961,006120
30,녹십자,2017,Q2,헬스케어,0.020284240446362754,0.8228494248651617,4.685675733854786,0.038354403493861655,2.7153315225015993,-0.2659210696735247,0.2170147505926736,0.13925718830616043,006280
30,대한유화,2017,Q2,에너지_화학,0.03923803748690367,0.8567878451940705,-1.081950744815723,-0.008510378321333834,-1.1106304860149132,-0.21825840591003476,-0.48718008221393294,-0.12299077714426866,006650
30,일양약품,2017,Q2,헬스케어,-0.13946731234866833,-0.2480796887702541,-0.988318231736423,0.09991193898281847,-0.3466187051462317,0.04714067466867178,-0.06539113382277373,-0.023961915065807582,007570
30,국도화학,2017,Q2,에너지_화학,0.10416390212727641,-0.01391333195966793,2.1795537425420286,0.034509838026015593,2.6191140031983666,0.09711839071031303,0.0626270912215634,-0.046162078169793834,007690
30,서흥,2017,Q2,헬스케어,-0.13460001263980625,-0.04173299005591369,0.21583638198388821,0.023849175954535173,0.10567851554694419,0.09866101115449699,-0.010184027557380793,-0.11315723383542628,008490
30,광동제약,2017,Q2,헬스케어,-0.09819239769236829,-0.035873186912087074,-0.32426315455431776,0.01298483815850826,-0.36459163020013374,0.05888742075064801,0.2053371265634527,-0.05426387270765522,009290
30,한화케미칼,2017,Q2,에너지_화학,0.16959835652788624,-0.05740307523322408,-0.5768385420064327,0.038869583942237274,-0.0026975601332194232,-0.08438996606994664,0.005567868300823564,-0.1890650109053223,009830
30,OCI,2017,Q2,에너지_화학,0.0574515231408823,0.10717222892448919,-0.01604505870595796,0.014628815775110882,-0.1139538544380082,0.062354895926875153,0.024322520104665735,0.2743674189940729,010060
30,S-Oil,2017,Q2,에너지_화학,0.08028063620310674,-0.0018020479715417093,-0.8666206470460361,0.014765725487583259,-0.6483252512348068,-0.21569770247775788,-0.10291077862102183,-0.04987968487325701,010950
30,롯데케미칼,2017,Q2,에너지_화학,0.03638178402692498,-0.07123356871415099,-0.3199962623599283,0.04400527785571362,-0.25910261874289964,-0.08946634980475698,-0.07480571321474105,-0.14634797684843917,011170
30,금호석유,2017,Q2,에너지_화학,-0.05473734768954864,0.04534328679716371,-0.6128657428386629,0.021022691060015752,-0.3101672956177052,-0.10689590640034885,-0.13927764017953892,-0.09346014937835366,011780
30,SKC,2017,Q2,에너지_화학,0.2452603756268108,-0.0487168621006665,0.09610909928054512,0.019919115062161374,0.20832365318807633,0.11637499860738365,-0.03290531435855126,0.028298116562120557,011790
30,한솔케미칼,2017,Q2,에너지_화학,-0.13533654952092145,0.4395469841322961,-0.42475826734864897,0.046725102480275504,-0.3285276055723674,-0.3709796134629788,-0.11169646662786237,-0.10467554317277449,014680
30,동원시스템즈,2017,Q2,에너지_화학,-0.10020757514207346,-0.16967485899900014,-0.8534503041316973,0.06632220441052095,-0.07881730804226483,-0.07769453077949118,0.00525208460234583,-0.20205359791673527,014820
30,유니드,2017,Q2,에너지_화학,0.00848674192526526,0.12988267509515894,0.47315472863391794,0.026036443501534556,0.5291393098992438,0.004459565455048997,0.04171307516275147,-0.14713300702971122,014830
30,남해화학,2017,Q2,에너지_화학,-0.1348697119444019,0.2609026243115877,0.6942148232119967,0.0469669668905055,0.8379260068259453,0.0956529270555686,0.08889051037732032,-0.14348033349663597,025860
30,LG화학,2017,Q2,에너지_화학,0.19258765328568772,1.9546894811002304,0.2928478345985053,0.04518569246202753,0.01311029824407206,-0.2593180257024148,-0.006269717570650757,0.05394589718900125,051910
30,휴켐스,2017,Q2,에너지_화학,-0.03989788818198102,0.00601498850307447,0.2020124180707592,0.11787049956073781,-0.03164381125043547,-0.010181143455370911,-0.023632683797243037,-0.12885293663024072,069260
30,대웅제약,2017,Q2,헬스케어,-0.0003172633130357431,0.00042879532550887944,1.6996276831849477,0.03168950358867351,0.4322010590055758,0.008867059751643813,0.08390530364433202,0.28865489637848146,069620
30,GS,2017,Q2,에너지_화학,0.15696626809613234,0.4123923802855005,-0.10714507804241025,0.00782412046442782,-0.35507742055842295,-0.4603256621716656,0.0,-0.21222197485326472,078930
30,휴비스,2017,Q2,에너지_화학,0.04440642236662876,0.19241212112908967,-0.9712590251710315,0.03248414834841862,-0.9718610694553422,-0.13007585369752783,0.0,-0.13836716886904427,079980
30,후성,2017,Q2,에너지_화학,0.3119915010323048,-0.23399231554054545,0.15256858889463398,0.04721564323352556,0.1468819074610095,0.49276649440488396,0.15422354650529035,-0.20001513644992763,093370
30,SK이노베이션,2017,Q2,에너지_화학,-0.028323131633851178,-0.008831190452036175,-1.0862034656754944,-0.012190662674532393,-1.078640290114072,-0.7136784291995025,-0.6773566719551722,0.073832049146866,096770
30,코오롱인더,2017,Q2,에너지_화학,-0.07299427959474722,0.31091336874434794,-0.14807039841898106,0.047680896325736244,0.0033358781375589786,-0.12993405393285962,-0.029331185031102325,0.09413245087823699,120110
30,한미약품,2017,Q2,헬스케어,-0.1135130908570594,0.012325344438387953,-0.8522491680077543,0.04584668566653072,-0.05983125106763665,0.10979809435740928,-0.03516396179739567,0.44090160307636417,128940
30,동아에스티,2017,Q2,헬스케어,-0.1825340328542464,0.016771410882404192,-1.378886514417951,0.060059517183373545,-0.23690663191548467,-0.07265565488134429,-0.0031149547742281847,0.13251735957453206,170900
30,종근당,2017,Q2,헬스케어,-0.146260401266196,-0.10084773895486532,-0.018312037676393,0.16804912195455102,-0.02555310431236235,-0.08820168140012052,0.006243882179769011,0.07937974578550577,185750
