,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,영업이익 변화율,유동부채 변화율,매출액 변화율,Label,Code
33,유한양행,2016,Q3,헬스케어,-0.28882475635575133,-0.1876729676722586,-0.5602569102589632,0.003568665312222441,-0.0930639840183698,-0.07666236190257236,0.08833811767180033,-0.0777993263259322,000100
33,일동제약,2016,Q3,헬스케어,0.0,-0.43905989485712316,1.8354444916169212,0.912555447455933,1.9557331966046645,-0.9833745382260942,-0.34472548163823113,-0.44602156784564295,000230
33,동아쏘시오홀딩스,2016,Q3,헬스케어,-0.09565615732344623,0.33947578993123817,-0.31549606417158194,-0.01668877413615788,-0.08711871448354458,-0.0035414124623047716,-0.04361407419130969,-0.2526357168042266,000640
33,한화,2016,Q3,에너지_화학,-0.008169161058828388,-0.05179550599005367,-0.4405754334194024,0.01182713877430297,-0.2994510955154962,-0.003808324773574623,-0.05503012380286387,-0.1480524624259277,000880
33,한국쉘석유,2016,Q3,에너지_화학,-0.00914302308301864,0.014218813584566892,-0.20833924523862224,0.03397061784376909,-0.21979799200974204,-0.015695111632977432,-0.0894151082881629,-0.22900066637135905,002960
33,부광약품,2016,Q3,헬스케어,-0.1251943868695893,0.0760575109177557,-0.6154014343815304,0.00845987173874585,-0.6276746037951106,-0.1575888102721924,-0.08277944924918423,-0.15125339957992842,003000
33,태광산업,2016,Q3,에너지_화학,0.003052012134175792,0.20108995650721062,-3.2189423202964935,-0.005467361547842997,-0.5015890715733262,-0.12709707393265235,-0.05621859554713793,-0.10714640041194032,003240
33,영진약품,2016,Q3,헬스케어,-0.17987018730530918,0.009709282648497908,0.24727210648338316,0.14605082302483918,0.07350179454675976,0.07310409834924503,0.1256869635879685,-0.2861865203969422,003520
33,삼성정밀화학,2016,Q3,에너지_화학,-0.16505417548574225,-0.33941787786566535,-0.567571562509318,0.012917040537689717,-0.5498462079643753,0.49696764665847093,-0.027047889027503214,0.1852746668176697,004000
33,효성,2016,Q3,에너지_화학,0.008662089460464695,-0.11450598862870998,0.5598236947425226,0.05392455316974454,-0.3738384634033127,-0.02902660666526191,-0.07717489582105397,-0.14818608010383277,004800
33,SK케미칼,2016,Q3,에너지_화학,-0.12294333711072915,0.01021037375592293,3.213492004417133,0.017360863170947205,1.3719300496616946,0.03760024854789723,0.05329827561596634,-0.022953806395161744,006120
33,녹십자,2016,Q3,헬스케어,-0.09427004078851697,0.013955933628462924,0.25545442903950333,0.03780139685754014,0.6127088678695742,0.11446070442123468,0.10412414639531109,-0.13201985373027553,006280
33,대한유화,2016,Q3,에너지_화학,-0.12593169363574927,-0.06316168787745247,-0.3016668221955445,0.06818534125118991,-0.29871709064494056,-0.12203380655943274,-0.109617906034155,0.05995466785448869,006650
33,일양약품,2016,Q3,헬스케어,-0.16573600366504107,-0.25422043466243127,28.274073387092468,-0.08919570461619519,-0.031962595870513866,0.10984360875215304,0.40265845177177795,-0.22605738399661934,007570
33,국도화학,2016,Q3,에너지_화학,-0.040211982271602,0.4407802197697537,-0.7128131291284647,0.003523696664204712,-0.6745420593162197,-0.15766640803485532,-0.19759709588512664,-0.2412765886714921,007690
33,서흥,2016,Q3,헬스케어,-0.02161304775481084,-0.1865720031227993,-0.373384646109433,0.02661468495933761,-0.06559550978035911,0.14060536555083436,0.011381873926865627,-0.17877250932823466,008490
33,광동제약,2016,Q3,헬스케어,-0.08789709631564545,-0.0017634985902638123,-0.1472041041467994,0.02890039084941387,-0.06645916531916285,0.0018138193969050587,-6.203051741215937e-05,-0.0900739170257911,009290
33,한화케미칼,2016,Q3,에너지_화학,-0.07329964740484654,-0.03639113544168504,-0.15616970212285874,0.027530202516238278,-0.1519597432416151,-0.022980659698235262,0.007184016713767338,-0.03254546666001118,009830
33,OCI,2016,Q3,에너지_화학,-0.08019995721843763,-0.008698576153691406,-0.9537981194975697,-0.003966911971252429,-0.8587091110482227,-0.038988220222630154,-0.21499393712160908,-0.106069802875772,010060
33,S-Oil,2016,Q3,에너지_화학,0.13137804526155245,0.0007415613572416824,-0.6125436995593235,0.025318409136926734,-0.8186836935473553,0.24629121920788943,-0.014397036559955279,0.052281094137023046,010950
33,롯데케미칼,2016,Q3,에너지_화학,0.03567162649136499,-0.07537014732700897,-0.07053796738077944,0.04562814788117575,-0.07397176887832624,0.19251788525177815,0.009389038639935565,0.052782709557332705,011170
33,금호석유,2016,Q3,에너지_화학,0.178539035203508,-0.24103645869302703,-0.7708800436033374,0.013689269970752926,-0.6917322672873063,0.013444444311431214,-0.03738458126494837,-0.04270229543123574,011780
33,SKC,2016,Q3,에너지_화학,-0.012310610291791764,-0.024367827856245472,-1.029168968583988,-0.0019248659273066737,-0.7913215243705617,-0.067396330697578,-0.06910632997237465,-0.08921682342724523,011790
33,한솔케미칼,2016,Q3,에너지_화학,-0.023393262799784063,-0.5011022144639175,0.16376242599581015,0.09664994593693432,0.15115835558245272,0.2987267653153205,0.01898098799716741,-0.23323614915817706,014680
33,동원시스템즈,2016,Q3,에너지_화학,0.04719676204808745,0.22967508744132425,1.1415103365176549,0.21622897820230502,-0.03803952300682789,-0.04298133528059267,0.026573758648169132,-0.18031479788544857,014820
33,유니드,2016,Q3,에너지_화학,0.05530676296054313,0.5551982169050551,-0.223487645360968,0.0201822105774887,-0.23093284701738237,-0.08641627116683537,-0.02231472170775084,-0.20319557636778934,014830
33,남해화학,2016,Q3,에너지_화학,-0.07088510526180938,0.24061395478836567,-0.31144979695081443,0.020197367392865706,-0.5270314565859129,-0.18027657556506593,-0.11888289899556759,0.029847434659263455,025860
33,LG화학,2016,Q3,에너지_화학,-0.08704468603024589,0.2453092270106343,-0.41459347086103304,0.024404266056518464,-0.2576468985885406,-0.004627412884804172,-0.02742927686156571,0.1329710533935885,051910
33,휴켐스,2016,Q3,에너지_화학,0.20940753308036575,0.0017537692872904298,-0.28777810363843803,0.04483897832719563,-0.18730786941236954,-0.050719343131085726,-0.028581883296584953,-0.07566020460746851,069260
33,대웅제약,2016,Q3,헬스케어,-0.12977171519674705,0.006645629276304854,0.2242284295900543,0.015405973508464177,0.44672237899810563,-0.05499521369871385,0.025678581406777257,-0.052516061062766045,069620
33,GS,2016,Q3,에너지_화학,0.10081430080733725,-0.1456064407620833,0.15645147425427663,0.0032320294566003938,0.15347400326416416,0.19102478799911982,2.4194730497072863,-0.049149483359905155,078930
33,휴비스,2016,Q3,에너지_화학,-0.05072403428346787,-0.008628139515026723,-0.45037057991702445,0.009293716391529427,-0.8459761774939107,-0.12019216417917433,-0.05092535233540185,-0.10419276681321762,079980
