code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2022,Q3,2022-11-14,"44,179,010,822","1,122,511,426,565","1,166,690,437,387","91,215,276,127","302,633,151,230","393,848,427,357","790,026,390,608","772,842,010,030",61934712945.0,7799588723.0,8927549456.0,6564629484.0,6564629484.0,"13,707,635,000",,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2022,Q3,2022-11-14,"552,915,558,288","2,419,530,498,435","2,972,446,056,723","202,473,291,827","54,431,554,506","256,904,846,333","972,581,267,825","2,715,541,210,390",197288727142.0,18691604098.0,27653017353.0,19197017180.0,19197017180.0,"47,467,620,000",,,,,,,,,,,,
270,기아차,경기소비재,2022,Q3,2022-11-14,"16,235,942,000,000","29,206,691,000,000","45,442,633,000,000","13,372,479,000,000","6,343,886,000,000","19,716,365,000,000","22,164,881,000,000","25,726,268,000,000",11990972000000.0,395036000000.0,108029000000.0,98336000000.0,98336000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2022,Q3,2022-11-14,"1,880,471,000,000","3,328,050,000,000","5,208,521,000,000","1,935,090,000,000","1,241,554,000,000","3,176,644,000,000","712,786,000,000","2,031,877,000,000",1702191000000.0,3804000000.0,-1932000000.0,-8199000000.0,-8199000000.0,"648,654,000,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2022,Q3,2022-11-14,"1,242,782,882,987","1,971,137,575,989","3,213,920,458,976","1,066,510,592,157","668,243,456,871","1,734,754,049,028","1,372,513,282,818","1,479,166,409,948",554662228644.0,-12669293976.0,-2876097823.0,-4002432090.0,-4002432090.0,"54,083,938,500",,,,,,,,,,,,
3200,일신방직,경기소비재,2022,Q3,2022-11-14,"276,913,124,930","384,158,487,925","661,071,612,855","139,040,366,972","15,940,754,692","154,981,121,664","489,481,112,300","506,090,491,191",82410260087.0,-2977503666.0,-6563268966.0,-4872591682.0,-4872591682.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2022,Q3,2022-11-14,"596,382,676,388","1,379,766,623,468","1,976,149,299,856","728,572,782,972","583,505,626,858","1,312,078,409,830","-1,196,560,399,092",,983038353841.0,-57171933932.0,-26556373730.0,-26556373730.0,-26556373730.0,"590,820,930,000",,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2022,Q3,2022-11-11,"71,616,809,810","386,108,670,459","457,725,480,269","8,446,601,089","7,411,956,571","15,858,557,660","337,339,975,262","441,866,922,609",,4496885426.0,4694763041.0,3863892288.0,3863892288.0,"42,008,577,000",,,,,,,,,,,,
4170,신세계,경기소비재,2022,Q3,2022-11-14,"695,343,365,552","7,502,548,709,386","8,197,892,074,938","2,563,839,065,661","1,761,849,052,690","4,325,688,118,351","3,347,628,145,698","3,872,203,956,587",457885764867.0,75077388599.0,69836862818.0,44852538152.0,44852538152.0,"49,225,905,000",,,,,,,,,,,,
4490,세방전지,경기소비재,2022,Q3,2022-11-14,"800,545,325,003","696,136,475,342","1,496,681,800,345","280,605,300,006","7,640,369,703","288,245,669,709","1,173,495,587,871","1,208,436,130,636",310409987540.0,20928346389.0,19423225497.0,14665281556.0,14665281556.0,"7,000,000,000",,,,,,,,,,,,
4700,조광피혁,경기소비재,2022,Q3,2022-11-14,"86,225,878,957","362,163,079,616","448,388,958,573","10,866,686,083","56,443,883,828","67,310,569,911","246,352,499,758","381,078,388,662",33578054511.0,-457690639.0,824287790.0,690027360.0,690027360.0,"34,245,690,000",,,,,,,,,,,,
5380,현대차,경기소비재,2022,Q3,2022-11-14,"23,777,242,000,000","58,364,341,000,000","82,141,583,000,000","21,905,926,000,000","6,923,731,000,000","28,829,657,000,000","50,281,682,000,000","53,311,926,000,000",16459780000000.0,443398000000.0,945725000000.0,826944000000.0,826944000000.0,"1,488,993,000,000",,,,,,,,,,,,
5850,에스엘,경기소비재,2022,Q3,2022-11-14,"1,057,427,301,769","845,497,937,713","1,902,925,239,482","370,510,232,236","57,167,756,434","427,677,988,670","966,474,711,526","1,475,247,250,812",570759295117.0,34379995684.0,58027802525.0,45068992563.0,45068992563.0,"23,224,260,000",,,,,,,,,,,,
7340,동아타이어,경기소비재,2022,Q3,2022-11-14,"390,962,136,879","1,257,176,445,028","1,648,138,581,907","433,506,105,126","533,220,396,769","966,726,501,895","936,483,786,710","681,412,080,012",194283366079.0,34562151770.0,31809690278.0,25641668664.0,25641668664.0,"4,997,002,500",,,,,,,,,,,,
7860,서연,경기소비재,2022,Q3,2022-11-14,"19,380,814,114","295,330,084,470","314,710,898,584","1,630,953,851","2,831,454,437","4,462,408,288","78,051,447,588","310,248,490,296",4140458947.0,920235138.0,1483617871.0,1483617871.0,1483617871.0,"11,739,922,000",,,,,,,,,,,,
8770,호텔신라,경기소비재,2022,Q3,2022-11-14,"1,072,118,044,497","1,272,201,173,240","2,344,319,217,737","951,068,927,905","800,187,414,226","1,751,256,342,131","300,981,354,999","593,062,875,606",1182530752555.0,13047906376.0,1397904430.0,,,"200,000,000,000",,,,,,,,,,,,
9240,한샘,경기소비재,2022,Q3,2022-11-14,"223,762,236,336","705,769,877,900","929,532,114,236","274,790,173,284","168,548,449,161","443,338,622,445","717,872,020,852","486,193,491,791",368557576878.0,-15463596532.0,-13961499632.0,-8208435360.0,-8208435360.0,"23,533,928,000",,,,,,,,,,,,
9680,모토닉,경기소비재,2022,Q3,2022-11-14,"362,277,856,032","90,865,624,907","453,143,480,939","24,279,926,428","4,357,118,881","28,637,045,309","378,407,323,582","424,506,435,630",54011939751.0,3226655572.0,6115944797.0,4822453421.0,4822453421.0,"16,500,000,000",,,,,,,,,,,,
10690,화신,경기소비재,2022,Q3,2022-11-14,"386,671,470,108","404,069,100,079","790,740,570,187","284,134,654,387","100,784,866,376","384,919,520,763","388,225,853,407","405,821,049,424",243095554922.0,11952181905.0,50719510383.0,39467398909.0,39467398909.0,"17,460,205,000",,,,,,,,,,,,
11210,현대위아,경기소비재,2022,Q3,2022-11-14,"2,981,728,000,000","2,755,391,000,000","5,737,119,000,000","1,454,405,000,000","1,007,292,000,000","2,461,697,000,000","2,687,199,000,000","3,275,422,000,000",1609070000000.0,26817000000.0,27712000000.0,15211000000.0,15211000000.0,"135,975,000,000",,,,,,,,,,,,
12330,현대모비스,경기소비재,2022,Q3,2022-11-14,"16,338,514,000,000","17,777,948,000,000","34,116,462,000,000","6,849,683,000,000","1,522,676,000,000","8,372,359,000,000","24,520,057,000,000","25,744,103,000,000",8540421000000.0,372686000000.0,800913000000.0,535446000000.0,535446000000.0,"491,096,000,000",,,,,,,,,,,,
