code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2016,Q3,2016-11-14,"76,193,537,509","1,163,744,551,249","1,239,938,088,758","111,285,390,324","436,900,394,072","548,185,784,396","678,276,437,248","691,752,304,362",75683341205.0,9624986007.0,7763394315.0,6076603775.0,6076603775.0,,,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2016,Q3,2016-11-14,"538,345,720,833","1,729,359,970,510","2,267,705,691,343","21,567,210,709","60,641,546,107","82,208,756,816","843,728,753,660","2,185,496,934,527",,8495527056.0,13496215474.0,10320332435.0,10320332435.0,,,,,,,,,,,,,
270,기아차,경기소비재,2016,Q3,2016-11-14,"11,044,006,000,000","23,138,271,000,000","34,182,277,000,000","7,316,832,000,000","4,889,007,000,000","12,205,839,000,000",,"21,976,438,000,000",6703963000000.0,185658000000.0,270355000000.0,227338000000.0,227338000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2016,Q3,2016-11-14,"3,249,361,092,876","4,399,418,730,029","7,648,779,822,905","3,451,358,213,654","1,750,568,391,272","5,201,926,604,926","1,014,704,584,920","2,446,853,217,979",4165975807991.0,36738249757.0,19528872485.0,14843650775.0,14843650775.0,"648,653,775,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2016,Q3,2016-11-14,"656,855,968,865","1,527,024,611,096","2,183,880,579,961","332,673,263,768","759,778,684,473","1,092,451,948,241","990,840,243,825","1,091,428,631,720",361794977486.0,38160670134.0,32288250894.0,24178602877.0,24178602877.0,,,,,,,,,,,,,
3200,일신방직,경기소비재,2016,Q3,2016-11-14,"173,649,973,754","386,072,225,271","559,722,199,025","45,051,563,414","20,965,965,640","66,017,529,054","468,632,489,076","493,704,669,971",80977149590.0,1661559632.0,-123865631.0,-114312732.0,-114312732.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2016,Q3,2016-11-14,"524,536,088,318","1,462,869,073,688","1,987,405,162,006","782,756,998,394","442,682,234,866","1,225,439,233,260","-56,555,744,886","761,965,928,746",850028781115.0,-7326900047.0,17213361243.0,17213361243.0,17213361243.0,,,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2016,Q3,2016-11-14,"2,285,079,004","701,007,739,750","703,292,818,754","24,205,312,666","35,119,110,210","59,324,422,876","295,100,358,451","643,968,395,878",,2360630140.0,2043597630.0,1513661169.0,1513661169.0,,,,,,,,,,,,,
4170,신세계,경기소비재,2016,Q3,2016-11-11,"289,237,089,317","5,533,363,150,854","5,822,600,240,171","1,769,673,123,329","1,166,571,805,323","2,936,244,928,652","1,804,754,377,585","2,886,355,311,519",407624827586.0,36829034329.0,9120571829.0,6719808996.0,6719808996.0,,,,,,,,,,,,,
4490,세방전지,경기소비재,2016,Q3,2016-11-14,"656,355,351,875","364,846,485,467","1,021,201,837,342","199,197,722,960","18,374,925,855","217,572,648,815","746,002,238,262","803,629,188,527",228690670744.0,15631467701.0,16665821351.0,12323491996.0,12323491996.0,,,,,,,,,,,,,
