video_id,published_at,view_count
jFLCaBfJcxU,2025-03-10T00:27:56Z,1553
xSs9v-rQRkw,2025-03-10T00:14:17Z,1375
lJ7-sASMsMQ,2025-03-09T00:00:38Z,3170
_THEMpg-eLc,2025-03-08T02:23:07Z,6508
TjrzjZlAdyY,2025-03-08T02:18:12Z,5578
GSqGXQP52GE,2025-03-08T02:19:18Z,1172
nDdJg3TK15A,2025-03-08T02:17:20Z,1484
rAlBOu9ILkU,2025-03-08T01:43:52Z,1596
2dAFUpexSrQ,2025-03-08T01:35:49Z,4072
xtXvCjEcpds,2025-03-07T10:18:10Z,3167
Hc0pArY78Ak,2025-03-07T09:57:08Z,5132
MgUxmolVL6A,2025-03-07T09:53:13Z,17060
IRAzbvAWjTo,2025-03-07T08:10:00Z,9865
jquKKiOjb-U,2025-03-07T07:08:41Z,2113
TUDFJ0lpzzI,2025-03-07T05:28:59Z,11409
M7I6YVLp4Yw,2025-03-07T03:21:39Z,2626
6ZMaeJ-XCoE,2025-03-07T03:15:53Z,7375
7b3g8KRs0mA,2025-03-07T01:34:02Z,2564
B-G4X8BCj_8,2025-03-07T01:27:39Z,5185
RU59BamNebk,2025-03-07T00:36:55Z,4966
WxD2CHvKIdA,2025-03-07T00:34:21Z,2822
_mTyENYivps,2025-03-07T00:31:45Z,1563
NEIJ0BaVrjY,2025-03-07T00:27:09Z,1401
nsrGyFxFkBs,2025-03-07T00:21:49Z,1105
icFgMylINTk,2025-03-06T09:58:00Z,1101
abJp_OYSG6I,2025-03-06T08:06:08Z,43205
9mfh_Ib6OCU,2025-03-06T07:10:14Z,1454
jDiBltqOh00,2025-03-06T07:08:00Z,2375
WmfPf-Mvyec,2025-03-06T05:26:36Z,8573
XB8cLAN6sxg,2025-03-06T03:27:06Z,1264
SGNK0At3jAw,2025-03-06T03:25:18Z,1299
UMrMR9JdkEg,2025-03-06T03:22:03Z,2734
Vw7-cgCFwDI,2025-03-06T03:23:07Z,3825
phO8eum9aYk,2025-03-06T01:38:09Z,3305
B9WkJlx0z1s,2025-03-06T01:36:25Z,6931
2wjNeWvo8vc,2025-03-06T00:26:08Z,1342
3837FY68kgU,2025-03-05T23:58:19Z,3701
cHSf63VJO4c,2025-03-05T23:21:43Z,4550
xfMuV6xTtWo,2025-03-05T09:55:37Z,12804
LGHMhuNOn48,2025-03-05T09:37:10Z,3846
ojy7OKdhyTo,2025-03-05T09:36:36Z,3751
oAzYZE8tCZA,2025-03-05T07:15:09Z,1703
nDcdB5MVmnQ,2025-03-05T07:09:57Z,3013
I_L0xyCGEE8,2025-03-05T05:27:06Z,9058
FRZU7wjgPvc,2025-03-05T03:17:52Z,3454
nCj54m0LpdQ,2025-03-05T03:18:07Z,5160
nWkA_xynVAc,2025-03-05T03:12:33Z,1008
83a7KXdxtNg,2025-03-05T02:00:06Z,1027
B1_vnpeisEk,2025-03-05T01:19:00Z,5257
N2SRG8gx0J0,2025-03-05T00:39:26Z,2046
FHZMCpn9Pqc,2025-03-05T00:38:18Z,1470
w_UGCCCcykg,2025-03-05T00:30:05Z,1438
DrsOC_VHBnA,2025-03-05T00:26:55Z,1175
B1chLxoYsdc,2025-03-05T00:26:00Z,1440
J0XHNHFW8dY,2025-03-04T23:14:21Z,2806
50wPjANL03c,2025-03-04T10:00:01Z,3919
cnD34aMRTTs,2025-03-04T09:59:03Z,4530
98AXwLd3DCk,2025-03-04T09:58:13Z,6102
Ln2qt0rhPWs,2025-03-04T08:12:30Z,5929
G2dwfDI3pZY,2025-03-04T03:35:03Z,1285
q2awKtFL924,2025-03-04T03:34:07Z,3229
9aVPf2QP3Lg,2025-03-04T03:27:45Z,2296
vVrLiNqgBr8,2025-03-04T01:21:40Z,1491
uT4FCCDezXY,2025-03-04T01:18:17Z,4877
Gu-EjjMG5uc,2025-03-04T01:11:40Z,3310
AkQUv_e-fao,2025-03-04T00:20:54Z,1857
BZ53nv7IguI,2025-03-03T00:00:12Z,37197
c3DVlEO1FC0,2025-03-01T02:51:59Z,3440
Yk0Pq9OnblM,2025-03-01T02:50:48Z,1702
S9wTZ9RVMXc,2025-02-28T08:23:42Z,5831
Pdp1KBb402Q,2025-02-28T07:16:14Z,1552
KS-AHU3BtY8,2025-02-28T05:36:54Z,3639
VFqnGl0vg-g,2025-02-28T03:15:52Z,2765
kSk4v-b3YhY,2025-02-28T03:10:26Z,5202
8oTBnmSFhoo,2025-02-28T01:31:30Z,4128
Z3K5jAMKlyQ,2025-02-28T01:27:13Z,2404
bXau3B7D04g,2025-02-28T01:25:08Z,3578
e-8disJ0SWo,2025-02-28T00:33:50Z,1847
rILGsAEA6Ps,2025-02-28T00:22:21Z,1447
m2Ni6w8Qd8Q,2025-02-28T00:17:29Z,1218
9Yxkw8My5qE,2025-02-27T23:51:20Z,1037
cJMzCU2JOFU,2025-02-27T09:59:00Z,6557
BH8KJkKHo3o,2025-02-27T08:01:39Z,1794
PmAw35_MtHU,2025-02-27T07:13:50Z,1379
T5jU33-5-kM,2025-02-27T05:28:12Z,15797
0o3uXfI_mtQ,2025-02-27T00:49:12Z,1633
vVt8sYurlQU,2025-02-27T00:36:10Z,9707
ib-pT2ikwtE,2025-02-27T00:32:53Z,2962
TsdlQQKQL6o,2025-02-26T10:05:06Z,3205
l5E9vYA4Ckc,2025-02-26T10:05:32Z,9121
PKaSdVn3JwA,2025-02-26T07:51:01Z,3660
ZytAJBG9spE,2025-02-26T07:17:20Z,1790
xnrCmuQekyc,2025-02-26T03:19:52Z,3445
6JpnPPmoyVk,2025-02-26T00:25:49Z,2526
GD6Bcj7EkBI,2025-02-26T00:24:17Z,2409
lRQZEjDpc5A,2025-02-26T00:04:49Z,4386
ExA0xcMqaHo,2025-02-25T23:58:39Z,1164
sfGVY91eP0I,2025-02-25T10:03:57Z,8250
VocIQtfrVpo,2025-02-25T10:01:29Z,3584
Szu1THnCxCE,2025-02-25T07:11:19Z,1368
mptV5RxqcvQ,2025-02-25T00:25:05Z,7566
AldapaqyOZ4,2025-02-25T00:12:20Z,7459
J0vUb51Dy7g,2025-02-24T23:44:57Z,1264
CYkN7PLZ-sw,2025-02-24T03:54:08Z,6175
BdNl5hgP2J8,2025-02-24T01:25:35Z,2582
b3X-I0dF0RA,2025-02-24T01:22:02Z,6312
MPK7B5JssT4,2025-02-24T00:24:25Z,3425
SQ86sQQuvD0,2025-02-24T00:21:59Z,2899
rFCaAvLreHw,2025-02-24T00:20:59Z,2091
pGJ_783nNPY,2025-02-24T00:16:59Z,1367
2ifFjuBEIRU,2025-02-22T02:31:19Z,2908
0GJOnrfglzE,2025-02-22T02:27:38Z,2113
UU1vItarUJI,2025-02-21T10:01:23Z,4618
AMAEkrq4L_g,2025-02-21T05:32:26Z,6440
-Fq8ERDvv5I,2025-02-21T03:19:44Z,3583
PFuC_yj9Zgg,2025-02-21T03:21:24Z,3368
_1ceXO9_usc,2025-02-21T01:37:30Z,12666
XrJ2C1uEJNA,2025-02-21T00:57:06Z,1026
J7-bdXFAPT8,2025-02-21T00:56:02Z,2866
EozkQSJquE4,2025-02-21T00:53:30Z,1248
i3syCzWQ7hI,2025-02-21T00:52:21Z,1502
0tQcV_Ll45I,2025-02-21T00:47:22Z,1316
e5SQkNIWp0I,2025-02-21T00:36:54Z,1098
MeVYu2l_E8Y,2025-02-20T09:53:45Z,4630
dDrPIrSmKkc,2025-02-20T08:34:07Z,1450
smbDmzOExNY,2025-02-20T08:34:15Z,2048
tRLLfYMswak,2025-02-20T03:30:42Z,1994
noUScRwEH3I,2025-02-20T03:25:49Z,1838
RsQjrtSzb_A,2025-02-20T01:44:49Z,7377
MNx5Dhsi3Us,2025-02-20T00:29:02Z,1782
Gaisxm2W0S4,2025-02-19T05:37:19Z,14678
77fQNtaIJP8,2025-02-19T03:24:07Z,3862
X6XPmBcKV-4,2025-02-19T03:20:35Z,1161
jwJlFDXp1FY,2025-02-19T02:00:27Z,5284
eA5cNtr0paI,2025-02-19T01:48:20Z,1356
fSkSRP9GpTw,2025-02-19T00:59:25Z,1504
P0pc0NWox3U,2025-02-18T10:00:45Z,6955
uN_H8_BSlM8,2025-02-18T09:58:45Z,7242
l48IFzdHwE4,2025-02-18T09:59:30Z,5195
FsvVg_7OTxU,2025-02-18T03:13:55Z,3593
GJyX4pWmZ4k,2025-02-18T01:26:55Z,2916
rXKx4j_NDqU,2025-02-14T10:22:51Z,2080
8it6XPQ0i_k,2025-02-14T10:19:48Z,1383
stUbu2IoUcs,2025-02-09T03:00:41Z,81585
