code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
150,Doosan_Corp,기타금융,2023,Q4,"625,971,141,380","4,288,646,598,157","4,914,617,739,537","1,209,098,419,728","675,315,989,930","1,884,414,409,658","3,232,284,656,555","3,030,203,329,879",737945221118.0,-8741153216.0,-42520423864.0,-30020610358.0,-30020610358.0,"123,738,105,000",-110940656034.0,,,,,,,,,
240,Hankook_Tire_Worldwide,기타금융,2023,Q4,"658,119,484,247","2,461,578,734,276","3,119,698,218,523","409,220,528,036","81,397,565,102","490,618,093,138","883,930,681,891","2,629,080,125,385",244146673580.0,29910087243.0,-79343958870.0,-78211359483.0,-78211359483.0,"47,467,620,000",-20001385937.0,,,,,,,,,
640,Dong-A_Socio_Holdings,기타금융,2023,Q4,"80,332,229,940","905,309,821,227","985,642,051,167","212,190,871,759","124,788,471,248","336,979,343,007","420,691,274,118","648,662,708,160",3026905324.0,-5060759009.0,-31209098569.0,-31017549037.0,-31017549037.0,"31,744,565,000",,,,,,,,,,
1040,CJ_Corp,기타금융,2023,Q4,"44,843,195,000","3,217,743,523,000","3,262,586,718,000","163,475,779,000","244,243,617,000","407,719,396,000","1,789,862,685,000","2,854,867,322,000",235726799000.0,26955915000.0,9810963000.0,8914523000.0,8914523000.0,"179,047,370,000",98426143000.0,,,,103307164000.0,,,,,
1230,Dongkuk_Steel,기타금융,2023,Q4,"129,842,481,369","569,181,826,959","699,024,308,328","15,324,506,402","13,431,172,191","28,755,678,593","1,079,183,619,523","670,268,629,735",-1702345198480.0,-146752262377.0,-128169510736.0,-47006122659.0,-47006122659.0,"271,066,765,000",-325516670413.0,,,,25035293768.0,,,,,
1800,Orion_Corp,기타금융,2023,Q4,"6,635,195,124","2,002,181,122,800","2,008,816,317,924","77,850,626,785","90,459,448,042","168,310,074,827","16,046,562,959","1,840,506,243,097",5075133470.0,1943499724.0,1081274438.0,554133220.0,554133220.0,"31,322,711,000",12227168242.0,,,,,,,,,
3030,SeAH_Steel,기타금융,2023,Q4,"10,447,284,015","813,964,905,718","824,412,189,733","31,116,539,706","97,324,538,034","128,441,077,740","589,690,793,581","695,971,111,993",3630395950.0,-520514855.0,-12062691918.0,-6508890226.0,-6508890226.0,"20,708,285,000",21099832133.0,,,,10866752835.0,,,,,
3550,LG_Corp,기타금융,2023,Q4,"1,748,535,000,000","8,252,048,000,000","10,000,583,000,000","219,047,000,000","164,853,000,000","383,900,000,000","8,265,975,000,000","9,616,683,000,000",130573000000.0,52460000000.0,51122000000.0,125458000000.0,125458000000.0,"801,613,000,000",636010000000.0,,,,207035000000.0,,,,520000000.0,
4150,Hansol_Holdings,기타금융,2023,Q4,"85,077,002,940","379,151,034,797","464,228,037,737","15,300,777,790","5,117,554,154","20,418,331,944","339,179,911,223","443,809,705,793",26726764571.0,1222202075.0,-4351566952.0,-4340918411.0,-4340918411.0,"42,008,577,000",5549909176.0,,,,14912796952.0,,,,,
4800,Hyosung,기타금융,2023,Q4,"287,137,920,045","2,609,568,773,905","2,896,706,693,950","112,002,195,777","289,102,624,007","401,104,819,784","6,396,019,113,879","2,495,601,874,166",118001078048.0,-15706402915.0,-6065102026.0,-10401450085.0,-10401450085.0,"105,355,125,000",-29071918355.0,,,,,,,,,
5440,Hyundai_Green_Food,기타금융,2023,Q4,"14,125,504,000","1,525,614,355,000","1,539,739,859,000","52,881,532,000","138,603,624,000","191,485,156,000","1,049,592,389,000","1,348,254,703,000",,-1862610000.0,-726674000.0,12479782000.0,12479782000.0,"78,845,934,000",126228897000.0,,,,,,,,,
5740,Crown_Confectionery,기타금융,2023,Q4,"1,653,814,355","347,057,933,406","348,711,747,761","44,050,823,032","10,876,357,318","54,927,180,350","187,410,348,413","293,784,567,411",3057342444.0,-372220989.0,9429536608.0,9760543891.0,9760543891.0,"7,724,036,500",13031240945.0,,,,,,,,,
6120,SK_Chemicals,기타금융,2023,Q4,"98,536,262,958","1,653,951,968,759","1,752,488,231,717","363,616,772,373","310,057,257,792","673,674,030,165","1,588,112,535,978","1,078,814,201,552",-34899107353.0,-7171634704.0,10035099705.0,3280355170.0,3280355170.0,"111,677,150,000",30916723649.0,,,,,,,,,
6260,LS_Corp,기타금융,2023,Q4,"119,292,000,000","5,727,829,000,000","5,847,121,000,000","923,759,000,000","500,276,000,000","1,424,035,000,000","3,982,076,000,000","4,423,086,000,000",508974000000.0,193082000000.0,66100000000.0,96587000000.0,96587000000.0,"161,000,000,000",260774000000.0,,,,60256000000.0,,,,,
7860,Seoyon,기타금융,2023,Q4,"18,412,287,315","301,696,118,518","320,108,405,833","1,803,859,060","2,442,740,455","4,246,599,515","83,664,763,610","315,861,806,318",4478955816.0,220596268.0,883012186.0,471861616.0,471861616.0,"11,739,922,000",4952972510.0,,,,12272156373.0,,,,,
8060,Daeduck_Electronics,기타금융,2023,Q4,"128,586,291,526","397,807,096,515","526,393,388,041","2,362,335,398","104,638,839","2,466,974,237","16,593,566,006","523,926,413,804",2101682248.0,167778964.0,3654251305.0,2944141627.0,2944141627.0,"17,551,253,500",15051439100.0,,,,5295811840.0,,,,,
9540,Hyundai_Heavy_Industries,기타금융,2023,Q4,"1,654,502,037,000","10,119,747,922,000","11,774,249,959,000","196,119,734,000","48,531,884,000","244,651,618,000","17,010,990,637,000","11,529,598,341,000",99151678000.0,-5887228000.0,10330734000.0,-4267888000.0,-4267888000.0,"353,865,580,000",57984170000.0,,,,,,,,,
10060,OCI,기타금융,2023,Q4,"463,465,463,000","1,793,991,396,000","2,257,456,859,000","5,153,103,000","73,094,855,000","78,247,958,000","2,062,437,288,000","2,179,208,901,000",111049886000.0,102864642000.0,24207179000.0,-23617088000.0,-23617088000.0,"107,063,575,000",364658142000.0,,,,,,,,,
12630,Hyundai_Development_Company,기타금융,2023,Q4,"336,570,868,051","2,112,031,794,528","2,448,602,662,579","309,397,193,949","39,898,123,760","349,295,317,709","3,267,653,669,527","2,099,307,344,870",10677995386.0,5551364202.0,28739380134.0,21189643801.0,21189643801.0,"298,708,605,000",59588942750.0,,,,,,,,,
34730,SK_Holdings,기타금융,2023,Q4,"1,638,406,000,000","27,000,510,000,000","28,638,916,000,000","5,525,984,000,000","7,194,886,000,000","12,720,870,000,000","12,460,837,000,000","15,918,046,000,000",939457000000.0,127904000000.0,-352990000000.0,-455946000000.0,-455946000000.0,"16,143,000,000",310183000000.0,,,,2586569000000.0,,,,,
60980,Halla_Holdings,기타금융,2023,Q4,"416,567,226,690","1,628,284,264,256","2,044,851,490,946","548,569,428,141","389,727,642,061","938,297,070,202","923,229,938,442","1,106,554,420,744",205455180030.0,18210230712.0,7940162971.0,6148968461.0,6148968461.0,"55,086,180,000",18086097932.0,,,,,,,,,
78930,GS_Holdings,기타금융,2023,Q4,"423,152,000,000","6,511,228,000,000","6,934,380,000,000","364,256,000,000","373,063,000,000","737,319,000,000","4,437,897,000,000","6,197,061,000,000",135343000000.0,111267000000.0,97756000000.0,95848000000.0,95848000000.0,"473,501,000,000",720466000000.0,,,,,,,,,
