video_id,published_at,view_count
Rtaa4lK6IZY,2020-05-14T08:59:23Z,2015
kNWPr9An4qc,2020-05-13T06:21:19Z,13892
QGYhmLJ1oXQ,2020-05-13T06:18:45Z,1151
5O5i62VPz74,2020-05-13T01:37:42Z,1320
CLJBTBBCfe8,2020-05-12T23:46:54Z,1539
SXVeQdDRQrc,2020-05-08T12:01:28Z,4935
_x21XdhLdHI,2020-05-08T08:28:54Z,1080
egYPXIDB9kQ,2020-05-08T06:41:59Z,2115
tXshleerkE8,2020-05-08T06:38:17Z,1430
AE6IeWCLcB0,2020-05-08T04:39:13Z,1108
Pa9Holv8W5E,2020-05-07T09:23:06Z,1275
pqgOC6thGvs,2020-05-07T06:22:24Z,1708
vhfSiatVnCs,2020-05-06T06:35:55Z,15914
4nIdYeXkL7c,2020-05-04T06:15:45Z,1834
8XS5H9pO3QE,2020-04-29T11:15:06Z,2093
otio9yUmk_c,2020-04-29T07:12:11Z,6173
Kkv3u9HiSr0,2020-04-29T06:35:43Z,2026
NvL4UuJeFug,2020-04-27T14:13:16Z,6394
2bkI_7nUhGY,2020-04-27T06:46:24Z,1371
TjW_9V79hsU,2020-04-27T06:47:07Z,1583
YRfpEo-44q4,2020-04-27T05:23:02Z,3462
5wcRRUlaheU,2020-04-27T00:27:12Z,1220
Rx4C9PnhQFI,2020-04-24T07:11:34Z,10699
GUdbg_-jQ4Y,2020-04-23T09:00:07Z,1373
E4zvzyvxL6c,2020-04-22T08:41:46Z,2749
EbfND1kJGJc,2020-04-21T08:39:14Z,2149
GciHiLGvWDw,2020-04-21T01:58:41Z,1211
5TnkUVJtvtU,2020-04-20T14:38:53Z,5129
IKRErlkOxko,2020-04-20T09:07:30Z,1039
a88VrCQrVhE,2020-04-20T09:02:42Z,2134
2hJsIwC2LhI,2020-04-20T03:28:36Z,2561
iV9aJglopIU,2020-04-17T08:37:01Z,3757
0zDuflys9hI,2020-04-17T08:35:29Z,3775
xIDNQdODbBg,2020-04-17T02:51:42Z,2437
JaraCcUAIh4,2020-04-16T11:00:06Z,1487
hpqvKLbHYu0,2020-04-16T07:25:41Z,16795
5RY3OO-g7lY,2020-04-14T07:13:15Z,1024
_zrrTKrCui0,2020-04-13T07:32:22Z,2587
zsTKB5Pet84,2020-04-12T23:35:20Z,1392
mhxzRwUp4Cw,2020-04-10T10:08:07Z,1011
0FS04xgQcO4,2020-04-10T07:43:16Z,2998
139xV_EDtEo,2020-04-10T07:09:37Z,1127
VczNCgTGhDU,2020-04-09T10:00:23Z,1496
2-xUzs0o0To,2020-04-09T08:32:04Z,50877
kEintRQq8-g,2020-04-09T07:24:15Z,6257
GP50Jec0WsQ,2020-04-08T02:04:28Z,2211
ZvC6wWarm2c,2020-04-06T23:36:34Z,3326
Alk303adC-g,2020-04-06T09:57:33Z,1639
oOxYFrI1Cks,2020-04-03T08:32:19Z,1836
BApXBb4KwMQ,2020-04-03T08:30:35Z,3274
dov2XkoT-vI,2020-04-03T02:19:38Z,5430
QhoKNXAVZpM,2020-04-02T23:44:54Z,1209
0tGKv4QFSww,2020-04-02T08:23:10Z,1567
jBDDbmvWMNU,2020-04-02T08:13:27Z,3949
tmLc6txMGWU,2020-04-02T08:13:47Z,4125
UTbkpge_ptQ,2020-04-01T07:28:45Z,8354
MVW3IbbrdxQ,2020-04-01T07:03:48Z,2014
LBHW0theO24,2020-03-31T07:48:09Z,3305
JGuHHFFe-sA,2020-03-31T07:30:59Z,1275
fNzrxf9vSqU,2020-03-31T07:16:35Z,10314
p-L0p4woLY0,2020-03-31T07:04:47Z,8237
O-3NA3POtOk,2020-03-30T07:22:04Z,5271
XwOfSg0_13k,2020-03-27T08:11:29Z,6348
AgXSLB0PrEo,2020-03-27T07:26:56Z,4725
_l9Ugj4WBbo,2020-03-26T07:51:31Z,14441
nAbKRCqXuSw,2020-03-26T07:38:23Z,5273
4wtq5hzW--w,2020-03-25T10:08:48Z,2198
-85Z514vric,2020-03-25T06:30:03Z,10342
U9AJKCv3Zi8,2020-03-25T02:42:33Z,2032
g1yvrLB7BEQ,2020-03-25T00:17:23Z,3859
Qq1JThkKc7U,2020-03-25T00:00:35Z,1281
IiDv8KpaXEc,2020-03-23T02:35:19Z,7433
_IPmEAnP850,2020-03-20T07:24:40Z,4906
5GAtf9U6NsI,2020-03-20T02:21:27Z,2058
hjP9sYhJO9Q,2020-03-20T02:14:21Z,4439
M-wvV2R8gbM,2020-03-16T07:45:07Z,1022
dPGh19WV088,2020-03-16T07:07:29Z,5660
RcLTHmFwU00,2020-03-16T02:12:42Z,7831
wBIdR4q8MLM,2020-03-13T08:25:07Z,1381
twqtoOiJU4A,2020-03-12T07:18:29Z,1090
Yot4u-hg0VA,2020-03-12T02:08:42Z,1057
rsDGpP8m7hI,2020-03-11T07:04:54Z,1456
4eNjEEj4OZ4,2020-03-10T07:30:39Z,1213
zG8KA3Fw7Rg,2020-03-10T06:59:55Z,1182
7-1VQdrOUEc,2020-03-09T23:18:32Z,1148
2Rupw7qOS0I,2020-03-09T06:44:06Z,1937
gdqUIRY7-LQ,2020-03-06T09:15:17Z,2800
vhCyOzdOxws,2020-03-06T07:27:36Z,1065
cQcA191HH5Y,2020-03-06T07:27:10Z,1626
1CWqM1SRItI,2020-03-06T07:12:24Z,34683
TiTHGCoF0A0,2020-03-05T06:44:34Z,3543
DWTSBMLQhis,2020-03-04T08:10:59Z,2748
8ItmbI4S7AA,2020-03-04T02:13:58Z,3255
Ce21zCcd2tE,2020-03-02T06:19:23Z,1491
42k_m8mvOrc,2020-03-02T06:13:37Z,1902
lhPiGssLtR8,2020-02-28T08:00:17Z,1197
K9OAVpkJSUw,2020-02-28T07:25:16Z,3081
ZKHV_svbSBo,2020-02-28T07:19:23Z,1008
uFlOeBayPBs,2020-02-27T07:13:03Z,15418
iZ34_GZPACo,2020-02-26T07:03:26Z,6172
pYXUD3Vp8TE,2020-02-21T07:17:47Z,1446
laSCeV7jRs4,2020-02-20T10:00:09Z,1613
TuPgGXEWDlQ,2020-02-19T06:55:12Z,8268
Z3MB3I3pmho,2020-02-18T06:46:43Z,2177
T0YaUUpJ_PE,2020-02-17T07:25:49Z,18122
