Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2017,Q1,BS,유동자산,2017.03.31 현재,"374,210,874,597"
2017,Q1,BS,비유동자산,2017.03.31 현재,"434,277,931,288"
2017,Q1,BS,자산총계,2017.03.31 현재,"808,488,805,885"
2017,Q1,BS,유동부채,2017.03.31 현재,"330,122,043,341"
2017,Q1,BS,비유동부채,2017.03.31 현재,"17,016,048,202"
2017,Q1,BS,부채총계,2017.03.31 현재,"347,138,091,543"
2017,Q1,BS,이익잉여금,2017.03.31 현재,"516,168,847,256"
2017,Q1,BS,자본총계,2017.03.31 현재,"461,350,714,342"
2017,Q1,IS,매출액,2017.01.01 ~ 2017.03.31,494599270305
2017,Q1,IS,영업이익,2017.01.01 ~ 2017.03.31,40803036429
2017,Q1,IS,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,42261716393
2017,Q1,IS,당기순이익,2017.01.01 ~ 2017.03.31,31810267642
2017,Q1,IS,당기순이익(손실),2017.01.01 ~ 2017.03.31,31810267642
2017,Q2,BS,유동자산,2017.06.30 현재,"291,548,504,238"
2017,Q2,BS,비유동자산,2017.06.30 현재,"605,545,788,686"
2017,Q2,BS,자산총계,2017.06.30 현재,"897,094,292,924"
2017,Q2,BS,유동부채,2017.06.30 현재,"378,440,788,341"
2017,Q2,BS,비유동부채,2017.06.30 현재,"64,430,338,521"
2017,Q2,BS,부채총계,2017.06.30 현재,"442,871,126,862"
2017,Q2,BS,이익잉여금,2017.06.30 현재,"544,014,946,526"
2017,Q2,BS,자본총계,2017.06.30 현재,"454,223,166,062"
2017,Q2,IS,매출액,2017.01.01 ~ 2017.06.30,481818939738
2017,Q2,IS,영업이익,2017.01.01 ~ 2017.06.30,32862356504
2017,Q2,IS,법인세차감전 순이익,2017.01.01 ~ 2017.06.30,36994819928
2017,Q2,IS,당기순이익,2017.01.01 ~ 2017.06.30,27846099270
2017,Q2,IS,당기순이익(손실),2017.01.01 ~ 2017.06.30,27846099270
2017,Q3,BS,유동자산,2017.09.30 현재,"358,952,685,090"
2017,Q3,BS,비유동자산,2017.09.30 현재,"608,243,747,236"
2017,Q3,BS,자산총계,2017.09.30 현재,"967,196,432,326"
2017,Q3,BS,유동부채,2017.09.30 현재,"403,467,358,246"
2017,Q3,BS,비유동부채,2017.09.30 현재,"70,172,046,028"
2017,Q3,BS,부채총계,2017.09.30 현재,"473,639,404,274"
2017,Q3,BS,자본금,2017.09.30 현재,"23,533,928,000"
2017,Q3,BS,이익잉여금,2017.09.30 현재,"583,348,808,516"
2017,Q3,BS,자본총계,2017.09.30 현재,"493,557,028,052"
2017,Q3,IS,매출액,2017.01.01 ~ 2017.09.30,527510805227
2017,Q3,IS,영업이익,2017.01.01 ~ 2017.09.30,48973752895
2017,Q3,IS,법인세차감전 순이익,2017.01.01 ~ 2017.09.30,50827800903
2017,Q3,IS,당기순이익,2017.01.01 ~ 2017.09.30,39333861990
2017,Q3,IS,당기순이익(손실),2017.01.01 ~ 2017.09.30,39333861990
2017,Q4,BS,유동자산,2017.12.31 현재,"330,030,930,448"
2017,Q4,BS,비유동자산,2017.12.31 현재,"605,652,334,881"
2017,Q4,BS,자산총계,2017.12.31 현재,"935,683,265,329"
2017,Q4,BS,유동부채,2017.12.31 현재,"362,400,308,721"
2017,Q4,BS,비유동부채,2017.12.31 현재,"55,443,318,390"
2017,Q4,BS,부채총계,2017.12.31 현재,"417,843,627,111"
2017,Q4,BS,자본금,2017.12.31 현재,"23,533,928,000"
2017,Q4,BS,이익잉여금,2017.12.31 현재,"611,263,967,450"
2017,Q4,BS,자본총계,2017.12.31 현재,"517,839,638,218"
2017,Q4,IS,매출액,2017.01.01 ~ 2017.12.31,469939790405
2017,Q4,IS,영업이익,2017.01.01 ~ 2017.12.31,39297539878
2017,Q4,IS,법인세차감전 순이익,2017.01.01 ~ 2017.12.31,37208605454
2017,Q4,IS,당기순이익,2017.01.01 ~ 2017.12.31,28672693281
2017,Q4,IS,당기순이익(손실),2017.01.01 ~ 2017.12.31,28672693281
