,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,영업이익 변화율,금리 변화율,유동부채 변화율,Label,Code
31,삼성SDI,2017,Q1,정보기술,0.05118822344474085,0.0062489515557069275,-0.014936619819777341,-0.014264801836723184,0.517725681988449,0.13548951048950886,0.01146728713410372,0.08697602830662833,006400
31,대덕전자,2017,Q1,정보기술,-0.05961333565303157,-0.02403517214902695,0.016879183242661133,-0.008690967818259177,0.003663648726007107,0.13548951048950886,0.13819008498166685,0.1969895920239354,008060
31,삼성전기,2017,Q1,정보기술,0.060985497586756844,0.04360221137906661,0.03927715264405851,-0.004523413158312839,-0.9265203265556886,0.13548951048950886,0.286217497803547,0.15996759832559693,009150
31,LS산전,2017,Q1,산업재,0.09361378968942768,0.0049711297739316596,-0.0023501454184935433,-0.006143305845060842,1.0781169543807398,0.13548951048950886,-0.0022975749831130043,0.05932401154252052,010120
31,LG이노텍,2017,Q1,정보기술,-0.1041065943186858,-0.015537757684139453,-0.06772006708631206,0.02715125841874344,-0.5346519552631951,0.13548951048950886,-0.3453706538277743,0.20028424044636273,011070
31,현대상선,2017,Q1,산업재,0.04220540702980747,-0.27995328795818875,-0.1190758223117776,-0.1687201927045887,-0.3018549009893776,0.13548951048950886,0.34402351957143007,-0.15852426423223576,011200
31,삼성에스디에스,2017,Q1,정보기술,0.04735730161784516,-0.02413908082127869,-0.009396670455106282,0.001981052032709707,0.06567944743165777,0.13548951048950886,-0.07941962751916398,0.16750537547571698,018260
31,일진머티리얼즈,2017,Q1,정보기술,0.14253772175128712,0.003548355992671892,0.02764838324566865,0.04628633346467437,1.4533239038189532,0.13548951048950886,-0.14859512894876348,0.7568403036741871,020150
31,한국단자,2017,Q1,산업재,-0.012630826826088008,0.026039091275176895,-0.013260190870307498,0.023206268102985872,-0.08901647295082915,0.13548951048950886,-0.1541337713762191,-0.07227961953471577,025540
31,신도리코,2017,Q1,정보기술,0.014488387760167247,-0.004186438853408192,0.008641876210760735,-0.012391801370758904,4.580888738513688,0.13548951048950886,0.33424583872428415,0.07555076496661861,029530
31,LG디스플레이,2017,Q1,정보기술,-0.09875277484784531,0.05135168041648308,-0.010755681883302226,0.027103382491869832,0.03871660827676804,0.13548951048950886,-0.061814238326103554,0.016931343947018694,034220
31,SK,2017,Q1,정보기술,-0.01376161223983275,0.004307319282947253,0.03439451628024193,0.032271226655774754,13.504413955660315,0.13548951048950886,0.03990276125936032,0.06368776918853691,034730
31,한미반도체,2017,Q1,정보기술,0.12138398787809404,-0.003033318302292587,-0.033979579156985795,-0.04378902945567453,0.20613961182911944,0.13548951048950886,-0.037801939866488055,-0.05422343559557907,042700
31,대우인터내셔널,2017,Q1,산업재,-0.04027023292948792,0.09629004802838392,0.1271667241467891,0.11249922228028209,0.7267583536136184,0.13548951048950886,0.25565842339062717,-0.04366249078850408,047050
31,한국항공우주,2017,Q1,산업재,0.05962125489303439,0.029042463324467693,0.029496357496792358,-0.047168303320893834,0.9741671372106155,0.13548951048950886,0.15609150422761786,-0.41103735527460894,047810
31,한전KPS,2017,Q1,산업재,-0.16436966646630802,0.005570646579929672,0.02690879828793813,0.0017247529917630011,580.9640681298416,0.13548951048950886,0.07964918649487873,-0.15239433098220867,051600
31,LG전자,2017,Q1,정보기술,0.13136100855079683,-0.0024118100277183974,0.028619717039032322,0.027180229838689396,-1.6398372933884298,0.13548951048950886,0.10946800787546307,-0.11669096039191877,066570
31,현대글로비스,2017,Q1,산업재,-0.016697783682392824,-0.010488074216939425,0.04157655658082704,0.06226135744949568,0.03626019869635977,0.13548951048950886,0.11143124149446226,0.06391622056542583,086280
