code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
150,Doosan_Corp,기타금융,2022,Q1,"765,242,160,035","4,538,871,850,809","5,304,114,010,844","1,238,557,249,333","1,030,384,512,420","2,268,941,761,753","3,238,350,683,799","3,035,172,249,091",,17514100647.0,22748141718.0,29198619160.0,29198619160.0,"123,738,105,000",
240,Hankook_Tire_Worldwide,기타금융,2022,Q1,"624,523,891,433","2,410,415,510,830","3,034,939,402,263","292,276,099,356","59,838,292,977","352,114,392,333","935,226,052,934","2,682,825,009,930",255300767242.0,55684483700.0,58862309488.0,51562257580.0,51562257580.0,"47,467,620,000",
640,Dong-A_Socio_Holdings,기타금융,2022,Q1,"91,493,924,818","909,715,697,862","1,001,209,622,680","171,823,160,254","162,053,616,839","333,876,777,093","441,397,565,791","667,332,845,587",34232391004.0,28279290557.0,25252415813.0,23149878408.0,23149878408.0,"31,744,565,000",
1040,CJ_Corp,기타금융,2022,Q1,"116,485,296,000","3,118,558,381,000","3,235,043,677,000","170,255,311,000","256,091,325,000","426,346,636,000","1,743,692,404,000","2,808,697,041,000",,88266948000.0,87261579000.0,85202889000.0,85202889000.0,"179,047,370,000",
1230,Dongkuk_Steel,기타금융,2022,Q1,"2,264,930,891,342","3,601,404,359,478","5,866,335,250,820","2,662,440,652,084","396,648,525,003","3,059,089,177,087","940,894,624,625","2,807,246,073,733",1968590898789.0,167560567279.0,162661174030.0,121966383591.0,121966383591.0,"690,953,196,364",
1800,Orion_Corp,기타금융,2022,Q1,"23,508,248,886","1,904,448,193,998","1,954,993,599,086","70,383,217,374","21,806,196,373","92,189,413,747","255,747,020,137","1,862,804,185,339",15494317013.0,12458070072.0,14469529356.0,13716725618.0,13716725618.0,"31,322,711,000",
3030,SeAH_Steel,기타금융,2022,Q1,"35,401,683,857","750,221,857,952","785,623,541,809","54,149,386,202","52,687,108,949","106,836,495,151","571,169,480,298","678,787,046,658",22422621627.0,20239073419.0,17954819144.0,18343225208.0,18343225208.0,"20,708,285,000",
3550,LG_Corp,기타금융,2022,Q1,"2,406,136,000,000","7,855,548,000,000","10,261,684,000,000","601,625,000,000","135,495,000,000","737,120,000,000","7,850,893,000,000","9,524,564,000,000",644232000000.0,594297000000.0,602397000000.0,568494000000.0,568494000000.0,"801,613,000,000",
4150,Hansol_Holdings,기타금융,2022,Q1,"71,282,734,306","385,813,885,851","457,096,620,157","14,273,219,119","7,563,617,339","21,836,836,458","330,792,674,148","435,259,783,699",,6846616952.0,7095820194.0,5381997004.0,5381997004.0,"42,008,577,000",
4800,Hyosung,기타금융,2022,Q1,"564,641,566,951","2,618,775,255,320","3,183,416,822,271","299,876,417,358","306,429,793,410","606,306,210,768","6,483,571,329,840","2,577,110,611,503",230641534255.0,31533648507.0,38043896231.0,39393362762.0,39393362762.0,"105,355,125,000",
5440,Hyundai_Green_Food,기타금융,2022,Q1,"308,995,837,000","1,454,827,509,000","1,763,823,346,000","163,139,738,000","150,646,336,000","313,786,074,000","903,685,346,000","1,450,037,272,000",444768756000.0,14972065000.0,31696244000.0,24899161000.0,24899161000.0,"48,852,241,000",
5740,Crown_Confectionery,기타금융,2022,Q1,"6,739,748,997","354,014,781,760","360,754,530,757","48,906,124,648","9,398,168,394","58,304,293,042","196,163,674,847","302,450,237,715",8118309150.0,4765117909.0,4415643671.0,4999177720.0,4999177720.0,"7,724,036,500",
6120,SK_Chemicals,기타금융,2022,Q1,"215,843,486,604","1,377,117,713,347","1,592,961,199,951","464,426,529,384","152,612,642,593","617,039,171,977","1,476,269,767,256","975,922,027,974",,57863503421.0,52852248925.0,51246055874.0,51246055874.0,"111,677,150,000",
6260,LS_Corp,기타금융,2022,Q1,"223,948,000,000","3,926,937,000,000","4,150,885,000,000","245,768,000,000","282,935,000,000","528,703,000,000","3,370,967,000,000","3,622,182,000,000",,124589000000.0,120441000000.0,118889000000.0,118889000000.0,"161,000,000,000",
7860,Seoyon,기타금융,2022,Q1,"22,581,633,217","291,558,951,998","314,140,585,215","3,213,214,940","2,287,514,158","5,500,729,098","76,442,813,409","308,639,856,117",9132238864.0,5665247067.0,5965485110.0,5965485110.0,5965485110.0,"11,739,922,000",
