,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
1,Kia_Corp,2024,Q3,운송장비·부품,0.14907469454899233,-0.026831420842948983,-0.030958316331177516,0.5193581707440722,-0.03314244324037774,0.10463649117164553,0.032260779953354635,-0.9362857142857144,-0.005898577966858332,0.05674568795778523,-0.12006220668685197,000270
1,S&T_Heavy_Industries,2024,Q3,운송장비·부품,0.2719080204629476,-0.02484415139166729,-0.017041432052964156,0.5985788809788873,-0.014665400958382202,-0.1816988099725767,-0.016788129235203897,0.0,0.09879754235217941,0.05674568795778523,0.17820330853563046,003570
0,SsangYong_Motor,2024,Q3,운송장비·부품,-0.21994131959881874,-0.014736923864271612,0.03348577930668273,2.4408848592885652,-0.04416782723337298,0.09299495671821345,-0.0035818854712479364,-0.0,0.2542992965459676,0.05674568795778523,-0.21994131959881874,003620
0,Hyundai_Motor,2024,Q3,운송장비·부품,0.24115519120265563,-0.01463280929561983,-0.02114446148147997,0.5145269202806299,-0.00811058555863653,0.11296835437026997,0.0039823098374973664,0.9768472906403941,0.08617514852860775,0.05674568795778523,0.24115519120265563,005380
0,SL_Corp,2024,Q3,운송장비·부품,0.3967886156583712,-0.07043623249869002,-0.022744270428332936,0.47551646488908206,-0.03208202497321788,0.15522509708476162,-0.02931796358985217,-0.0,0.045692756240833354,0.05674568795778523,0.3967886156583712,005850
0,Motonic,2024,Q3,운송장비·부품,0.08489642829969438,0.11215167829464023,-0.0154529889494186,0.06071615961629562,-0.01704878323089276,0.05084957721879224,-0.05603338529906976,0.0020215615761769445,-0.11301123664635693,0.05674568795778523,0.08489642829969438,009680
0,Samsung_Heavy Industries,2024,Q3,운송장비·부품,0.07036875792056113,0.047354725050753554,0.051391439801208416,1.8696217349058755,0.033719424180400415,0.08203506726190746,0.45166437751246136,-0.0,0.14133361341462503,0.05674568795778523,0.07036875792056113,010140
0,Hyundai_Mipo_Dockyard,2024,Q3,운송장비·부품,0.48315945559497975,0.01067192647098536,0.0016317831254003545,1.1350440541854026,0.002515088700162038,0.04738222876747544,0.442310466493701,-6030.133333333333,0.07644538223422492,0.05674568795778523,0.48315945559497975,010620
0,Hwashin,2024,Q3,운송장비·부품,0.3684206496248305,-0.06645840949615289,0.03746816599854552,1.6314179727336193,0.01990053799888336,0.09890740413308563,0.038688916474802104,0.0,0.13177464292551155,0.05674568795778523,0.3684206496248305,010690
1,Hyundai_WIA,2024,Q3,운송장비·부품,-0.009884022665889839,-0.005024907576336224,-0.006826785209293584,0.31368453865336654,-0.008324967149730966,0.03882899683593122,-0.015311761698835191,-0.0,0.06968206870054017,0.05674568795778523,-0.005824469242147315,011210
1,Hyundai_Mobis,2024,Q3,운송장비·부품,-0.04014151527880668,-0.005434089012441801,-0.01808105732628018,0.1308774503042801,-0.01523320499220393,0.09230561784127911,-0.008377546020858162,-0.0,0.04532171906801763,0.05674568795778523,-0.029921691464369543,012330
0,Hanwha_Aerospace,2024,Q3,운송장비·부품,0.18847661236844718,0.008813046221269882,0.08202069941016699,-0.9696479066422585,-0.13444878547376082,-0.2032175118609174,0.047783974836859144,-1516.7603249168137,0.016478470631891562,0.05674568795778523,0.18847661236844718,012450
0,Sejong_Industrial,2024,Q3,운송장비·부품,-0.0644595920240679,0.010682989591067837,-0.003292883466760488,0.8623725000398352,-0.0040216692139258825,0.10004205201577399,0.0390643639599364,0.6653833333333333,0.06919488463790247,0.05674568795778523,-0.0644595920240679,033530
0,Daewoo_Shipbuilding_&_Marine_Engineering,2024,Q3,운송장비·부품,0.09004351356599422,-0.09287760343976115,0.022905729434262723,-0.9602950953884437,-0.2451116842833938,-0.0646459796362373,0.02898932174920632,-0.0,0.02142430875874146,0.05674568795778523,0.09004351356599422,042660
0,Korea_Aerospace_Industries,2024,Q3,운송장비·부품,-0.0015148739069359828,-0.013606854538139368,-0.04222545641842923,-0.2746738126296737,-0.06668732139812938,-0.01987942556024569,0.06561205560839434,-0.4243027888446216,0.022908895225817405,0.05674568795778523,-0.0015148739069359828,047810
0,Hyundai_Rotem,2024,Q3,운송장비·부품,0.08735431351108258,-0.0071760761964791975,-0.056628293779568795,0.05761954858763485,-0.22508761835896696,0.009757161201160436,-0.12595168137908597,-0.0,0.12514698965594084,0.05674568795778523,0.08735431351108258,064350
1,S&T_Motiv,2024,Q3,운송장비·부품,0.07516009172729524,0.02644406418789602,-0.0009910837280442397,0.34170823684363316,-0.01429603016477321,0.08081625658709568,0.08756670918525034,-0.429829086090765,0.021925053406432693,0.05674568795778523,0.03983339272544022,064960
