,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
35,Kia_Corp,2016,Q1,운송장비·부품,0.0,-0.05193171624819359,-0.07077972715691794,0.038320202196416187,-0.09222964441960846,0.7612700526386351,0.12995290177770136,0.02802817749284925,-0.09169957022598063,0.22660852268380383,-0.0931773119697118,000270
35,S&T_Heavy_Industries,2016,Q1,운송장비·부품,0.0,0.00930790429790851,0.014553227244147426,0.024378743549226978,0.016377427727392035,0.7941917189010732,0.012073186908267974,0.0,0.053141861918046374,0.22660852268380383,-0.01643412676022446,003570
34,SsangYong_Motor,2016,Q1,운송장비·부품,0.0,-0.00585464489056986,-0.005876927372022944,0.02447240368384973,0.02237003055405873,0.7601638376494312,0.010787799810489829,0.02447240368384973,0.18587785754296005,0.22660852268380383,0.019532684628604562,003620
34,Hyundai_Motor,2016,Q1,운송장비·부품,0.0,0.0009746244912722801,-0.025486222043879625,0.09403470127349522,-0.03153643104020021,0.7402743592248857,-0.03945008711439946,0.10482871530004789,-0.023333706663951626,0.22660852268380383,0.006485016325865688,005380
34,SL_Corp,2016,Q1,운송장비·부품,0.0,-0.0046713199171164455,-0.00815729027041523,0.024382056110413886,-0.011912308711836017,0.7648919274655775,-0.16778574804960034,0.024382056110413663,0.005909647545325858,0.22660852268380383,-0.08295254040965043,005850
34,Motonic,2016,Q1,운송장비·부품,0.0,-0.07560126980076998,-0.015857530317878732,0.024376721636595877,-0.018432886905623835,0.7559304575871453,0.02002152678993685,0.024376721636595877,-0.017692434447848848,0.22660852268380383,-0.0320429183885097,009680
34,Samsung_Heavy Industries,2016,Q1,운송장비·부품,0.0,-0.08733131398308314,-0.22263418421254122,0.012165338323597896,-0.009793807592386239,0.7444840050589239,0.20112287663193684,0.0274899667920514,-0.04683388909004105,0.22660852268380383,-0.008540552212080787,010140
34,Hyundai_Mipo_Dockyard,2016,Q1,운송장비·부품,0.0,-0.015779900219003773,-0.08153123940541218,0.024452123695876793,-0.04238936357171008,0.7533895998702602,0.12139706664569394,0.024452123695876793,0.04881075279300673,0.22660852268380383,0.20251525264507117,010620
34,Hwashin,2016,Q1,운송장비·부품,0.0,0.06371797435072302,0.0418547766105033,0.0243802011383617,0.03872032508834744,0.7812329634126101,0.03811398259562804,0.0,-0.034590648244678945,0.22660852268380383,0.013856552510961195,010690
35,Hyundai_WIA,2016,Q1,운송장비·부품,0.0,0.010598253627399079,-0.007878547299014604,0.024760362418441262,-0.009952496702105629,0.7709865484277794,0.07917418776439167,0.02476036241844104,0.031961850833043814,0.22660852268380383,-0.08991328875888008,011210
35,Hyundai_Mobis,2016,Q1,운송장비·부품,0.0,-0.0008668269252882776,-0.011402043450667865,0.015069417330589419,-0.00986191976529649,0.7406387995088068,-0.0032852574784838495,0.028590452040722192,-0.12208488648984095,0.22660852268380383,0.0015123310758306703,012330
34,Hanwha_Aerospace,2016,Q1,운송장비·부품,0.0,0.17397624953465973,0.028899895762428573,0.02411305385684348,-0.18881579243581714,0.7566759046181224,0.1163559668763886,0.023815882548015477,-0.1794051271989643,0.22660852268380383,0.10762410077205126,012450
34,Sejong_Industrial,2016,Q1,운송장비·부품,0.0,-0.0391284956030582,-0.004648862016225719,0.024379022376667447,0.0018130593871987788,0.7659429129733936,-0.060056318037658096,0.024379022376667447,0.09969046439485874,0.22660852268380383,-0.047413288758880075,033530
34,Daewoo_Shipbuilding_&_Marine_Engineering,2016,Q1,운송장비·부품,0.0,0.035740497289369566,-0.4244810792885192,0.0046604157456224815,0.12999257056266444,0.7663598656739505,0.12340606998630821,0.01980522916846561,-0.0741572516063449,0.22660852268380383,-0.024741872908479363,042660
34,Korea_Aerospace_Industries,2016,Q1,운송장비·부품,0.0,-0.05614862766910367,0.004807609165585869,0.02445433463590041,0.010449832363755407,0.7662314206788284,-0.007569908979616624,0.0244543346359003,0.062419386461369575,0.22660852268380383,-0.19258614407258046,047810
34,Hyundai_Rotem,2016,Q1,운송장비·부품,0.0,-0.037610934448719435,-0.007072256921573095,0.024524982981442345,-0.018675689410943885,0.7822795287524389,0.08622399216555232,0.024524982981442234,0.10480036081410471,0.22660852268380383,0.15688705253804824,064350
35,S&T_Motiv,2016,Q1,운송장비·부품,0.0,0.00813035404219209,-0.00504548494563295,0.024379371250094595,-0.0036213696389117978,0.7756706501177373,0.06644009863451383,0.024379371250094484,-0.06021979669985145,0.22660852268380383,-0.21733626420464372,064960
