,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
26,Kia_Corp,2018,Q2,운송장비·부품,-0.02646735677159647,-0.009330606280902431,-0.0019241297791461331,-0.025262879713255026,-0.004989530844280665,-0.17359682920208352,-0.027577333130102133,-0.02106035852691779,0.051728647313762144,-0.11515816784752042,0.04394539044051016,000270
26,S&T_Heavy_Industries,2018,Q2,운송장비·부품,0.08951014818685299,-0.0009784333375872922,0.001757293924292802,-0.022629327583705283,-0.0019043551251018975,-0.18290247363738676,0.008424683568407865,0.0,0.01390392067406454,-0.11515816784752042,-0.06809618030464674,003570
25,SsangYong_Motor,2018,Q2,운송장비·부품,0.0020423737477506185,0.007103231055591186,0.009732759878135377,-0.022605386599624744,-0.19403155982385822,-0.16495313817982726,-0.01694498485737972,-0.022605386599624744,0.16172385656051047,-0.11515816784752042,-0.026356284240653588,003620
25,Hyundai_Motor,2018,Q2,운송장비·부품,-0.012372924072512607,0.0027728549882768405,-0.0035096651122088485,-0.02239003089103231,-0.013358777207951533,-0.13593465413336459,-0.030702954326573106,-0.031027711994662033,-0.007833848814831512,-0.11515816784752042,-0.08110127500031805,005380
25,SL_Corp,2018,Q2,운송장비·부품,-0.12060373279677053,-0.01572872767748401,-0.015700673525881337,-0.022629077018442745,-0.02113687154992272,-0.10501226925053642,0.0994194497999773,-0.022629077018442967,0.013896309482480884,-0.11515816784752042,-0.07489302778512721,005850
25,Motonic,2018,Q2,운송장비·부품,0.10044305166055109,0.015871329625657404,-0.00856168398623569,-0.022630833020733876,-0.01095785802117022,-0.14760040113885697,-0.01452289272976448,-0.022630833020733654,-0.022379674060789778,-0.11515816784752042,-0.0033659212239190647,009680
25,Samsung_Heavy Industries,2018,Q2,운송장비·부품,0.2261884339178929,0.0011620352670813627,-0.21693572760920188,-0.012744722153047894,0.04860327248292928,-0.08946307081922678,-0.1886950950326265,-0.024894430429504233,-0.02758346497128006,-0.11515816784752042,-0.024551623443129653,010140
25,Hyundai_Mipo_Dockyard,2018,Q2,운송장비·부품,0.2888438795277267,-0.09495068131092155,0.01452248025077818,-0.022665643990493756,0.017592674793955765,-0.0311776157363004,-0.027210742500132223,-0.022665643990493756,-0.013513018774196528,-0.11515816784752042,-0.08729832217698372,010620
25,Hwashin,2018,Q2,운송장비·부품,-0.04036653481512841,-0.019075818368521125,0.03549535511751489,-0.022632118436738402,0.037381846794251716,-0.5134946055113967,-0.07308353969533998,0.0,-0.06765852617089263,-0.11515816784752042,-0.15841841717350255,010690
26,Hyundai_WIA,2018,Q2,운송장비·부품,-0.10314678758519266,0.008743805715330732,-0.005567806596061375,-0.02263367533277827,-0.007659728504641805,-0.18550839995100676,-0.015372971648701661,-0.02263367533277827,-0.042122649949434265,-0.11515816784752042,-0.21405381893995803,011210
26,Hyundai_Mobis,2018,Q2,운송장비·부품,-0.05348034378458349,0.00018032412001323106,-0.02414237772945671,-0.02241265375779844,-0.025924262009100696,-0.10355412317090251,0.09332437172147934,-0.022694825279158337,-0.04062598273703366,-0.11515816784752042,-0.06443593269982179,012330
25,Hanwha_Aerospace,2018,Q2,운송장비·부품,-0.1436271393449129,-0.01111093117153672,0.01762181824399578,-0.021797677186935926,0.02136771327563869,0.25425621825967337,0.10580177585126282,-0.020972805741886758,0.11753223841237814,-0.11515816784752042,-0.15332924707149947,012450
25,Sejong_Industrial,2018,Q2,운송장비·부품,0.10933659301652218,-0.006731338559333722,0.03754641615958321,-0.02263010021537104,0.0423706139576836,-0.14248381457617465,-0.05425954216245943,-0.02263010021537082,0.033465772853243925,-0.11515816784752042,-0.09073260713815387,033530
25,Daewoo_Shipbuilding_&_Marine_Engineering,2018,Q2,운송장비·부품,1.005675248017145,0.0021796812876445637,-0.10462989243797582,-0.025728127577249627,2.414741256481969,-0.024279999601624525,0.012337681086065366,-0.02472767322158065,-0.0521396562738794,-0.11515816784752042,0.04491375055563712,042660
25,Korea_Aerospace_Industries,2018,Q2,운송장비·부품,0.1083322522215609,-0.05965494083233813,-0.011916623437724816,-0.02264265808719812,-0.029879534978236588,-0.3086315390959258,0.0036715056481442243,-0.02264265808719812,-0.009244423666255663,-0.11515816784752042,-0.12725809630580398,047810
25,Hyundai_Rotem,2018,Q2,운송장비·부품,-0.1231946294988692,-0.00682631336527173,-0.014039042109528221,-0.02258433427792217,-0.03849028877999183,-0.25198344253361693,0.038448388250509,-0.02258433427792217,0.02604820914501993,-0.11515816784752042,0.8257030699692409,064350
26,S&T_Motiv,2018,Q2,운송장비·부품,-0.13341253003994025,-0.02903539067181171,-0.0022005543860788013,-0.022628392662341845,-0.04484693048295485,-0.10919257265287818,0.04531941483621715,-0.022628392662341845,0.07062538382711525,-0.11515816784752042,-0.1034273197335703,064960
