,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
3,Kia_Corp,2024,Q1,운송장비·부품,0.12034427991284037,-0.025303976201987766,0.01816165369158007,0.7185655656774081,0.0020517430325991404,-0.06536827340493478,0.07181180067969517,0.48138815750151787,-0.037639146727964645,0.008599753155233536,0.062069393539808525,000270
3,S&T_Heavy_Industries,2024,Q1,운송장비·부품,0.16466826297567982,0.004577852674992555,-0.003394978604939869,0.6151802312590192,-0.0007642893365411574,0.25979094776634404,-0.2033428806129629,0.0,-0.11247320385157744,0.008599753155233536,0.16287536263846056,003570
2,SsangYong_Motor,2024,Q1,운송장비·부품,-0.09327457758721003,-0.0028338265397747087,-0.08212284451094942,2.1372879559506304,0.04908771155471536,-0.366861036868225,0.16945586384074718,0.9999523,-0.13770292711375953,0.008599753155233536,-0.3056702145223802,003620
2,Hyundai_Motor,2024,Q1,운송장비·부품,-0.02722121169952256,-0.026351568298557337,-0.031911109398761406,0.22184500307842037,-0.032004079574385225,0.11709143167077596,-0.024162880338783888,0.0,-0.05238914890348023,0.008599753155233536,0.10240342694314886,005380
2,SL_Corp,2024,Q1,운송장비·부품,0.004216535172054434,-0.029954122682886997,-0.018114002437690235,0.5390013274069174,-0.026121945982802375,0.02447645566266332,-0.02826932002485072,-0.02368205747129304,-0.038839839316661795,0.008599753155233536,-0.17711233975957183,005850
2,Motonic,2024,Q1,운송장비·부품,-0.18045453706409342,0.0014961715614861815,0.005562926910915644,0.6413905796154373,0.006448856068278053,-0.2040581853462926,-0.014572287492494507,0.998573080849028,-0.05492413886682446,0.008599753155233536,-0.07763196790068336,009680
2,Samsung_Heavy Industries,2024,Q1,운송장비·부품,-0.10966802021016085,0.02082994980379793,-0.054192600176639516,1.6683783077098058,-0.02915731946049349,0.028454086276951895,-0.07678123244111856,-11.280701754385966,-0.06481359298226175,0.008599753155233536,0.05345420944075346,010140
2,Hyundai_Mipo_Dockyard,2024,Q1,운송장비·부품,-0.07807628266459585,-0.010050022963437488,-0.0009882901482525241,1.0109907152340918,-0.0013911207121737323,0.09727791421996579,-0.5047932889895077,-2.04,0.06546653571331207,0.008599753155233536,-0.3211090894028254,010620
2,Hwashin,2024,Q1,운송장비·부품,-0.026532628286170354,-0.12855365325010837,-0.07919157669962984,-0.6730166555309225,-0.07311094668141327,0.053544145372983465,0.23447604480173267,0.0,0.13528745708992262,0.008599753155233536,-0.27441217339861124,010690
3,Hyundai_WIA,2024,Q1,운송장비·부품,-0.06973191797373912,0.022339747800819487,-0.0006236537775086148,0.5012752003886325,-0.0007623049035740959,-0.006892091319654403,0.5495608692047173,-7956.719512195123,-0.0877450537196931,0.008599753155233536,-0.18009417765602073,011210
3,Hyundai_Mobis,2024,Q1,운송장비·부품,-0.08811629607222982,-0.013240299715673531,-0.008900132967303076,0.4243701543570333,-0.012100241314842775,0.0695559467609852,0.010845221893614143,0.919621952371081,-0.015475238152750315,0.008599753155233536,0.03404446338721879,012330
2,Hanwha_Aerospace,2024,Q1,운송장비·부품,0.0840092245440469,-0.01823237515920839,0.02311899414044094,0.9824623164957255,0.019699093600085482,0.6137586606247752,-0.38329987466398996,0.5417800233190828,-0.033819674880722905,0.008599753155233536,0.5888810257026449,012450
2,Sejong_Industrial,2024,Q1,운송장비·부품,-0.14850297166647153,-0.004824025407173416,-0.025956787347834354,-0.3594761503899384,-0.03170765333361936,-0.5811920679748768,-0.01799161134554117,-0.02368157762284273,-0.11076250934360155,0.008599753155233536,-0.06284643137601639,033530
2,Daewoo_Shipbuilding_&_Marine_Engineering,2024,Q1,운송장비·부품,-0.29737028558232914,-0.05122528632456258,-0.010014709971771119,1.1548040026277038,0.8885749855916554,-0.017288681955631047,-0.05621216535980267,-0.0,-0.0775650192304389,0.008599753155233536,0.04635358736674588,042660
2,Korea_Aerospace_Industries,2024,Q1,운송장비·부품,-0.0840269945691352,0.0012134420025274872,0.004611588535566091,0.7202635793141701,0.0074097498875997925,0.5108770201820465,0.03593259691814277,0.9997200103418,-0.006337673997864668,0.008599753155233536,-0.01899779133499159,047810
2,Hyundai_Rotem,2024,Q1,운송장비·부품,-0.1441507788308505,0.003883660437497105,-0.026769084806766097,0.5063829307394617,-0.14718065056531549,0.19819403559469295,0.24134060704298776,-9.907692307692308,0.050551500699796525,0.008599753155233536,0.3195153616003017,064350
3,S&T_Motiv,2024,Q1,운송장비·부품,-0.11882629179454184,0.019157640520213404,-0.0010443391181591544,0.5369235383848068,-0.017434575881570602,0.21941435588528002,0.0019200671155813476,-0.02367857335501422,-0.011104434728920198,0.008599753155233536,0.002336547518745534,064960
