,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
32,Kia_Corp,2016,Q4,운송장비·부품,-0.07995305167852101,0.01572770930031897,0.016213592029791224,-0.09258527957640661,-0.0674785099472135,-0.31024768483954945,-0.003147264874032718,-0.08767927438402134,-0.2137943423790245,-0.07425742574257432,-0.06851410398385946,000270
32,S&T_Heavy_Industries,2016,Q4,운송장비·부품,-0.1012140487459697,0.02336231384204157,0.012904382014275795,-0.08865581644859066,0.02467697363529575,-0.6255621998497503,0.04030981507218778,0.0,-0.06416754130924751,-0.07425742574257432,0.004607068274552522,003570
31,SsangYong_Motor,2016,Q4,운송장비·부품,0.0745828678327957,-0.019374421005802667,-0.07638665892816077,-0.08866347507395478,1.0878040005132927,-0.17852373093996432,0.08360988709701378,-0.08866347507395456,-0.2955693157283945,-0.07425742574257432,-0.0031542257723026143,003620
31,Hyundai_Motor,2016,Q4,운송장비·부품,-0.05847721568655599,-0.014980803760214378,-0.005100106146243899,-0.07338789076592755,-0.006186791552324378,-0.3296487052196633,-0.16717365069261847,-0.09479324335111738,-0.1614986643108134,-0.07425742574257432,0.05222491652207082,005380
31,SL_Corp,2016,Q4,운송장비·부품,0.09520304937681802,-0.0772304760026481,-0.027785549402251863,-0.08865881683352139,-0.036589341789399876,-0.3631913971970526,0.2748298019270822,-0.08865881683352139,-0.044628061780893624,-0.07425742574257432,0.31621325514092186,005850
31,Motonic,2016,Q4,운송장비·부품,0.04357301226295253,0.01372551046945547,0.000477058711232603,-0.08866057644009873,-0.08866057644009895,-0.10519502201472242,0.28767951891294974,-0.08866057644009873,-0.009855432132438224,-0.07425742574257432,-0.005159466647355294,009680
31,Samsung_Heavy Industries,2016,Q4,운송장비·부품,0.12288609609191824,0.010497389250640032,-0.2055970750900551,-0.05664523434121027,0.031140143580390633,0.14458891832559484,0.006644544288706422,-0.09905460234169339,-0.08732499179007647,-0.07425742574257432,-0.02784326934145704,010140
31,Hyundai_Mipo_Dockyard,2016,Q4,운송장비·부품,0.02580081966411768,0.028093994319190352,0.04829487613201888,-0.08855598603289772,0.10220713854894159,-0.09125915155969921,0.03875954148855054,-0.08855598603289772,-0.09976201388101602,-0.07425742574257432,-0.09989452510342807,010620
31,Hwashin,2016,Q4,운송장비·부품,0.03864471000679827,-0.0656161284303507,-0.07115850932123746,-0.08866332514944286,-0.05724154422795813,-0.12147827822328328,0.5955685860265129,0.0,-0.13518376219585315,-0.07425742574257432,-0.2004378742797674,010690
32,Hyundai_WIA,2016,Q4,운송장비·부품,-0.08138637073456882,-0.02385341643316785,-0.012848513874078815,-0.08849246982748094,-0.015474980495959079,-0.1468634065163823,0.0030799676979827995,-0.08849246982748116,-0.03644087375626959,-0.07425742574257432,-0.15994285566219044,011210
32,Hyundai_Mobis,2016,Q4,운송장비·부품,0.03580531337858177,-0.0066700106103385615,-0.026534571307168298,-0.07375738802153631,-0.02995747729045295,-0.2908222428590248,0.16200946534373495,-0.09102170449491398,-0.0721007532202953,-0.07425742574257432,-0.060750237438430346,012330
31,Hanwha_Aerospace,2016,Q4,운송장비·부품,0.25615898298803164,-0.14519350922338825,0.027371275902229097,-0.08844278640762093,0.01677121469148468,-0.001844210084726683,-0.352690263216729,-0.08823213143689346,0.049787708835523414,-0.07425742574257432,-0.3219575689558216,012450
31,Sejong_Industrial,2016,Q4,운송장비·부품,0.12680632450092755,0.009475150066897586,-0.03907056839193279,-0.08866006073644828,-0.049818086098131875,-0.16888182706038624,0.13315123350821534,-0.08866006073644805,-0.04807484673709772,-0.07425742574257432,-0.1993843351453097,033530
31,Daewoo_Shipbuilding_&_Marine_Engineering,2016,Q4,운송장비·부품,0.024524467315127016,-0.10373757658884086,1.1785057994171158,-0.13048029086196378,-0.38500435311906545,0.170221867822136,-0.07634767604409287,-0.09492417571614009,0.10420043100066967,-0.07425742574257432,0.0,042660
31,Korea_Aerospace_Industries,2016,Q4,운송장비·부품,-0.011641671575807519,0.0054195244294525935,-0.09217554944224426,-0.08851226840742599,-0.17402477323543142,0.21029141670742546,0.07643071997120798,-0.08851226840742621,-0.005760629733436717,-0.07425742574257432,-0.12496335724132533,047810
31,Hyundai_Rotem,2016,Q4,운송장비·부품,0.0964811036171672,0.015435818429218706,-0.0059296856076827,-0.08860127576322685,-0.015438962263180978,-0.2792627260473479,-0.07007505230239297,-0.08860127576322663,-0.06871438504293526,-0.07425742574257432,-0.13764099374095135,064350
32,S&T_Motiv,2016,Q4,운송장비·부품,-0.32222600199016593,-0.01354302278188202,0.004890805915326202,-0.08865554291899169,0.0008148760093477092,-0.20355372822091744,-0.003764865714916299,-0.08865554291899169,-0.0354232969395567,-0.07425742574257432,0.030882194505951397,064960
