,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
25,Kia_Corp,2018,Q3,운송장비·부품,0.04394539044051016,-0.017401596091479066,0.0027948934449856244,-0.05292577508248342,0.003598526050155759,0.1085591834889238,-0.02378563682911139,-0.044603871451751154,0.0892250026597915,-0.009709172259507959,0.1331164067217377,000270
25,S&T_Heavy_Industries,2018,Q3,운송장비·부품,-0.06809618030464674,0.0077788609803605135,0.0021343426537644428,-0.04861960107940133,-0.00011348181127623924,0.1349036038166156,0.011856232512498233,0.0,-0.01901352244507204,-0.009709172259507959,-0.03662197930109161,003570
24,SsangYong_Motor,2018,Q3,운송장비·부품,-0.026356284240653588,-0.018340848959451872,-0.12855369976529651,-0.04862401552327911,-0.4674350906065312,0.040432061335787584,-0.01719554479379415,-0.04862401552327911,-0.1342253511343019,-0.009709172259507959,-0.016465892967825288,003620
24,Hyundai_Motor,2018,Q3,운송장비·부품,-0.08110127500031805,-0.0075459997171478665,0.007726717500586178,-0.032404569881075096,0.02856353451125615,0.08212121363811564,-0.066258923688717,-0.06114931784498023,0.05601578343331792,-0.009709172259507959,0.03135303557100833,005380
24,SL_Corp,2018,Q3,운송장비·부품,-0.07489302778512721,-0.025468479931933574,-0.004773413769720625,-0.04861709227411315,-0.006727532873765485,0.01945689340146628,-0.10484435359701605,-0.04861709227411315,0.013804767359390957,-0.009709172259507959,0.1648658257013492,005850
24,Motonic,2018,Q3,운송장비·부품,-0.0033659212239190647,0.011355443086798478,-0.006295264798192424,-0.048621563682060165,-0.007526937837210257,0.1707541292523358,-0.010796212130081528,-0.048621563682060165,-0.0027478421745743553,-0.009709172259507959,0.017861074156217342,009680
24,Samsung_Heavy Industries,2018,Q3,운송장비·부품,-0.024551623443129653,0.017571575226644764,0.012227767347028018,-0.017958560635701337,0.027063170833706574,0.023771676846124135,-0.005891354673098981,-0.05666319394047847,0.021708067233147,-0.009709172259507959,0.12410840037787528,010140
24,Hyundai_Mipo_Dockyard,2018,Q3,운송장비·부품,-0.08729832217698372,0.1348432138763499,-0.016631224173055292,-0.048500274841580815,-0.02021375822497995,-0.05151773687017469,0.015198304577723087,-0.048500274841580815,-0.02897104712292431,-0.009709172259507959,0.19886001706193937,010620
24,Hwashin,2018,Q3,운송장비·부품,-0.15841841717350255,0.033042027823203646,0.05204682382208903,-0.04862109983761953,0.042752791307454796,0.18887735752082313,-0.4385000356126463,0.0,-0.06389733385867613,-0.009709172259507959,-0.020545215621360503,010690
25,Hyundai_WIA,2018,Q3,운송장비·부품,-0.21405381893995803,-0.024592164447840625,-0.001615871335964414,-0.048517449444794636,-0.00207052115648354,0.05080561390884564,0.022787804234753795,-0.04851744944479486,-0.004371328377936079,-0.009709172259507959,0.03080535830939464,011210
25,Hyundai_Mobis,2018,Q3,운송장비·부품,-0.06443593269982179,0.0009335939220531664,-0.0168270151590435,-0.03505343347741752,-0.018084370715194975,0.026872364997398424,0.07104858797499458,-0.050519563974937176,0.023833343969727583,-0.009709172259507959,0.07848842749499883,012330
24,Hanwha_Aerospace,2018,Q3,운송장비·부품,-0.15332924707149947,0.08884747916086233,0.010043088810432255,-0.04767311446035971,-0.0765107598012762,0.12645787865685854,0.08458002243116614,-0.04674901952147548,-0.19075833394575636,-0.009709172259507959,0.0648336607745251,012450
24,Sejong_Industrial,2018,Q3,운송장비·부품,-0.09073260713815387,-0.004071797400991395,0.004583455021849536,-0.04862312291367932,-0.00765480476635072,0.025729933520641235,-0.11000681874845375,-0.04862312291367932,-0.1820623909359136,-0.009709172259507959,0.0976585110753311,033530
24,Daewoo_Shipbuilding_&_Marine_Engineering,2018,Q3,운송장비·부품,0.04491375055563712,0.018084500133698556,-0.040306143942872685,-0.05393669609756757,-0.7279065565892189,0.056721841575203324,-0.0006884544139216242,-0.052716807004790756,-0.0658495146951068,-0.009709172259507959,0.28588252871652464,042660
24,Korea_Aerospace_Industries,2018,Q3,운송장비·부품,-0.12725809630580398,-0.09231915133126978,0.030346813347603252,-0.04871079397080136,0.0747639113526245,0.4767041717849947,-0.02385535740429967,-0.04871079397080136,-0.09719260199495383,-0.009709172259507959,-0.1475041072861345,047810
24,Hyundai_Rotem,2018,Q3,운송장비·부품,0.8257030699692409,0.005945580454603139,0.02178644481429559,-0.04861286913691942,0.0583246707520475,0.04010450885413064,0.04757572876457494,-0.04861286913691942,-0.04898588629230671,-0.009709172259507959,0.08076228824004748,064350
25,S&T_Motiv,2018,Q3,운송장비·부품,-0.1034273197335703,-0.005537214603954066,-0.0023991767485178617,-0.0486190465287093,-0.014987594348528921,0.006765627039476696,-0.0032304209999673983,-0.0486190465287093,-0.010323944902365323,-0.009709172259507959,-0.07405484073844211,064960
