,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
21,Kia_Corp,2019,Q3,운송장비·부품,0.24270518047402992,0.0005497461950441096,-0.010154774328628546,0.015178836559082698,-0.011686107334642815,0.05718328209217216,0.09472093352693278,0.01351120827426655,0.013661783829056695,0.10146539633409102,0.05796669798958852,000270
21,S&T_Heavy_Industries,2019,Q3,운송장비·부품,-0.030745044686456804,-0.007735660272080169,-0.011092061711404755,0.013885715093282514,-0.01199430946832969,0.1281602943351382,-0.007005352027237732,0.0,0.030941317822185566,0.10146539633409102,-0.12105428103139049,003570
20,SsangYong_Motor,2019,Q3,운송장비·부품,-0.203576677339518,0.019638518185609133,0.013929888273372049,0.013929888273371938,-0.6763822509510684,0.10384116105012353,-0.0627398127810801,0.01392988827337216,0.35580622360241665,0.10146539633409102,-0.277547517524627,003620
20,Hyundai_Motor,2019,Q3,운송장비·부품,0.16993522742238673,-0.027340191675281345,-0.0038787432747353634,0.018562514346120107,-0.0046343490294000755,0.12498175121198585,-0.016014318725297683,0.02196191420576088,0.09613688987646929,0.10146539633409102,-0.03140047194295244,005380
20,SL_Corp,2019,Q3,운송장비·부품,0.08796079777914681,-0.06078393799839121,-0.00665228488359193,0.013884215341501083,-0.012505917334654004,0.15063839965071701,-0.01627511275467941,0.013884215341501194,0.029305612005338322,0.10146539633409102,0.01130765058554655,005850
20,Motonic,2019,Q3,운송장비·부품,-0.12274769940688154,0.04541284816669022,-0.0033845661300726526,0.013885989878496652,-0.003629629631400677,0.09351106066681925,-0.00299017145672531,0.013885989878496652,-0.010896255094306584,0.10146539633409102,-0.16072251976939667,009680
20,Samsung_Heavy Industries,2019,Q3,운송장비·부품,-0.015834852387428173,0.003002861760879716,0.08786573451582713,-0.014461142073550759,0.26854599881736807,-0.10677990771740498,-0.15661036591656718,0.021027694284707854,-0.09673681912319032,0.10146539633409102,-0.01617184134946828,010140
20,Hyundai_Mipo_Dockyard,2019,Q3,운송장비·부품,-0.16086003484495676,0.00031809923480330404,-0.009382134815770993,0.013844973480127587,-0.012015905488688583,0.1267333315080249,-0.37399933980726074,0.013844973480127587,-0.04586597028998618,0.10146539633409102,-0.07186427505746493,010620
20,Hwashin,2019,Q3,운송장비·부품,0.17063257749212174,0.0014325225241510475,-0.04079374639921074,0.013884458203559435,-0.040298164669639425,-0.01437208184105443,-0.341089094528531,0.0,-0.060643885820276466,0.10146539633409102,0.2515495856901233,010690
21,Hyundai_WIA,2019,Q3,운송장비·부품,0.1986002560874154,-0.013421961336965271,-0.005863108409388751,0.013930069206227969,-0.007331046856704049,0.05957458259579962,0.06085153021463674,0.013930069206227969,0.06995951469391781,0.10146539633409102,0.05608582024664181,011210
21,Hyundai_Mobis,2019,Q3,운송장비·부품,0.1246971321842915,-0.006282384488331516,-0.015035903644122994,0.00728318254685667,-0.016665372454295557,0.07811103636815964,-0.06064336976950635,0.014959196095064464,-0.009669708942105615,0.10146539633409102,0.0759963670652827,012330
20,Hanwha_Aerospace,2019,Q3,운송장비·부품,-0.04126045393913256,-0.11059099217698587,-0.0072779959832178776,0.012644908643197561,-0.010742867073479268,-0.02162126967582978,-0.23599861551142798,0.011430500413627254,0.057294271814611,0.10146539633409102,0.2892795356345578,012450
20,Sejong_Industrial,2019,Q3,운송장비·부품,-0.0979584331093106,-0.02421309738534183,0.0007537001109734209,0.013885262516634134,-0.005432760988570262,0.07503042334365317,-0.03576458481498945,0.013885262516634245,-0.022772474722242197,0.10146539633409102,-0.21060032820455632,033530
20,Daewoo_Shipbuilding_&_Marine_Engineering,2019,Q3,운송장비·부품,0.162896534570186,-0.009223886826534411,0.07472983412456025,0.015403212425916801,0.3449530086852779,0.10754927336706799,-0.025839369252833144,0.014187643373000047,0.037346375088378236,0.10146539633409102,-0.05111924966101444,042660
20,Korea_Aerospace_Industries,2019,Q3,운송장비·부품,0.02457537893753825,-0.10887914582827318,-0.03285181226373024,0.013710386546852193,-0.06949703219315895,0.29546231035459747,0.009092533248561518,0.013710386546852193,-0.0657557998727003,0.10146539633409102,0.1199176683675252,047810
20,Hyundai_Rotem,2019,Q3,운송장비·부품,-0.10666801429713405,0.014124469168038334,0.11678998044161126,0.013863429599503596,0.9477945865902585,0.017262920006673066,-0.27698333334615466,0.013863429599503485,-0.006040046722008974,0.10146539633409102,-0.11746978605616704,064350
21,S&T_Motiv,2019,Q3,운송장비·부품,0.15872066965683448,-0.018451417945259285,-0.035852425355803685,0.01388552302378554,-0.04053048740139675,0.06561950201845723,-0.041263987244989586,0.01388552302378554,0.03739505464485382,0.10146539633409102,0.2487564660558127,064960
