,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
30,Kia_Corp,2017,Q2,운송장비·부품,-0.13179785675738173,0.0006700338083300839,-0.016712331326041108,-0.044041583470210144,-0.014197055684276982,-0.002989566892351192,0.02878564975630904,-0.037607202603085144,0.03323604809253722,0.07470193740685538,-0.07641708194927768,000270
30,S&T_Heavy_Industries,2017,Q2,운송장비·부품,-0.0944796103377906,0.00837130771692196,-0.002615845782224513,-0.04069329994718296,-0.0028356964280602526,0.07524522039502124,0.011504315345271077,0.0,-0.011216250087486612,0.07470193740685538,-0.05157128193185295,003570
29,SsangYong_Motor,2017,Q2,운송장비·부품,-0.07412918608269903,-0.03447074710717768,0.013573797930972575,-0.040691891779316425,-0.45060472616746616,-0.14525273894146284,-0.01821050175102834,-0.040691891779316425,0.02151226824214869,0.07470193740685538,-0.2524177445507181,003620
29,Hyundai_Motor,2017,Q2,운송장비·부품,-0.0030307334697105004,-0.007790689232287207,-0.018753259519388887,-0.03829268366458627,-0.013889470333851905,-0.1365413432977154,0.026728874589221352,-0.05052091619121302,-0.022048341761286006,0.07470193740685538,-0.08828688917808945,005380
29,SL_Corp,2017,Q2,운송장비·부품,-0.18152423505394108,-0.19888187683467717,-0.1525131168407503,-0.04070629060625497,-0.20243601671542444,-0.050844510873889526,0.027158471398824435,-0.04070629060625475,-0.057446172094896664,0.07470193740685538,0.008863563891979953,005850
29,Motonic,2017,Q2,운송장비·부품,-0.1265739761603668,-0.018430899049743044,-0.012821460170625798,-0.04069537276334079,-0.040695372763340565,-0.04891981855026106,-0.11435216047629826,-0.04069537276334079,0.01141850725256166,0.07470193740685538,0.10158332977102698,009680
29,Samsung_Heavy Industries,2017,Q2,운송장비·부품,0.12928873288301812,0.011941847556568908,-0.006850102396794178,-0.006645306486759095,-0.012286178287865601,0.04177731888343739,0.5080192041690857,-0.05032695528497122,0.05101518804453997,0.07470193740685538,0.009386340438929955,010140
29,Hyundai_Mipo_Dockyard,2017,Q2,운송장비·부품,0.22885425300951118,0.09993084000692276,-0.07011324284496001,-0.04064430842403688,-0.10851808792448936,0.07650285482794583,0.8321904711884703,-0.04064430842403688,-0.14013209801968096,0.07470193740685538,0.12417468690529794,010620
29,Hwashin,2017,Q2,운송장비·부품,-0.08796118495460824,0.0020069984062662805,0.00368362304857206,-0.0406926637181253,0.010289472994556625,0.23703243245415861,0.09569468542433357,0.0,0.060597491399118075,0.07470193740685538,-0.11210738104226955,010690
30,Hyundai_WIA,2017,Q2,운송장비·부품,-0.15293328767393438,-0.0008857729548774618,-0.008667059450647496,-0.0404886814683596,-0.010493610913283824,0.014177740689448437,0.04461837769789723,-0.0404886814683596,0.064113475382509,0.07470193740685538,-0.08549428560149867,011210
30,Hyundai_Mobis,2017,Q2,운송장비·부품,-0.17081300827253326,-0.0015763103079435847,-0.020331996303273314,-0.032842859597356444,-0.022021373598615446,0.007044018608075242,0.04494913915724008,-0.041760495523756935,-0.010773335290821473,0.07470193740685538,-0.07439836701190246,012330
29,Hanwha_Aerospace,2017,Q2,운송장비·부품,-0.007659279565520885,-0.0007208740159430072,-0.002875613424348167,-0.03903394845291652,0.0036810029098141017,-0.24926169612389226,-0.11491037018012418,-0.03736857604608668,0.04046309806805004,0.07470193740685538,-0.19179404695030283,012450
29,Sejong_Industrial,2017,Q2,운송장비·부품,-0.049131892584568244,-0.01281622622938805,-0.011370280461931337,-0.04069450998861868,-0.0044246188009196,0.049042353804361394,-0.04363232151526231,-0.04069450998861868,0.053767183202373614,0.07470193740685538,-0.17021341989766242,033530
29,Daewoo_Shipbuilding_&_Marine_Engineering,2017,Q2,운송장비·부품,0.0,0.11745519652386416,-6.589447299846882,-0.08338741180715004,0.9738967618904489,-0.27950027453615855,-0.41375726636207255,-0.04778205238727118,-0.051098822935213395,0.07470193740685538,0.0,042660
29,Korea_Aerospace_Industries,2017,Q2,운송장비·부품,-0.22972685084022199,-0.03716847425770231,0.0297517936263898,-0.040546923887147424,0.05429285566611364,0.23418916526884526,-0.34020098591246506,-0.040546923887147424,0.09419180298684793,0.07470193740685538,-0.12129704870139887,047810
29,Hyundai_Rotem,2017,Q2,운송장비·부품,0.06301088641201717,-0.005550144934740153,-0.004079367719537652,-0.04066953794424122,-0.010429708549958505,-0.042979743117811164,0.08171626366555695,-0.04066953794424122,-0.017388418699611163,0.07470193740685538,-0.126458593548484,064350
30,S&T_Motiv,2017,Q2,운송장비·부품,-0.0674187232209323,-0.0573909967729771,-0.04033767848239833,-0.04069185749957782,-0.04977388635699076,0.00022114128534900246,0.005072218076366153,-0.0406918574995776,0.09350308647021399,0.07470193740685538,-0.08826207905743269,064960
