,0
F_비유동자산 변화율,0.07565459800845625
F_자본총계 변화율,0.06302895645147245
F_총포괄손익 변화율,0.05269688315290153
F_이익잉여금 변화율,0.05027750047291547
F_매출액 변화율,0.04929893347537576
F_비유동부채 변화율,0.04915407204412065
K_특정 증권 등 소유 수 변화율,0.046509997519471546
F_유동자산 변화율,0.04344770836094295
M_국제유가 변화율,0.04260895226973223
