,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,총포괄손익 변화율,이익잉여금 변화율,매출액 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,국제유가 변화율,Label,Code
17,Kia_Corp,2020,Q3,운송장비·부품,0.034535833219362266,-0.007314024423221488,-0.013868951734598678,-0.12918297142053992,-0.015637057983518554,-0.15900234684551195,-0.03817476628576144,-0.11673612164570146,-0.1400653706338253,-0.464159945473134,0.36348041097783856,000270
17,S&T_Heavy_Industries,2020,Q3,운송장비·부품,-0.27731220149648517,0.0014608274774896568,0.017487381434002858,-0.12127719088395361,0.007038726064381051,0.22102107821437678,-0.0038108552355724523,0.0,-0.033686675647992326,-0.464159945473134,-0.07525476688777402,003570
16,SsangYong_Motor,2020,Q3,운송장비·부품,1.0722125071959392,0.01723896229959876,-0.1212106971114808,-0.12121069711148058,-0.1629660367645991,-0.015756300480933794,-0.01056345074609788,-0.1212106971114808,0.23098196159640372,-0.464159945473134,0.16874771690191584,003620
16,Hyundai_Motor,2020,Q3,운송장비·부품,-0.09183566010616341,-0.012276665646961726,0.0027342621386465815,-0.09827137161453847,0.004907238183795459,-0.04540499591546032,-0.15575165827584958,-0.1572329774420671,-0.07014686201679332,-0.464159945473134,0.7191414129641551,005380
16,SL_Corp,2020,Q3,운송장비·부품,-0.11757050549484868,-0.02732956837101197,-0.02541876724530434,-0.12127144221695851,-0.04919772051102789,-0.29156059074206797,-0.011310171905202004,-0.12127144221695829,-0.07752296530438452,-0.464159945473134,0.0,005850
16,Motonic,2020,Q3,운송장비·부품,-0.07494454091589935,0.025372297211592065,-0.007218596735867999,-0.12128305410609652,-0.008196031393244763,-0.05401160517191017,-0.0187015541161335,-0.12128305410609652,-0.015065730873400796,-0.464159945473134,0.4848548103294278,009680
16,Samsung_Heavy Industries,2020,Q3,운송장비·부품,0.3479148702342794,0.026592822315181786,0.012613220320307539,-0.04727899403569258,5.764979932609826e-05,0.0070278414556261826,0.03526918190651174,-0.14263869713549826,0.02975322387661372,-0.464159945473134,-0.2133420800322954,010140
16,Hyundai_Mipo_Dockyard,2020,Q3,운송장비·부품,-0.03222168913184967,0.0022195877270881903,-0.0010851631943027407,-0.12109789975312313,-0.0013805977479119935,0.13251419361040462,-0.16171132272214006,-0.12109789975312268,0.011609622414357923,-0.464159945473134,-0.1501841852954533,010620
16,Hwashin,2020,Q3,운송장비·부품,-0.08084793363041823,-0.1409204202042118,0.019178233896102292,-0.12127999768092268,0.02172769592072976,-0.2382157220646559,0.03312537855813413,0.0,0.11313312519032226,-0.464159945473134,0.3633689282576602,010690
17,Hyundai_WIA,2020,Q3,운송장비·부품,0.1055278050539119,-0.039101171897426346,-0.0035368733378897677,-0.12091604532094702,-0.003931997918189323,-0.33208440023229424,-0.041013907730982346,-0.12091604532094724,0.05633444487205119,-0.464159945473134,0.044599121285606086,011210
17,Hyundai_Mobis,2020,Q3,운송장비·부품,-0.04263730921289727,-0.010639105626890855,-0.01358439535778766,-0.08668999439600378,-0.012859169522025038,-0.14247183372805217,-0.030195791971394215,-0.12810804614079196,-0.03489499977624466,-0.464159945473134,0.08947795205305936,012330
16,Hanwha_Aerospace,2020,Q3,운송장비·부품,0.025147022640906375,-0.0001870201910751934,0.0026940194205213874,-0.1178337043304627,0.004630724380451201,-0.18395213406498612,0.02166524302239259,-0.11446302521943119,0.02907859321519335,-0.464159945473134,-0.06470584226163299,012450
16,Sejong_Industrial,2020,Q3,운송장비·부품,0.5967265444366707,-0.03648604895237462,-0.06692035355473736,-0.12128122138593955,-0.002480978008042145,-0.2930706063395523,-0.04251369691354623,-0.12128122138593955,0.0375440330258372,-0.464159945473134,0.6228465223146936,033530
16,Daewoo_Shipbuilding_&_Marine_Engineering,2020,Q3,운송장비·부품,0.8381494445319606,-0.004921740752330539,0.007444326988312433,-0.1441708196560585,0.03950276262892949,0.24899776606773116,0.036802447942741456,-0.12479059485742194,0.09950054222557014,-0.464159945473134,-0.18979898546388668,042660
16,Korea_Aerospace_Industries,2020,Q3,운송장비·부품,-0.05396353928912734,-0.03811367169497326,-0.012824607757020434,-0.12066538339955724,-0.024924553933377558,0.2845295239880937,0.09950007090044055,-0.12066538339955724,0.15374752195807007,-0.464159945473134,-0.14105802961397404,047810
16,Hyundai_Rotem,2020,Q3,운송장비·부품,0.08337620430061626,-0.009969519826433793,-0.21877742645343368,-0.12101057083515099,0.1215549991226953,-0.09440557896711654,0.43340707923118504,-0.12101057083515099,0.05641661253864427,-0.464159945473134,-0.06400907008808003,064350
17,S&T_Motiv,2020,Q3,운송장비·부품,0.1774832453808916,-0.007903286829753497,-0.010150237904839932,-0.12127471841151483,-0.011725958968763273,-0.39157356067593785,-0.010237366094844269,-0.12127471841151505,-0.03456992144946236,-0.464159945473134,0.23856341041726922,064960
