year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,34730,SK,정보기술,2021-01-07,1.0
2021,Q1,1,2,34730,SK,정보기술,2021-01-14,1.0
2021,Q1,1,3,34730,SK,정보기술,,
2021,Q1,1,4,34730,SK,정보기술,2021-01-27,0.0
2021,Q1,2,1,34730,SK,정보기술,2021-02-04,-1.0
2021,Q1,2,2,34730,SK,정보기술,2021-02-11,-1.0
2021,Q1,2,3,34730,SK,정보기술,,
2021,Q1,2,4,34730,SK,정보기술,2021-02-28,1.0
2021,Q1,3,1,34730,SK,정보기술,2021-03-07,1.0
2021,Q1,3,2,34730,SK,정보기술,2021-03-10,1.0
2021,Q1,3,3,34730,SK,정보기술,2021-03-15,-1.0
2021,Q1,3,4,34730,SK,정보기술,2021-03-26,0.0
2021,Q2,4,1,34730,SK,정보기술,2021-04-02,0.0
2021,Q2,4,2,34730,SK,정보기술,2021-04-11,1.0
2021,Q2,4,3,34730,SK,정보기술,2021-04-16,0.0
2021,Q2,4,4,34730,SK,정보기술,2021-04-29,1.0
2021,Q2,5,1,34730,SK,정보기술,2021-05-07,0.0
2021,Q2,5,2,34730,SK,정보기술,2021-05-09,0.0
2021,Q2,5,3,34730,SK,정보기술,2021-05-20,1.0
2021,Q2,5,4,34730,SK,정보기술,2021-05-22,0.0
2021,Q2,6,1,34730,SK,정보기술,2021-06-02,1.0
2021,Q2,6,2,34730,SK,정보기술,2021-06-10,1.0
2021,Q2,6,3,34730,SK,정보기술,,
2021,Q2,6,4,34730,SK,정보기술,2021-06-25,0.0
2021,Q3,7,1,34730,SK,정보기술,2021-07-02,-1.0
2021,Q3,7,2,34730,SK,정보기술,2021-07-12,0.0
2021,Q3,7,3,34730,SK,정보기술,2021-07-19,0.0
2021,Q3,7,4,34730,SK,정보기술,2021-07-23,0.0
2021,Q3,8,1,34730,SK,정보기술,2021-08-05,-1.0
2021,Q3,8,2,34730,SK,정보기술,2021-08-12,-1.0
2021,Q3,8,3,34730,SK,정보기술,2021-08-18,1.0
2021,Q3,8,4,34730,SK,정보기술,2021-08-26,0.0
2021,Q3,9,1,34730,SK,정보기술,2021-09-03,0.0
2021,Q3,9,2,34730,SK,정보기술,2021-09-10,-1.0
2021,Q3,9,3,34730,SK,정보기술,,
2021,Q3,9,4,34730,SK,정보기술,2021-09-24,0.0
2021,Q4,10,1,34730,SK,정보기술,2021-10-01,0.0
2021,Q4,10,2,34730,SK,정보기술,,
2021,Q4,10,3,34730,SK,정보기술,2021-10-20,1.0
2021,Q4,10,4,34730,SK,정보기술,2021-10-27,0.0
2021,Q4,11,1,34730,SK,정보기술,2021-11-03,1.0
2021,Q4,11,2,34730,SK,정보기술,2021-11-09,-1.0
2021,Q4,11,3,34730,SK,정보기술,2021-11-18,-1.0
2021,Q4,11,4,34730,SK,정보기술,2021-11-26,1.0
2021,Q4,12,1,34730,SK,정보기술,,
2021,Q4,12,2,34730,SK,정보기술,,
2021,Q4,12,3,34730,SK,정보기술,2021-12-15,-1.0
2021,Q4,12,4,34730,SK,정보기술,2021-12-28,0.0
2022,Q1,1,1,34730,SK,정보기술,2022-01-04,0.0
2022,Q1,1,2,34730,SK,정보기술,2022-01-12,-1.0
2022,Q1,1,3,34730,SK,정보기술,2022-01-18,1.0
2022,Q1,1,4,34730,SK,정보기술,2022-01-28,1.0
2022,Q1,2,1,34730,SK,정보기술,,
2022,Q1,2,2,34730,SK,정보기술,2022-02-09,0.0
2022,Q1,2,3,34730,SK,정보기술,,
2022,Q1,2,4,34730,SK,정보기술,2022-02-22,1.0
2022,Q1,3,1,34730,SK,정보기술,,
2022,Q1,3,2,34730,SK,정보기술,2022-03-11,1.0
2022,Q1,3,3,34730,SK,정보기술,2022-03-21,0.0
2022,Q1,3,4,34730,SK,정보기술,2022-03-30,1.0
2022,Q2,4,1,34730,SK,정보기술,2022-04-07,0.0
2022,Q2,4,2,34730,SK,정보기술,2022-04-12,0.0
2022,Q2,4,3,34730,SK,정보기술,2022-04-19,0.0
2022,Q2,4,4,34730,SK,정보기술,2022-04-22,0.0
2022,Q2,5,1,34730,SK,정보기술,2022-05-06,1.0
2022,Q2,5,2,34730,SK,정보기술,2022-05-10,-1.0
2022,Q2,5,3,34730,SK,정보기술,2022-05-18,1.0
2022,Q2,5,4,34730,SK,정보기술,2022-05-25,0.0
2022,Q2,6,1,34730,SK,정보기술,,
2022,Q2,6,2,34730,SK,정보기술,2022-06-13,0.0
2022,Q2,6,3,34730,SK,정보기술,2022-06-18,-1.0
2022,Q2,6,4,34730,SK,정보기술,,
2022,Q3,7,1,34730,SK,정보기술,,
2022,Q3,7,2,34730,SK,정보기술,,
2022,Q3,7,3,34730,SK,정보기술,2022-07-19,-1.0
