접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330004178,Y,00119007,무림P&P,280,"18,684,000,000","67,000,000",-,2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,15,"480,000,000","33,000,000",-,2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,326,"19,052,000,000","58,000,000",-,2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,35,"1,142,000,000","32,000,000",-,2015-12-31,2015,Q4
20170331005139,Y,00119007,무림P&P,263,"17,045,000,000","65,000,000",-,2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,12,"406,000,000","34,000,000",-,2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,314,"17,663,000,000","56,000,000",-,2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,32,"1,068,000,000","33,000,000",-,2016-12-31,2016,Q4
20180402002721,Y,00119007,무림P&P,277,"20,126,000,000","73,000,000",-,2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,14,"555,000,000","39,000,000",-,2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,320,"20,766,000,000","65,000,000",-,2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,32,"1,174,000,000","37,000,000",-,2017-12-31,2017,Q4
20190401004203,Y,00119007,무림P&P,290,"25,213,000,000","87,000,000",-,2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,14,"695,000,000","49,000,000",-,2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,328,"25,930,000,000","79,000,000",-,2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,32,"1,447,000,000","46,000,000",-,2018-12-31,2018,Q4
20200330001796,Y,00119007,무림P&P,284,"20,808,000,000","73,000,000",-,2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,14,"594,000,000","43,000,000",-,2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,343,"23,360,000,000","68,000,000",-,2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,33,"1,465,000,000","44,000,000",-,2019-12-31,2019,Q4
20210317001126,Y,00119007,무림P&P,288,"20,664,000,000","72,000,000",-,2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,13,"585,000,000","44,000,000",-,2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,340,"22,300,000,000","66,000,000",-,2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,33,"1,427,000,000","44,000,000",-,2020-12-31,2020,Q4
20220315000694,Y,00119007,무림P&P,296,"21,266,000,000","72,000,000",-,2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,17,"710,000,000","42,000,000",-,2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,333,"22,705,000,000","68,000,000",-,2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,38,"1,532,000,000","40,000,000",-,2021-12-31,2021,Q4
20230320000856,Y,00119007,무림P&P,300,"26,846,000,000","89,000,000",-,2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,18,"940,000,000","52,000,000",-,2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,340,"28,354,000,000","83,000,000",-,2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,38,"1,868,000,000","49,000,000",-,2022-12-31,2022,Q4
20240315000661,Y,00119007,무림P&P,295,"24,097,000,000","82,000,000",-,2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,18,"846,000,000","48,000,000",-,2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,341,"26,044,000,000","77,000,000",-,2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,43,"2,000,000,000","46,000,000",-,2023-12-31,2023,Q4
20250314001672,Y,00119007,무림P&P,309,"26,388,000,000","85,000,000",-,2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,19,"994,000,000","53,000,000",-,2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,351,"29,195,000,000","83,000,000",-,2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,40,"2,026,000,000","50,000,000",-,2024-12-31,2024,Q4
