접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160516003090,Y,00131780,SK네트웍스,"1,990","125,030,000,000","62,000,000",-,2015-12-31,2015,Q4
20160516003090,Y,00131780,SK네트웍스,"1,184","49,411,000,000","41,000,000",-,2015-12-31,2015,Q4
20170331002951,Y,00131780,SK네트웍스,"1,938","130,241,000,000","67,000,000",-,2016-12-31,2016,Q4
20170331002951,Y,00131780,SK네트웍스,"1,101","46,142,000,000","41,000,000",-,2016-12-31,2016,Q4
20180402005134,Y,00131780,SK네트웍스,"1,507","123,154,000,000","82,000,000",-,2017-12-31,2017,Q4
20180402005134,Y,00131780,SK네트웍스,719,"35,540,000,000","49,000,000",-,2017-12-31,2017,Q4
20190401003606,Y,00131780,SK네트웍스,"1,495","98,863,000,000","66,000,000",-,2018-12-31,2018,Q4
20190401003606,Y,00131780,SK네트웍스,765,"28,730,000,000","38,000,000",-,2018-12-31,2018,Q4
20200330003870,Y,00131780,SK네트웍스,"1,449","93,638,701,560","64,622,982",-,2019-12-31,2019,Q4
20200330003870,Y,00131780,SK네트웍스,764,"28,512,117,304","37,319,525",-,2019-12-31,2019,Q4
20210319000703,Y,00131780,SK네트웍스,"1,162","85,785,819,653","73,826,007",-,2020-12-31,2020,Q4
20210319000703,Y,00131780,SK네트웍스,661,"30,047,372,346","45,457,447",-,2020-12-31,2020,Q4
20220404002305,Y,00131780,SK네트웍스,"1,026","86,216,660,806","84,031,833",-,2021-12-31,2021,Q4
20220404002305,Y,00131780,SK네트웍스,547,"30,280,976,665","55,358,275",-,2021-12-31,2021,Q4
20231114001467,Y,00131780,SK네트웍스,"1,042","78,449,279,548","75,287,216",-,2022-12-31,2022,Q4
20231114001467,Y,00131780,SK네트웍스,596,"28,826,865,753","48,367,224",-,2022-12-31,2022,Q4
20240319000871,Y,00131780,SK네트웍스,"1,043","76,371,838,893","73,223,240",-,2023-12-31,2023,Q4
20240319000871,Y,00131780,SK네트웍스,625,"30,435,320,208","48,696,512",-,2023-12-31,2023,Q4
20250318000975,Y,00131780,SK네트웍스,946,"64,047,656,523","67,703,654",-,2024-12-31,2024,Q4
20250318000975,Y,00131780,SK네트웍스,608,"28,654,391,446","47,128,933",-,2024-12-31,2024,Q4
