접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330002454,Y,00300548,현대리바트,296,"15,729,000,000","53,000,000",-,2015-12-31,2015,Q4
20160330002454,Y,00300548,현대리바트,108,"4,235,000,000","39,000,000",-,2015-12-31,2015,Q4
20170331004075,Y,00300548,현대리바트,324,"18,510,000,000","58,000,000",-,2016-12-31,2016,Q4
20170331004075,Y,00300548,현대리바트,111,"4,792,000,000","44,000,000",-,2016-12-31,2016,Q4
20180619000235,Y,00300548,현대리바트,500,"22,778,000,000","46,000,000",-,2017-12-31,2017,Q4
20180619000235,Y,00300548,현대리바트,149,"4,958,000,000","33,000,000",-,2017-12-31,2017,Q4
20190401003206,Y,00300548,현대리바트,598,"33,952,000,000","56,000,000",-,2018-12-31,2018,Q4
20190401003206,Y,00300548,현대리바트,216,"9,013,000,000","41,000,000",-,2018-12-31,2018,Q4
20200330004325,Y,00300548,현대리바트,534,"34,740,000,000","65,000,000",-,2019-12-31,2019,Q4
20200330004325,Y,00300548,현대리바트,210,"9,377,000,000","44,000,000",-,2019-12-31,2019,Q4
20210319001159,Y,00300548,현대리바트,552,"36,288,000,000","66,000,000",-,2020-12-31,2020,Q4
20210319001159,Y,00300548,현대리바트,233,"9,860,000,000","42,000,000",-,2020-12-31,2020,Q4
20220321001411,Y,00300548,현대리바트,586,"37,577,000,000","64,000,000",-,2021-12-31,2021,Q4
20220321001411,Y,00300548,현대리바트,234,"10,208,000,000","44,000,000",-,2021-12-31,2021,Q4
20230321001080,Y,00300548,현대리바트,574,"38,473,000,000","67,000,000",-,2022-12-31,2022,Q4
20230321001080,Y,00300548,현대리바트,239,"10,419,000,000","44,000,000",-,2022-12-31,2022,Q4
20240320001190,Y,00300548,현대리바트,568,"40,549,000,000","71,000,000",-,2023-12-31,2023,Q4
20240320001190,Y,00300548,현대리바트,253,"11,057,000,000","44,000,000",-,2023-12-31,2023,Q4
20250829001312,Y,00300548,현대리바트,562,"43,343,000,000","77,000,000",-,2024-12-31,2024,Q4
20250829001312,Y,00300548,현대리바트,266,"12,392,000,000","47,000,000",-,2024-12-31,2024,Q4
