,name,year,quarter,sector,Relative Return,매출액 변화율,법인세차감전 순이익 변화율,자산총계 변화율,유동자산 변화율,비유동자산 변화율,유동부채 변화율,Label,Code
25,SK텔레콤,2018,Q3,커뮤니케이션서비스,0.09907619067919897,-0.005528182239996515,-0.15548707343693502,0.002507384770977561,0.03247544295497429,-0.004888432243591478,-0.03503735417546738,-0.07653364974184323,017670
25,제일기획,2018,Q3,커뮤니케이션서비스,0.1817587279625133,-0.16516160011991254,-0.13088505125181804,0.03156426141783264,0.04485568634754,0.00885074124226759,0.025920015260298745,0.05476177228069047,030000
25,KT,2018,Q3,커뮤니케이션서비스,0.11044707413812602,0.017543654842482992,-0.034945842324694665,0.01765290926566987,0.11321522783200044,-0.015411898380434885,-0.020489137219573572,-0.10303644801752983,030200
25,LG유플러스,2018,Q3,커뮤니케이션서비스,0.011272667533378855,0.003954509513635296,0.10724450604678726,-0.014644517949649827,-0.033062583834241766,-0.004955289354387271,-0.03906020268308619,-0.012480616478091733,032640
25,SBS,2018,Q3,커뮤니케이션서비스,0.08764858807709541,-0.2691153052239228,2.0444435691515466,-0.033530761255491925,-0.09585607122089823,0.01978300992283577,-0.117830059210564,0.3415740686822057,034120
25,NAVER,2018,Q3,커뮤니케이션서비스,-0.16782385035637076,-0.006556821466819018,-0.2102545015681485,0.10143634730507878,-0.376614223009079,0.46787323893241073,0.29307768902959586,0.04799770301662121,035420
25,엔씨소프트,2018,Q3,커뮤니케이션서비스,0.2947537311917189,-0.09496916947718059,-0.470794626057663,-0.0923127779260321,-0.05221869945732027,-0.13203037871476742,-0.11892893606983901,0.07296498379785547,036570
