,name,year,quarter,sector,Relative Return,매출액 변화율,법인세차감전 순이익 변화율,자산총계 변화율,유동자산 변화율,비유동자산 변화율,유동부채 변화율,Label,Code
18,SK텔레콤,2020,Q2,커뮤니케이션서비스,-0.09149328654056599,0.0058118032259664165,-0.5496921489802435,0.007841647681435582,-0.05536056731941541,0.020334291109052716,-0.03657308988031771,-0.09112350064829944,017670
18,제일기획,2020,Q2,커뮤니케이션서비스,-0.182698934053911,0.007545498586065236,1.552288064810905,-0.03545259494108499,-0.0757605080207524,0.035362922255029794,-0.15808641084629116,0.0917477094704256,030000
18,KT,2020,Q2,커뮤니케이션서비스,-0.21255341282114848,-0.020183031776218385,-0.4820153337605517,0.018801048798305908,0.08235560019069021,-0.0028758044556018714,0.01167998016772942,-0.1158080790962274,030200
18,LG유플러스,2020,Q2,커뮤니케이션서비스,-0.39082758122796,-0.008320293244848176,0.04192469820277167,0.012220689054904144,-0.0017557676851732706,0.017618659292068406,-0.009004393909989417,-0.10061389584324029,032640
18,SBS,2020,Q2,커뮤니케이션서비스,-0.3134700612036054,0.1600730537335453,-0.6301816789378836,0.03538525578178864,0.013331846880329401,0.04808154236312623,0.1977351012669173,-0.020235822123852776,034120
18,NAVER,2020,Q2,커뮤니케이션서비스,0.13555406293265354,0.08247233403984278,-0.22503492509677347,0.030157646270244864,-0.12624470819323375,0.05759754953540153,-0.12648094563144263,-0.11052653847506692,035420
18,엔씨소프트,2020,Q2,커뮤니케이션서비스,-0.08445423926742945,-0.7180523319981457,-0.13405258565528289,0.024523252984096633,-0.004440914040372723,0.07396743652926308,-0.30922248918763706,-0.1357959625859567,036570
