year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,86280,현대글로비스,산업재,,
2021,Q1,1,2,86280,현대글로비스,산업재,2021-01-14,0.0
2021,Q1,1,3,86280,현대글로비스,산업재,2021-01-21,1.0
2021,Q1,1,4,86280,현대글로비스,산업재,2021-01-27,1.0
2021,Q1,2,1,86280,현대글로비스,산업재,2021-02-03,1.0
2021,Q1,2,2,86280,현대글로비스,산업재,,
2021,Q1,2,3,86280,현대글로비스,산업재,,
2021,Q1,2,4,86280,현대글로비스,산업재,2021-02-24,1.0
2021,Q1,3,1,86280,현대글로비스,산업재,2021-03-03,1.0
2021,Q1,3,2,86280,현대글로비스,산업재,2021-03-08,0.0
2021,Q1,3,3,86280,현대글로비스,산업재,,
2021,Q1,3,4,86280,현대글로비스,산업재,2021-03-25,1.0
2021,Q2,4,1,86280,현대글로비스,산업재,,
2021,Q2,4,2,86280,현대글로비스,산업재,,
2021,Q2,4,3,86280,현대글로비스,산업재,2021-04-19,1.0
2021,Q2,4,4,86280,현대글로비스,산업재,2021-04-26,1.0
2021,Q2,5,1,86280,현대글로비스,산업재,2021-05-02,1.0
2021,Q2,5,2,86280,현대글로비스,산업재,2021-05-10,0.0
2021,Q2,5,3,86280,현대글로비스,산업재,,
2021,Q2,5,4,86280,현대글로비스,산업재,,
2021,Q2,6,1,86280,현대글로비스,산업재,2021-06-02,1.0
2021,Q2,6,2,86280,현대글로비스,산업재,,
2021,Q2,6,3,86280,현대글로비스,산업재,,
2021,Q2,6,4,86280,현대글로비스,산업재,,
2021,Q3,7,1,86280,현대글로비스,산업재,,
2021,Q3,7,2,86280,현대글로비스,산업재,2021-07-09,-1.0
2021,Q3,7,3,86280,현대글로비스,산업재,2021-07-21,0.0
2021,Q3,7,4,86280,현대글로비스,산업재,,
2021,Q3,8,1,86280,현대글로비스,산업재,,
2021,Q3,8,2,86280,현대글로비스,산업재,,
2021,Q3,8,3,86280,현대글로비스,산업재,2021-08-17,-1.0
2021,Q3,8,4,86280,현대글로비스,산업재,,
2021,Q3,9,1,86280,현대글로비스,산업재,2021-09-05,1.0
2021,Q3,9,2,86280,현대글로비스,산업재,,
2021,Q3,9,3,86280,현대글로비스,산업재,2021-09-15,0.0
2021,Q3,9,4,86280,현대글로비스,산업재,,
2021,Q4,10,1,86280,현대글로비스,산업재,2021-10-04,1.0
2021,Q4,10,2,86280,현대글로비스,산업재,2021-10-12,1.0
2021,Q4,10,3,86280,현대글로비스,산업재,2021-10-19,1.0
2021,Q4,10,4,86280,현대글로비스,산업재,,
2021,Q4,11,1,86280,현대글로비스,산업재,2021-11-05,-1.0
2021,Q4,11,2,86280,현대글로비스,산업재,,
2021,Q4,11,3,86280,현대글로비스,산업재,,
2021,Q4,11,4,86280,현대글로비스,산업재,2021-11-26,-1.0
2021,Q4,12,1,86280,현대글로비스,산업재,2021-12-03,1.0
2021,Q4,12,2,86280,현대글로비스,산업재,,
2021,Q4,12,3,86280,현대글로비스,산업재,2021-12-17,1.0
2021,Q4,12,4,86280,현대글로비스,산업재,2021-12-26,1.0
2022,Q1,1,1,86280,현대글로비스,산업재,2022-01-05,1.0
2022,Q1,1,2,86280,현대글로비스,산업재,,
2022,Q1,1,3,86280,현대글로비스,산업재,,
