,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,환율 변화율,금리 변화율,소비자물가지수 변화율,주택가격 변화율,GDP 변화율,Label,Code
35,경방,2016,Q3,경기소비재,0.0549252516191905,-0.5060663380987676,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.2824230870034916,000050
35,한국타이어월드와이드,2016,Q3,경기소비재,0.005323765347350248,0.1831399224744703,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.1763226409001316,000240
35,기아차,2016,Q3,경기소비재,-0.11012953135594646,-0.5294193139736825,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.12417945655355742,000270
35,SK네트웍스,2016,Q3,경기소비재,0.0965806001926342,0.4287072999649981,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.014418121005115414,001740
35,넥센타이어,2016,Q3,경기소비재,-0.06754120570310468,-0.47480103833926324,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.05545358782768869,002350
35,일신방직,2016,Q3,경기소비재,0.03558696541817394,-1.0287768587855721,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.2768667446020622,003200
35,쌍용차,2016,Q3,경기소비재,-0.05801140176580194,0.05135147608955459,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,0.010526875405080446,003620
35,한솔홀딩스,2016,Q3,경기소비재,-0.12598424087637633,-0.4769326956104466,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.049444698848794794,004150
35,신세계,2016,Q3,경기소비재,-0.0664411864527678,-0.7324555057687289,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.07458748230784357,004170
35,세방전지,2016,Q3,경기소비재,-0.01213993816767777,-0.15951610480558343,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.14845636504099222,004490
35,조광피혁,2016,Q3,경기소비재,-0.07897759081094233,0.06104101271541018,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.1396186457427466,004700
35,현대차,2016,Q3,경기소비재,0.01519029806836058,-0.12466785149066839,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,0.07836067756552406,005380
35,에스엘,2016,Q3,경기소비재,0.07876910804933684,-0.6631977536150369,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.0529150716061229,005850
35,동아타이어,2016,Q3,경기소비재,-0.07801072423713934,-0.4715235738172694,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.055620684679868415,007340
35,서연,2016,Q3,경기소비재,-0.20765700388341898,-4.228793657742471,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.1084905969622588,007860
35,호텔신라,2016,Q3,경기소비재,-0.23888892985218704,0.2952953107784648,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.225145092848535,008770
35,한샘,2016,Q3,경기소비재,0.3077276115011964,0.41258731009709426,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,0.026937476706232977,009240
35,모토닉,2016,Q3,경기소비재,0.03626767736288685,-0.23742289688340334,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.19489599352396436,009680
35,화신,2016,Q3,경기소비재,-0.35551563174204687,-1.4826837059506173,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.01829224506362946,010690
35,현대위아,2016,Q3,경기소비재,-0.2188348884988036,-0.9674297976758334,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.14660563996239978,011210
35,현대모비스,2016,Q3,경기소비재,-0.005997878694882029,-0.1021557191889102,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.17897500757177245,012330
35,에스원,2016,Q3,경기소비재,-0.0777092817026871,-0.15002564959649034,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.16756630780438317,012750
35,한온시스템,2016,Q3,경기소비재,-0.12147592832181246,2.3238290610656884,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.16692168384779293,018880
35,대교,2016,Q3,경기소비재,0.017579828249964874,0.31462645103757914,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.1447317338006477,019680
35,한섬,2016,Q3,경기소비재,-0.0542977049544998,0.9457824396602741,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.3525578349319358,020000
35,코웨이,2016,Q3,경기소비재,0.058197095069271516,5.413437597886964,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.06365113161845282,021240
35,롯데쇼핑,2016,Q3,경기소비재,0.05089563828504239,10.96318383667609,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.12700255302226154,023530
35,삼성물산,2016,Q3,경기소비재,-0.053083199309614415,0.8888222748661456,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.17563970801380888,028260
35,세종공업,2016,Q3,경기소비재,-0.21620401243042753,-2.4354977147263552,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.043423290551489774,033530
35,강원랜드,2016,Q3,경기소비재,-0.06459159049381608,0.005843130887782211,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.07949330698935908,035250
35,한라홀딩스,2016,Q3,경기소비재,-0.1704638778605057,-0.3539468988406942,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,-0.08442973899033503,060980
35,S&T모티브,2016,Q3,경기소비재,-0.2334095462828386,-0.486017591673195,-0.036025820210948356,-0.16954353663214605,-0.036972473336049694,-0.4045780087066423,0.0005873958558748615,0.11469127059030185,064960
