,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,환율 변화율,금리 변화율,소비자물가지수 변화율,주택가격 변화율,GDP 변화율,Label,Code
17,경방,2021,Q1,경기소비재,0.10880496684012853,1.5125584800373817,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.06006833906921585,000050
17,한국타이어월드와이드,2021,Q1,경기소비재,0.015335218197966075,-2.3608923759766496,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.028322307323184102,000240
17,기아차,2021,Q1,경기소비재,-0.0638211912124849,4.260021956532926,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.038044196543319767,000270
17,SK네트웍스,2021,Q1,경기소비재,-0.029912516523452858,-3.36014033808721,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.019324883941028437,001740
17,넥센타이어,2021,Q1,경기소비재,0.09940329576409306,3.6854957343016297,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.03343430643342965,002350
17,일신방직,2021,Q1,경기소비재,0.17467587753862543,-1.8410490579572505,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.06433527882002657,003200
17,쌍용차,2021,Q1,경기소비재,0.0,-0.567327572994911,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.0,003620
17,한솔홀딩스,2021,Q1,경기소비재,0.19675081752401316,-0.7284773975751722,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.025013217057572097,004150
17,신세계,2021,Q1,경기소비재,0.07263367195659683,-8.901133951405864,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.11018781338223854,004170
17,세방전지,2021,Q1,경기소비재,0.011082292596725867,46.32096511201586,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.046614430657032135,004490
17,조광피혁,2021,Q1,경기소비재,-0.06450681476906689,0.9360105452190544,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.012184241380085909,004700
17,현대차,2021,Q1,경기소비재,-0.01981046400653966,-3.673621529514178,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.050649437408934884,005380
17,에스엘,2021,Q1,경기소비재,0.08687638195224459,2.0039440131958726,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.11887464886253613,005850
17,동아타이어,2021,Q1,경기소비재,0.15920995838127228,1.1115592641352832,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.2006009092675928,007340
17,서연,2021,Q1,경기소비재,0.3802176475965245,5.5109174517178525,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.32346324762541473,007860
17,호텔신라,2021,Q1,경기소비재,0.0251609780237259,0.072261936980615,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.02032902894363963,008770
17,한샘,2021,Q1,경기소비재,-0.01286991000716213,-3.3085977784449416,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.09419441425014125,009240
17,모토닉,2021,Q1,경기소비재,-0.04486916885467,-0.3920642172791865,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.1486926776935545,009680
17,화신,2021,Q1,경기소비재,0.04184773913427883,-1.919049948653368,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.6293903503894737,010690
17,현대위아,2021,Q1,경기소비재,-0.044074122461374585,-1.5791618596706771,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.12376183256583384,011210
17,현대모비스,2021,Q1,경기소비재,-0.08225766510920295,0.5339083969465648,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.020166926865645377,012330
17,에스원,2021,Q1,경기소비재,-0.04914696628421841,0.19074318004959112,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.03653389520510854,012750
17,한온시스템,2021,Q1,경기소비재,-0.15509812204669493,-0.5874879028802644,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.010919315251771804,018880
17,대교,2021,Q1,경기소비재,0.08064828351103139,-0.9020497198485566,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.02876169414220215,019680
17,한섬,2021,Q1,경기소비재,0.16541486827761614,0.04440559460838389,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.16460278005225498,020000
17,코웨이,2021,Q1,경기소비재,0.1860718889346368,4.234257476948945,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.029251262450612513,021240
17,롯데쇼핑,2021,Q1,경기소비재,-0.12658123111147934,-1.3564533968371757,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.0512116562994896,023530
17,삼성물산,2021,Q1,경기소비재,0.14419391137201196,-12.977725760034867,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.03225761019087131,028260
17,세종공업,2021,Q1,경기소비재,-0.11145079931652825,7.4761711014004835,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.2277738509468872,033530
17,강원랜드,2021,Q1,경기소비재,-0.06006723912331044,0.11898808998542632,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.03890994956424519,035250
17,한라홀딩스,2021,Q1,경기소비재,0.0438880887291237,1.2279649407871585,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.03332391682304004,060980
17,S&T모티브,2021,Q1,경기소비재,-0.051975707455037226,4.663150255633677,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.04572332903455065,064960
17,현대백화점,2021,Q1,경기소비재,0.022322523130476484,-0.018305398140307294,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.11439470025085452,069960
17,금호타이어,2021,Q1,경기소비재,0.433198325716246,-0.7288059719446162,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.15942763805692284,073240
17,현대리바트,2021,Q1,경기소비재,0.062014202930048154,3.8012476930914545,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.013242221398411531,079430
17,베이직하우스,2021,Q1,경기소비재,0.1366538995166474,0.5642717481580994,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.3753918736187196,084870
17,LF,2021,Q1,경기소비재,0.14501878764057166,0.06972067493517331,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.09653411075349652,093050
17,한세실업,2021,Q1,경기소비재,0.23464091250366037,1.0946785197133169,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.24394479503047747,105630
17,영원무역,2021,Q1,경기소비재,0.1381964060898288,-2.971719872548328,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.12597305608740053,111770
17,GKL,2021,Q1,경기소비재,-0.04068656981229456,0.15993472923671148,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,-0.07054236995141,114090
17,한국타이어,2021,Q1,경기소비재,0.025846446100498324,-10.721234015502038,-0.003980375432345529,0.17195325542571194,0.0525056954308174,0.31416760616309625,-0.06978163193609821,0.003589068338191557,161390
