F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,0.9999999997408751,0.9999999997640906,0.9999999996372251,0.9999999984224439,0.9999999996638795,0.9999999969057163,0.9999999997468745,0.9999999997181225,0.9999999118294786,0.9999997723881674,-0.9999999314752858,-0.9999999314752858,0.9999999997819743,-0.007393389394501547,-0.00071315842658172,0.002760468202969387,0.013262343427475554,-0.011196269858856973,0.00035305824946855574,0.01998436581573029,0.004889306678501706,-0.0009092129979927236,-0.0012420834384542733,-0.0009599015897753226,-0.00023785566268196248,-0.0009598255722267832,0.0018483615775505891,-0.0006712288221587628,-0.000670813267225418,-0.00067067984746766,0.9999794843494915,-0.0007007920250451054,-0.0002905161725810765,-0.0009694399822306035,-0.000969441672478181,-0.003922248180248222
0.9999999997408751,1.0,0.9999999999937941,0.9999999997726838,0.9999999982296971,0.9999999997743935,0.9999999971469078,0.9999999999879807,0.9999999999332785,0.9999999121203283,0.9999997726185195,-0.9999999317195808,-0.9999999317195808,0.999999999988273,-0.0073936306047274625,-0.0007135522676422604,0.002760062649800726,0.013261758474622546,-0.011196858146252523,0.0003527150591537123,0.019983899608854997,0.004888937862328236,-0.0009092385340847313,-0.0012429059763961786,-0.0009598859301956355,-0.0002376773808156787,-0.0009598101181896774,0.001848193662884693,-0.0006713467041277593,-0.0006709310491780183,-0.0006707977000782302,0.9999794844199724,-0.000700909913550273,-0.00029061929803071414,-0.0009691223485607405,-0.0009691240395421262,-0.003922372010736627
0.9999999997640906,0.9999999999937941,1.0,0.9999999998029692,0.99999999829144,0.9999999998051684,0.9999999971478744,0.9999999999904854,0.9999999999400907,0.9999999121153957,0.9999997726097336,-0.9999999317268338,-0.9999999317268338,0.99999999999289,-0.007393491514422481,-0.00071350250309125,0.0027601055339453212,0.013261894627655894,-0.01119675095388862,0.0003527584933056621,0.019983999349614128,0.0048889767937433165,-0.0009092145170137008,-0.0012428416395455827,-0.0009598758558663745,-0.00023778161851313972,-0.0009597999563668477,0.0018482273615097295,-0.0006713017399927452,-0.0006708861297713469,-0.0006707523631892909,0.9999794845305274,-0.0007008645830323074,-0.0002906073705850623,-0.0009692002457677413,-0.0009692019364534346,-0.003922268579014214
0.9999999996372251,0.9999999997726838,0.9999999998029692,1.0,0.9999999987192617,0.9999999999391243,0.9999999969325255,0.9999999997635324,0.9999999997591571,0.9999999117870174,0.9999997724764413,-0.9999999315193813,-0.9999999315193813,0.9999999997788197,-0.007393271238156324,-0.0007131429294025629,0.002760523219575228,0.01326299315514783,-0.011196157199766228,0.0003532440933416347,0.019984442255647994,0.004889354664812161,-0.0009091983829418312,-0.0012428591342013864,-0.000959814818212551,-0.00023769970090471384,-0.000959738854717291,0.001848299243528053,-0.0006712069766084513,-0.0006707900428651718,-0.0006706557464408868,0.9999794854511672,-0.0007007679793039987,-0.00029096336776761116,-0.0009694696837113856,-0.0009694713739714227,-0.00392238217170477
0.9999999984224439,0.9999999982296971,0.99999999829144,0.9999999987192617,1.0,0.9999999990153351,0.9999999954074085,0.9999999982243549,0.9999999981834826,0.9999999105002993,0.999999770943481,-0.9999999299365634,-0.9999999299365634,0.9999999982384296,-0.007393998321137871,-0.0007129878414276965,0.0027605590667799888,0.013262381834777631,-0.011196243952013338,0.0003537274508858045,0.019983856549753903,0.004889635914836711,-0.0009093828162424569,-0.0012429793347211182,-0.000959245111703808,-0.00023766300552457786,-0.0009591710922052391,0.0018485261219864499,-0.0006713985891654123,-0.0006709831291083378,-0.0006708504853635086,0.999979480997229,-0.000700962540737303,-0.00029063325957838184,-0.0009693476381914656,-0.0009693493296211163,-0.003921911019950956
0.9999999996638795,0.9999999997743935,0.9999999998051684,0.9999999999391243,0.9999999990153351,1.0,0.9999999969400887,0.9999999997639731,0.9999999997407673,0.9999999118704971,0.9999997724601875,-0.9999999315185355,-0.9999999315185355,0.9999999997768744,-0.007393391864505715,-0.0007133157309781379,0.0027603045381444477,0.01326241526636308,-0.011196436861918495,0.00035306605735706205,0.019984201433314957,0.004889196887553765,-0.0009092527048408907,-0.001242912263621378,-0.0009597573811299415,-0.00023765441666954407,-0.0009596816333304962,0.00184841557441233,-0.0006712294179198857,-0.0006708132496796727,-0.0006706790947370671,0.9999794847033368,-0.0007007913179241692,-0.0002906975498508824,-0.0009693805845952105,-0.000969382275504039,-0.0039222584048131965
0.9999999969057163,0.9999999971469078,0.9999999971478744,0.9999999969325255,0.9999999954074085,0.9999999969400887,1.0,0.9999999971306891,0.9999999970732908,0.9999999092575996,0.9999997691063159,-0.9999999291099908,-0.9999999291099908,0.9999999971396958,-0.007393352178966464,-0.000713825431648464,0.0027600239821631255,0.013259539932763197,-0.011197265339049902,0.0003533335932215171,0.01998374575569639,0.004888890092307497,-0.0009091365954915579,-0.0012425399965613816,-0.0009598236365537746,-0.0002375284316172761,-0.0009597477574541791,0.0018474625961019161,-0.0006718190419274181,-0.0006714028972436487,-0.0006712694413528092,0.9999794820862922,-0.0007013816661189594,-0.00029229418540878405,-0.0009690707260541195,-0.0009690724162578164,-0.0039213486125964335
0.9999999997468745,0.9999999999879807,0.9999999999904854,0.9999999997635324,0.9999999982243549,0.9999999997639731,0.9999999971306891,1.0,0.9999999999311128,0.9999999120997493,0.9999997725625176,-0.9999999317131992,-0.9999999317131992,0.999999999984867,-0.007393502600887691,-0.0007136748434743974,0.0027599351105849776,0.013261650201137674,-0.011196879930463503,0.0003525212187438642,0.019983883670794,0.004888801615201025,-0.0009092159148843557,-0.001242853504788984,-0.0009599150604759362,-0.0002378253555058725,-0.0009598391330159271,0.001848042785635652,-0.000671431649271534,-0.0006710165255429778,-0.0006708832525683925,0.9999794844749794,-0.0007009954804417746,-0.00029070946952456766,-0.0009691328745144057,-0.0009691345651698323,-0.003922453123361263
0.9999999997181225,0.9999999999332785,0.9999999999400907,0.9999999997591571,0.9999999981834826,0.9999999997407673,0.9999999970732908,0.9999999999311128,1.0,0.9999999119998723,0.9999997727032403,-0.999999931667486,-0.999999931667486,0.9999999999363148,-0.007392446041594075,-0.0007137721799244227,0.0027600233687794773,0.013262732556540814,-0.011196365154707028,0.0003520130039786657,0.01998521525337693,0.004888896726540631,-0.0009092693712849098,-0.0012426839994734424,-0.0009597702212236285,-0.00023759397820861686,-0.0009596944161847853,0.0018480600737149093,-0.0006712721814490784,-0.000670855902960545,-0.0006707210714516184,0.9999794840299479,-0.0007008334183196165,-0.00029047456654762905,-0.0009693192940493508,-0.0009693209843108216,-0.0039223878859701395
0.9999999118294786,0.9999999121203283,0.9999999121153957,0.9999999117870174,0.9999999105002993,0.9999999118704971,0.9999999092575996,0.9999999120997493,0.9999999119998723,1.0,0.9999996859250845,-0.9999998430451877,-0.9999998430451877,0.9999999120981732,-0.007393080161939301,-0.0007169737494336744,0.0027566441297048098,0.013244509564754063,-0.011203044027515844,0.00035221478457534024,0.01997732212394509,0.004886451303046485,-0.0009083485475019962,-0.0012425237716763625,-0.000958899231529864,-0.0002363184400075374,-0.0009588237987003831,0.001849617611524615,-0.0006597605645056375,-0.0006593444895948178,-0.0006591947952678608,0.9999793984981672,-0.0006893085796669281,-0.0002909416950496071,-0.0009791652877461797,-0.0009791669765026642,-0.003922676178850028
