,name,year,quarter,sector,Relative Return,자본금 변화율,Label,Code
4,경방,2023,Q4,경기소비재,-0.06536116314323508,0.0,-0.10878884492008238,000050
4,한국타이어월드와이드,2023,Q4,경기소비재,0.034485011002909904,0.0,-0.08591958436319505,000240
4,기아차,2023,Q4,경기소비재,0.5421023299411623,0.21307205024158105,-0.1401535190996598,000270
4,SK네트웍스,2023,Q4,경기소비재,0.004194578508096722,0.0,-0.2159909261683488,001740
4,넥센타이어,2023,Q4,경기소비재,-0.0604559493638817,0.0,-0.027219072914569806,002350
4,일신방직,2023,Q4,경기소비재,-0.05024642351393234,0.0,-0.04609063520141231,003200
4,쌍용차,2023,Q4,경기소비재,-0.03968703890399624,0.0,-0.28141137809411815,003620
4,한솔홀딩스,2023,Q4,경기소비재,0.01571117054234447,0.0,-0.11212239306554904,004150
4,신세계,2023,Q4,경기소비재,-0.1313811011295,0.0,0.017770747728767536,004170
4,세방전지,2023,Q4,경기소비재,0.36977242575198865,0.0,0.4007713733267313,004490
4,조광피혁,2023,Q4,경기소비재,-0.05089445165686884,0.0,-0.05251658889123406,004700
4,현대차,2023,Q4,경기소비재,0.2734972278669586,0.0,-0.009406230730933338,005380
4,에스엘,2023,Q4,경기소비재,0.006456914060957136,0.0,-0.03461302608610922,005850
4,동아타이어,2023,Q4,경기소비재,0.03251053802867514,0.0,0.014087573516147707,007340
4,서연,2023,Q4,경기소비재,0.5346106457624004,0.0,-0.20480535678798745,007860
4,호텔신라,2023,Q4,경기소비재,-0.19203755714336204,0.0,-0.04357529876882611,008770
4,한샘,2023,Q4,경기소비재,-0.03923797918023775,0.0,0.286103432571834,009240
4,모토닉,2023,Q4,경기소비재,-0.14646401817030763,0.0,0.0123775520447868,009680
4,화신,2023,Q4,경기소비재,0.023948836478993027,0.0,-0.10286384503520953,010690
4,현대위아,2023,Q4,경기소비재,0.00259770778010443,0.0,-0.05819062057776517,011210
4,현대모비스,2023,Q4,경기소비재,0.017273440100927018,0.0,-0.13460224986892455,012330
4,에스원,2023,Q4,경기소비재,-0.09318244698881686,0.0,0.047238957968351515,012750
4,한온시스템,2023,Q4,경기소비재,-0.2832009689684778,0.0,-0.034667048053187474,018880
4,대교,2023,Q4,경기소비재,-0.05463245554297086,0.0,-0.003950613797002948,019680
4,한섬,2023,Q4,경기소비재,-0.13490299181612053,0.0,-0.07203196331158042,020000
4,코웨이,2023,Q4,경기소비재,-0.08419632174887393,0.0,0.0958327671506026,021240
4,롯데쇼핑,2023,Q4,경기소비재,-0.20080451805087574,0.0,-0.05610878565989993,023530
4,삼성물산,2023,Q4,경기소비재,0.3043683746304152,0.0,-0.12791300370953812,028260
4,세종공업,2023,Q4,경기소비재,0.03486446706733724,0.0,-0.06194140166156326,033530
4,강원랜드,2023,Q4,경기소비재,0.021748695461052403,-0.5443316227142223,-0.10023142195089471,035250
4,한라홀딩스,2023,Q4,경기소비재,-0.05918162085129282,0.0,-0.06401341293330459,060980
4,S&T모티브,2023,Q4,경기소비재,-0.06883703867537157,0.0,-0.002516592375339438,064960
4,현대백화점,2023,Q4,경기소비재,-0.09406537592792313,0.0,-0.04812189164976931,069960
4,금호타이어,2023,Q4,경기소비재,0.054146213218127,0.0,0.34575440324195367,073240
4,현대리바트,2023,Q4,경기소비재,-0.16775723237457824,0.0,0.2796667580566886,079430
4,베이직하우스,2023,Q4,경기소비재,-0.3901181250225063,0.0,0.10863203718014715,084870
4,LF,2023,Q4,경기소비재,-0.08648764508470742,0.0,0.11242984945421906,093050
4,한세실업,2023,Q4,경기소비재,-0.2089563831462501,0.0,0.018754813434009993,105630
4,영원무역,2023,Q4,경기소비재,-0.32383335969031685,0.0,-0.11740459804395488,111770
4,GKL,2023,Q4,경기소비재,-0.3304773561078983,0.0,0.12916254155375093,114090
4,한국타이어,2023,Q4,경기소비재,0.02537526421537871,0.0,-0.14156129378174886,161390
