,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,환율 변화율,금리 변화율,소비자물가지수 변화율,주택가격 변화율,GDP 변화율,Label,Code
11,경방,2022,Q3,경기소비재,-0.1253088384059824,112.91561869372485,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.04120378329536975,000050
11,한국타이어월드와이드,2022,Q3,경기소비재,-0.023218109725545246,0.03357760610674454,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.05457576397169826,000240
11,기아차,2022,Q3,경기소비재,-0.14892440695249984,-0.8199996339074884,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.16156609253110985,000270
11,SK네트웍스,2022,Q3,경기소비재,-0.03219044921266011,-2.354758757435558,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.0068985348501138626,001740
11,넥센타이어,2022,Q3,경기소비재,0.10643844023838972,-0.8833755874614801,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.07486076257830475,002350
11,일신방직,2022,Q3,경기소비재,-0.007870747766539756,-2.208786441868112,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.2789232008316144,003200
11,쌍용차,2022,Q3,경기소비재,0.0,18.370277345520865,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.0,003620
11,한솔홀딩스,2022,Q3,경기소비재,-0.04535324328408351,0.4504710205604894,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.006989741032247733,004150
11,신세계,2022,Q3,경기소비재,-6.238894900662331e-05,-0.07537262510934506,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.013012142112902882,004170
11,세방전지,2022,Q3,경기소비재,-0.2247195993508979,0.5534269054695726,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.21753853348950022,004490
11,조광피혁,2022,Q3,경기소비재,0.12106497013110835,-0.7199774291277887,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.017505908889090715,004700
11,현대차,2022,Q3,경기소비재,-0.10248663137324907,0.5636734253952467,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.05806905974824693,005380
11,에스엘,2022,Q3,경기소비재,0.0686989082333432,-0.3001295080984243,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.18660233767425696,005850
11,동아타이어,2022,Q3,경기소비재,0.13158774332612566,0.679040710679454,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.08983121265861412,007340
11,서연,2022,Q3,경기소비재,-0.19857463000362055,8.761771886588264,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.4734108825587842,007860
11,호텔신라,2022,Q3,경기소비재,0.03852179079860803,0.02779048983861654,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.11951843892685247,008770
11,한샘,2022,Q3,경기소비재,-0.176739029683098,-6.335304320397458,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.21690544457657,009240
11,모토닉,2022,Q3,경기소비재,-0.05163327017506027,0.009889328025399324,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.10516658707500062,009680
11,화신,2022,Q3,경기소비재,-0.05897837810889822,0.5882262406290795,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.23003431194272547,010690
11,현대위아,2022,Q3,경기소비재,-0.09652168947515952,-0.8481678528293224,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.12007476802417438,011210
11,현대모비스,2022,Q3,경기소비재,0.008737214225596548,0.7665305206759352,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.012321469229882774,012330
11,에스원,2022,Q3,경기소비재,0.04138536964160911,0.09813323385946071,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.11429939053051189,012750
11,한온시스템,2022,Q3,경기소비재,-0.21318263248020905,-4.289325364304909,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.04156353229196967,018880
11,대교,2022,Q3,경기소비재,-0.10933139479695986,-0.21367603586347428,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.09186692377533731,019680
11,한섬,2022,Q3,경기소비재,-0.10472942660435813,0.2490556310847185,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.026314894406480865,020000
11,코웨이,2022,Q3,경기소비재,-0.1000078558883386,0.07618681491243673,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.10109521075094484,021240
11,롯데쇼핑,2022,Q3,경기소비재,-0.09641621850671969,472.18284593649446,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.08779761458485322,023530
11,삼성물산,2022,Q3,경기소비재,0.016778307168797926,0.08814176113800154,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.09777238428502337,028260
11,세종공업,2022,Q3,경기소비재,-0.09085853943019648,2.4357059107914933,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.09118066509618343,033530
11,강원랜드,2022,Q3,경기소비재,-0.045886143738278665,1.0176706328855842,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.16968963560730901,035250
11,한라홀딩스,2022,Q3,경기소비재,-0.14289067177728945,1.784968890364293,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.015949040747944277,060980
11,S&T모티브,2022,Q3,경기소비재,0.056834623141777674,0.573274155005739,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.07201694342694764,064960
11,현대백화점,2022,Q3,경기소비재,-0.07635642688938603,-0.08749619778384987,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.07988025943194776,069960
11,금호타이어,2022,Q3,경기소비재,-0.1189307559967932,0.717125675769227,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.022137117977420066,073240
11,현대리바트,2022,Q3,경기소비재,-0.21778366955164316,-2.8737298473040362,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.1022991463749848,079430
11,베이직하우스,2022,Q3,경기소비재,-0.08808892294568987,19.971880741924696,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.02424848587520928,084870
11,LF,2022,Q3,경기소비재,-0.08831635720297489,-0.4409707142623718,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.13242296967118905,093050
11,한세실업,2022,Q3,경기소비재,-0.09476900567809526,0.42079185521328033,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.01377521186679832,105630
11,영원무역,2022,Q3,경기소비재,0.17763602374940607,0.45704876643720405,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,-0.04663547351713236,111770
11,GKL,2022,Q3,경기소비재,0.10302004832697903,-1.557495938399808,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.1948562767646903,114090
11,한국타이어,2022,Q3,경기소비재,-0.1254086454457056,-0.49195563035154,0.06411636151380273,0.0359464250541639,-0.02006420138748022,-1.1448197663686945,0.003059519728652038,0.0014299127151808574,161390
