code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
480,Chosun_Refractories,비금속,2019,Q4,"199,697,231,514","522,255,296,109","721,952,527,623","167,908,662,574","58,956,083,409","226,864,745,983","412,544,315,852","495,087,781,640",116934159977.0,1424896055.0,-1883837187.0,-2537578037.0,-2537578037.0,"20,000,000,000",,,,,,,,,,
3300,Hanil_Cement,비금속,2019,Q4,"164,208,210,855","1,122,142,028,215","1,286,350,239,070","199,412,007,780","360,924,609,686","560,336,617,466","1,688,911,263,117","726,013,621,604",,-1377691169.0,-81005420530.0,-82494313394.0,-82494313394.0,"31,342,450,000",,,,,,,,,,
3410,Ssangyong_Cement,비금속,2019,Q4,"613,837,407,401","2,309,167,529,623","2,923,004,937,024","535,271,684,936","601,081,846,196","1,136,353,531,132","507,435,136,925","1,786,651,405,892",293168684443.0,52911080351.0,29418117859.0,21956377508.0,21956377508.0,"505,403,280,000",,,,,,,,,,
10780,IS_Dongseo,비금속,2019,Q4,"1,582,963,568,613","872,309,847,396","2,455,273,416,009","739,155,358,638","640,404,398,073","1,379,559,756,711","653,141,876,835","1,075,713,659,298",218894990943.0,20630858994.0,19180319735.0,14733008178.0,14733008178.0,"15,446,303,000",,,,,,,,,,
