code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2022,Q2,2022-08-16,"2,050,674,564,000","9,159,580,996,000","11,210,255,560,000","215,794,971,000","114,312,103,000","330,107,074,000","16,468,200,975,000","10,880,148,486,000",38861807000.0,-7107919000.0,74322399000.0,57772380000.0,57772380000.0,"353,865,580,000",,,,,,,,,,,,
10140,삼성중공업,중공업,2022,Q2,2022-08-16,"6,745,399,980,389","7,215,958,576,571","13,961,358,556,960","7,603,021,079,243","2,218,169,141,503","9,821,190,220,746","-1,693,475,436,549","4,140,168,336,214",1404802967114.0,-246789714300.0,-251622914049.0,-251622914049.0,-251622914049.0,"880,114,845,000",,,,,,,,,,,,
10620,현대미포조선,중공업,2022,Q2,2022-08-16,"2,661,217,743,000","1,756,041,655,000","4,417,259,398,000","2,141,888,236,000","102,698,838,000","2,244,587,074,000","1,613,553,777,000","2,172,672,324,000",930654466000.0,-1388916000.0,58704186000.0,44262513000.0,44262513000.0,"199,710,745,000",,,,,,,,,,,,
12450,한화테크윈,중공업,2022,Q2,2022-08-12,"1,423,216,095,068","3,835,983,596,762","5,259,199,691,830","1,342,865,659,720","1,656,532,239,217","2,999,397,898,937","1,628,025,051,569","2,259,801,792,893",304160569257.0,16684776232.0,100644598888.0,101107387780.0,101107387780.0,"265,650,000,000",,,,,,,,,,,,
17800,현대엘리베이,중공업,2022,Q2,2022-08-16,"840,462,857,173","1,513,489,909,680","2,353,952,766,853","895,845,896,692","239,878,812,644","1,135,724,709,336","389,810,959,638","1,218,228,057,517",379328860006.0,7070343205.0,130970627413.0,100611821776.0,100611821776.0,"212,235,955,000",,,,,,,,,,,,
34020,두산중공업,중공업,2022,Q2,2022-08-16,"4,024,955,192,140","10,192,248,613,802","14,217,203,805,942","5,251,515,101,391","1,934,363,488,369","7,185,878,589,760","-79,178,877,917","7,031,325,216,182",1320100798810.0,20707506888.0,-233857790983.0,-231061790634.0,-231061790634.0,"3,240,986,300,000",,,,,,,,,,,,
42660,대우조선해양,중공업,2022,Q2,2022-08-16,"7,533,299,220,220","4,297,169,342,141","11,830,468,562,361","9,194,975,106,432","1,180,996,435,078","10,375,971,541,510","-1,736,810,438,851","1,454,497,020,851",1173752067481.0,-106790182411.0,-182163381758.0,-182163381758.0,-182163381758.0,"541,453,345,000",,,,,,,,,,,,
42670,두산인프라코어,중공업,2022,Q2,2022-08-16,"1,634,558,309,113","1,975,104,083,888","3,609,662,393,001","2,040,149,740,647","382,392,447,248","2,422,542,187,895","821,587,001,061","1,187,120,205,106",1057864572104.0,73478378326.0,78742375793.0,60152898475.0,60152898475.0,"197,735,271,000",,,,,,,,,,,,
64350,현대로템,중공업,2022,Q2,2022-08-16,"2,866,778,296,000","1,405,103,998,000","4,271,882,294,000","2,234,130,400,000","753,591,147,000","2,987,721,547,000","-33,662,339,000","1,284,160,747,000",765854148000.0,30633727000.0,31318730000.0,28063660000.0,28063660000.0,"545,711,465,000",,,,,,,,,,,,
82740,두산엔진,중공업,2022,Q2,2022-08-12,"390,253,028,525","478,591,636,840","868,844,665,365","545,879,295,679","190,146,906,399","736,026,202,078","-145,575,408,772","132,818,463,287",186318702830.0,-29651037785.0,-32560310908.0,-31546840274.0,-31546840274.0,"46,721,246,000",,,,,,,,,,,,
97230,한진중공업,중공업,2022,Q2,2022-08-16,"905,456,000,000","1,496,027,000,000","2,401,483,000,000","890,113,000,000","1,103,697,000,000","1,993,810,000,000","-1,380,513,000,000","407,673,000,000",445257000000.0,2245000000.0,-12920000000.0,-14152000000.0,-14152000000.0,"416,371,000,000",,,,,,,,,,,,
