,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,부채총계 변화율,비유동자산 변화율,유동자산 변화율,법인세차감전 순이익 변화율,Label,Code
26,SK하이닉스,2018,Q2,정보기술,-0.03550835541951301,0.3165213874558521,-0.014245128441920385,0.2063910933822859,-0.17352093973884974,0.3258254282556641,0.017395274679003904,000660
26,LG,2018,Q2,정보기술,0.00598980207591944,-0.9237434166235269,-0.5149695647560288,0.00021130225509469192,-0.292636405887978,-0.9077078771353381,-0.009626283564119015,003550
26,한솔테크닉스,2018,Q2,정보기술,-0.13571566747667213,-3.6341349035448807,0.10131397942772735,0.005666445906731488,0.1461637788749326,-3.6293561078975634,-0.21888481634703838,004710
26,삼성전자,2018,Q2,정보기술,-0.01484218290028759,-0.044303444039591744,-0.14038371385632775,0.023064584735296156,-0.05941489498043284,-0.04100509491893711,0.062292406532657496,005930
26,삼성SDI,2018,Q2,정보기술,0.16815212523828227,-0.1419339045791943,0.07424816997296957,0.007340008927827046,0.06029363766805251,-0.08097893483396168,0.07010092574828349,006400
26,대덕전자,2018,Q2,정보기술,0.05515263194773247,0.7385257041971036,-0.21944812677844072,-0.050287983728135144,-0.011052990186844358,0.9044828860106269,0.12574523540668203,008060
26,삼성전기,2018,Q2,정보기술,0.1865616877829872,3.946790788468003,-0.039303928024319035,0.004662127775124647,-0.04071678968734593,3.4175344978765008,-0.12990380305485644,009150
26,LG이노텍,2018,Q2,정보기술,0.19759594338246023,-3.201252916639789,0.07371996803871039,0.006549766255188771,0.12203562746084984,0.0015801810657465332,-0.2258221704017952,011070
26,삼성에스디에스,2018,Q2,정보기술,0.11722591658386199,0.4473606946317672,-0.0640384148592591,0.008094906242074318,0.02095162240471815,0.4851976668791793,-0.10468256411680334,018260
26,일진머티리얼즈,2018,Q2,정보기술,0.514239452711559,0.8106121357925689,-0.24247679942014733,-0.03902691927792157,0.003258671392279755,0.7481358740679371,0.05595478280372942,020150
26,신도리코,2018,Q2,정보기술,-0.06183237339879774,0.2177022821480401,-0.24306524680439756,-0.06334733643603252,0.009670387154764093,0.12676501503882065,-0.03563502835129913,029530
26,LG디스플레이,2018,Q2,정보기술,0.0067287264125395485,4.191864516450152,0.09608689576529561,0.052318714429831825,-0.027319484097796276,1.9654533314196208,-0.09348758926415991,034220
26,SK,2018,Q2,정보기술,-0.06225254146602463,-0.9215545906051107,-0.045032373257529845,0.015267910003974094,-0.4138401830885845,-0.9611751247434561,0.13480207929808474,034730
26,한미반도체,2018,Q2,정보기술,0.008487575040580356,1.081417144329925,-0.1517032503452349,-0.07358333509816717,0.08677282980589451,1.0079197149146726,-0.00910126873595464,042700
26,LG전자,2018,Q2,정보기술,-0.12646469388621,0.10097660305781209,0.04762960255217341,-0.0007043443293237583,0.12825046493892245,0.05584254764226926,-0.007433369414909005,066570
