code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2960,Korea_Shell_Petroleum,Energy_&_Utilities,2017,Q4,"111,860,780,568","19,086,529,580","130,947,310,148","31,397,851,989","107,024,614","31,504,876,603","91,866,691,554","99,442,433,545",52304033143,8170231367,8681501161,6744048571.0,6744048571.0,"7,000,000,000",
10950,S-Oil,Energy_&_Utilities,2017,Q4,"6,769,402,000,000","8,308,161,000,000","15,077,563,000,000","4,543,391,000,000","3,695,073,000,000","8,238,464,000,000","5,194,501,000,000","6,839,099,000,000",5814334000000,370688000000,527727000000,387764000000.0,387764000000.0,"291,512,000,000",
15760,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2017,Q4,"9,344,127,000,000","97,196,027,000,000","106,540,154,000,000","18,707,499,000,000","32,050,299,000,000","50,757,798,000,000","38,018,329,000,000","55,782,356,000,000",15400415000000,36032000000,-99822000000,-501315000000.0,-501315000000.0,"4,053,578,000,000",
25540,Korea_Electric_Terminal,Energy_&_Utilities,2017,Q4,"362,966,056,783","454,352,807,453","817,318,864,236","151,370,588,391","41,728,856,348","193,099,444,739","562,582,128,373","624,219,419,497",175968979267,12651506759,8939040482,5769004563.0,5769004563.0,"5,207,500,000",
36460,Korea_Gas_Corporation,Energy_&_Utilities,2017,Q4,"6,797,610,037,331","28,532,414,221,994","35,330,024,259,325","6,322,226,345,777","22,048,436,837,469","28,370,663,183,246","4,050,034,196,704","6,959,361,076,079",6227108094495,405606246456,105969621283,-164069574508.0,-164069574508.0,,
51600,KEPCO_KPS,Energy_&_Utilities,2017,Q4,"623,933,935,425","571,151,698,981","1,195,085,634,406","278,562,249,103","16,126,697,825","294,688,946,928","891,396,687,478","900,396,687,478",342132541953,36709089676,39716734190,30616277857.0,30616277857.0,"9,000,000,000",
96770,SK_Innovation,Energy_&_Utilities,2017,Q4,"1,588,906,972,000","13,206,283,048,000","14,795,190,020,000","879,937,784,000","828,277,997,000","1,708,215,781,000","6,874,224,488,000","13,086,974,239,000",347987128000,-71877372000,-126485391000,-179673154000.0,-179673154000.0,"468,569,950,000",
