,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
22,Samsung_SDS,IT 서비스,2019,Q2,0.09648385946551702,-0.0038518898043820027,-0.01454314861906636,-0.017241379310344973,-0.17798441463015324,-0.05861375055896878,-0.05861375055896878,-0.05861375055896878,-0.058613750558969,-0.05861375055896878,-0.07988708956410935,018260
21,NAVER_Corp,IT 서비스,2019,Q2,-0.02506421551936506,-0.0393558280910935,-0.035271091726964965,-0.017241379310344973,-0.17798441463015324,-0.059388753174608455,-0.06096303574012185,-0.057795561828500874,-0.05966456434962475,-0.05826401718866392,-0.0773766005346025,035420
21,NCSOFT,IT 서비스,2019,Q2,0.017957250733337128,0.031234376945276865,0.030976364939424128,-0.017241379310344973,-0.17798441463015324,-0.05873151952339506,-0.05873151952339528,-0.05873151952339528,-0.05873151952339528,-0.05873151952339506,-0.03212072134741441,036570
