,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
1,Samsung_SDS,IT 서비스,2024,Q3,-0.11847393823442137,-0.0944884675914277,0.011649499565403731,0.09523809523809512,0.2377021247854798,0.0048249287110087025,0.0048249287110085914,0.0048249287110087025,0.0048249287110085914,0.0048249287110088135,0.14676301760193627,018260
0,NAVER_Corp,IT 서비스,2024,Q3,-0.12907458695821175,-0.07316684432483367,-0.0017683990791450555,0.09523809523809512,0.2377021247854798,0.008472951668735185,0.018454197144210704,-0.00043421827760536935,0.010130560040197523,0.0020729278227984427,-0.12907458695821175,035420
0,NCSOFT,IT 서비스,2024,Q3,-0.11958368654965867,0.035668946517511846,-0.03386952294169987,0.09523809523809512,0.2377021247854798,0.005208222044426503,0.005208222044426392,0.005208222044426392,0.005208222044426503,0.005208222044426503,-0.11958368654965867,036570
