,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
10,Samsung_SDS,IT 서비스,2022,Q2,-0.03274047015863914,-0.025222464643486653,-0.10319743565780204,0.033707865168539186,-0.38636857995042173,-0.056439900319881664,-0.056439900319881664,-0.056439900319881664,-0.056439900319881664,-0.056439900319881664,0.09460255233873473,018260
9,NAVER_Corp,IT 서비스,2022,Q2,-0.022144096435616337,-0.003882233904126897,-0.03190987658495992,0.033707865168539186,-0.38636857995042173,-0.05869095373584443,-0.06500463774373344,-0.0529531719163403,-0.05974788407409304,-0.054578243254660874,-0.13814325356485416,035420
9,NCSOFT,IT 서비스,2022,Q2,-0.19575478142876435,0.047012652925997545,0.14884817382247872,0.033707865168539186,-0.38636857995042173,-0.056476504655021076,-0.056476504655021076,-0.056476504655021076,-0.056476504655021076,-0.056476504655020854,-0.09241270328022416,036570
