,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
25,Samsung_SDS,IT 서비스,2018,Q3,-0.1739847590345052,-0.03655348051321328,-0.011596615380832676,-0.11607142857142883,-0.0442397512820667,-0.04857336794332512,-0.0485733679433249,-0.0485733679433249,-0.0485733679433249,-0.0485733679433249,0.14747273631913801,018260
24,NAVER_Corp,IT 서비스,2018,Q3,0.02484172898908583,-0.10143634730507878,-0.46787323893241073,-0.11607142857142883,-0.0442397512820667,-0.04509923905083291,-0.03654648603770494,-0.05417676496578405,-0.04357169962600049,-0.05146176389543533,-0.0686999089455923,035420
24,NCSOFT,IT 서비스,2018,Q3,-0.07667220925637341,0.0923127779260321,0.13203037871476742,-0.11607142857142883,-0.0442397512820667,-0.048530503494989885,-0.04853050349499011,-0.04853050349499011,-0.048530503494989885,-0.04853050349499011,0.18968501937667637,036570
