,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
3,Samsung_SDS,IT 서비스,2024,Q1,0.16374021949021367,0.0031151981412576024,-0.0033645974120859456,0.011764705882352788,0.11265192787422551,-0.10619458767423606,-0.023576661435391832,-0.28880673287812164,-0.31455361827647166,-0.023576661435391832,-0.0801593067649013,018260
2,NAVER_Corp,IT 서비스,2024,Q1,0.033189122646982,-0.03067330785379907,0.01932758945027946,0.011764705882352788,0.11265192787422551,-0.09479739534683573,-0.027144715980356837,-0.05616685804152555,-0.17100494698790536,-0.022993981607577263,-0.20881472858026864,035420
2,NCSOFT,IT 서비스,2024,Q1,-0.008981521354325617,0.02207974682917535,-0.05112897677040662,0.011764705882352788,0.11265192787422551,-0.483005824469799,-0.023640757704225246,-2.0695824010503565,-2.397287428496962,-0.023640757704225468,-0.21224335419066073,036570
