,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
27,Samsung_SDS,IT 서비스,2018,Q1,0.16573262564697833,-0.010903697937244106,0.021996037740237173,-0.01834862385321112,0.2528409114579355,0.2052669699842623,0.21546556008249795,0.29498902759622236,0.30732195944987784,0.2154655600824955,0.3116387038344642,018260
26,NAVER_Corp,IT 서비스,2018,Q1,0.15392907392637895,-0.02653355827728565,-0.12259193953215197,-0.01834862385321112,0.2528409114579355,0.1848916325284139,0.5559981000782028,-1.850358095024772,0.23373298712898094,-2.6063730741965547,-0.05655933052554205,035420
26,NCSOFT,IT 서비스,2018,Q1,-0.048372371190466355,0.011953269625213592,0.09982117824381476,-0.01834862385321112,0.2528409114579355,0.2898184747407304,0.23317856572906792,0.7361762229650866,0.6992292897443316,-0.47266090480599776,-0.028361296165535864,036570
