,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
12,Samsung_SDS,IT 서비스,2021,Q4,-0.04418348527349884,-0.017168206973899425,-0.04682723741585959,-0.02083333333333348,-0.4025512712822732,-0.06252609833509593,-0.0819818712414413,0.22996577396737128,0.2165867815996071,-0.08198187124144107,-0.002357565737225578,018260
11,NAVER_Corp,IT 서비스,2021,Q4,0.014127480611279636,-0.07318435560675751,-0.04223959082975659,-0.02083333333333348,-0.4025512712822732,-0.06765508722136904,-0.08770216953039167,-0.5383459640822417,0.04314146185005985,-0.08102261358760265,-0.012374321036999744,035420
11,NCSOFT,IT 서비스,2021,Q4,-0.18052554212472427,-0.029188218949295575,-0.07592644356328182,-0.02083333333333348,-0.4025512712822732,-0.18890756894449567,-0.1010910141134258,0.616964192181066,0.654006932175498,-0.024308581853257794,0.0709314941767102,036570
