,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
28,Samsung_SDS,IT 서비스,2017,Q4,-0.09878486720867202,-0.022841686024634322,0.009762719585531099,0.0267857142857143,0.3500195788744318,-0.18490204033728785,-0.20030522673817264,-0.33569664253361164,-0.35947833432283116,-0.20030522673816908,0.16573262564697833,018260
27,NAVER_Corp,IT 서비스,2017,Q4,-0.1293571530188478,-0.07032016926613194,0.005163777138484815,0.0267857142857143,0.3500195788744318,-0.15071084182522232,-1.0924246562448512,0.667545244022665,-0.22196148770464452,0.7380460902452781,0.15392907392637895,035420
27,NCSOFT,IT 서비스,2017,Q4,0.18356019562419568,-0.10934398210549956,-0.13454223644000574,0.0267857142857143,0.3500195788744318,-0.32569539493498123,-0.22777524926549098,-2.568610790829222,-2.130239566225752,0.3606916741446722,-0.048372371190466355,036570
