,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
21,Samsung_SDS,IT 서비스,2019,Q3,-0.07988708956410935,-0.01559355017006303,0.016683793849118334,0.05084745762711873,0.9303677156060576,0.013775725403452399,0.013775725403452399,0.013775725403452399,0.013775725403452288,0.013775725403452399,-0.0964524939296034,018260
20,NAVER_Corp,IT 서비스,2019,Q3,-0.0773766005346025,-0.04627552053388828,-0.05262471492017018,0.05084745762711873,0.9303677156060576,0.016148710658984267,0.02219238324350825,0.010014132641865903,0.01720884753823526,0.011819835544935153,0.3927821009272622,035420
20,NCSOFT,IT 서비스,2019,Q3,-0.03212072134741441,-0.009351952342598224,0.15116709458031508,0.05084745762711873,0.9303677156060576,0.01385850194196303,0.01385850194196303,0.01385850194196292,0.01385850194196303,0.01385850194196292,0.11156122062176806,036570
