,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
15,Samsung_SDS,IT 서비스,2021,Q1,-0.21637727915322452,-0.029574355974120836,-0.00807493521535707,-0.016000000000000014,-2.0127382750040668,0.17328939002139476,-0.07208417033243242,0.10427387908327934,0.11901833078863688,-0.07208417033243242,0.015434341406042648,018260
14,NAVER_Corp,IT 서비스,2021,Q1,-0.2740003283729124,-0.22083762801067364,-0.10389529898940686,-0.016000000000000014,-2.0127382750040668,0.17663598596864793,-1.0746809290106092,0.42983683163458075,0.289171802449393,0.5576571888675613,0.22773921793564778,035420
14,NCSOFT,IT 서비스,2021,Q1,-0.10781088963445404,-0.05879641651162837,-0.13425251317707443,-0.016000000000000014,-2.0127382750040668,0.26141814541554753,0.20251319287393355,-1.8634708202844905,-2.1697621373567904,0.14273337863499846,-0.14565554444851758,036570
