,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
31,Samsung_SDS,IT 서비스,2017,Q1,-0.09313191975305,0.009396670455106282,0.02413908082127869,-0.0277777777777779,-0.5158067335463936,0.21585001512972102,0.22591279592426206,0.25361171870930077,0.24020514510441116,0.2259127959242596,-0.13498934611908386,018260
30,NAVER_Corp,IT 서비스,2017,Q1,-0.12422382193239259,-0.049792050737482496,-0.03287872608672893,-0.0277777777777779,-0.5158067335463936,0.18980115039343048,0.5505875105892144,-1.6512165141653288,0.22138266052444788,-2.5357500390808196,0.017175317417948782,035420
30,NCSOFT,IT 서비스,2017,Q1,-0.17416751070225092,-0.005240431475399543,-0.03731809187893664,-0.0277777777777779,-0.5158067335463936,0.29931004765313973,0.24342713077238376,0.7592592281991605,0.7127148277329185,-0.6023876313270329,0.158039541616602,036570
