,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
35,Samsung_SDS,IT 서비스,2016,Q1,0.0,0.029511231426023854,0.04191336826977432,-0.05660377358490565,0.03306613361493349,-0.18594814819089223,0.29756247866503116,0.3900363756106282,0.4008104709692689,0.29756247866502905,-0.33296884431443563,018260
34,NAVER_Corp,IT 서비스,2016,Q1,0.0,-0.03791255100552271,-0.02222466394847289,-0.05660377358490565,0.03306613361493349,0.2643171367877538,0.5910027749222713,-1.551397432718756,0.3252908494502761,-2.205003993235411,-0.047400691011111565,035420
34,NCSOFT,IT 서비스,2016,Q1,0.0,-0.015366468307579595,-0.06410064805983007,-0.05660377358490565,0.03306613361493349,0.36428882733705115,0.31358823643646205,0.5980845616731633,0.7587843913492707,0.78863646554527,0.16272755631154245,036570
