,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
9,Samsung_SDS,IT 서비스,2022,Q3,0.09460255233873473,-0.06727864735310818,-0.05754591072450865,0.023255813953488302,-0.09093510066157107,-0.02789425515179378,-0.027894255151793557,-0.027894255151793557,-0.027894255151793557,-0.027894255151793557,-0.03685128931725447,018260
8,NAVER_Corp,IT 서비스,2022,Q3,-0.13814325356485416,-0.02136554758932263,-0.017851755967861482,0.023255813953488302,-0.09093510066157107,-0.0279468679405801,-0.028349492356681605,-0.027576781019219565,-0.02801460285256141,-0.0276820068911523,-0.10512600414615182,035420
8,NCSOFT,IT 서비스,2022,Q3,-0.09241270328022416,-0.04449036692851993,0.009213161112910595,0.023255813953488302,-0.09093510066157107,-0.027814239349606584,-0.027814239349606584,-0.027814239349606584,-0.027814239349606584,-0.027814239349606584,0.06740758849882697,036570
