,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,실업률 변화율,소비자물가지수 변화율,발행할 주식 총수 변화율,주식액면가액 변화율,기초 소유 주식 수 변화율,기말 소유주식 지분율 변화율,증자주식수 변화율,Label,Code
7,Samsung_SDS,IT 서비스,2023,Q1,0.04340159614515879,0.014653301236014049,0.007518134971503998,0.05813953488372092,0.11353477832962133,0.01610167464161938,0.06481512812250667,-0.06629575820107747,-0.1271398016644485,0.06481512812250678,-0.16396986750955406,018260
6,NAVER_Corp,IT 서비스,2023,Q1,-0.09246406477438145,-0.07919277222433974,-0.12055648537622798,0.05813953488372092,0.11353477832962133,0.03069051914128762,0.09834179698337742,0.10678961697359302,-0.1387839242350286,0.05764085662999019,0.025894450937745783,035420
6,NCSOFT,IT 서비스,2023,Q1,0.2667243903354562,-0.0025225270044695325,-0.043079481097554995,0.05813953488372092,0.11353477832962133,-0.318811954467934,0.05067156448528731,-1.7297276240819208,-2.021150152978824,-0.13387815211394738,-0.2711371275519894,036570
