,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,GDP 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,상환주식의 상환 변화율,특정 증권 등 소유 증감 수 변화율,Label,Code
23,Hyundai_Elevator,기계·장비,2018,Q4,0.24396773819383805,-0.021874168458649423,0.0020833886665792,-0.1528942253920036,-0.005684653689703056,0.008251979234036533,0.008251979234036533,0.008251979234036533,0.0,0.008251979234036533,0.09086430036170479,017800
23,Hanon_Systems,기계·장비,2018,Q4,0.2001149403329131,0.08519681659554612,-0.030677526505696884,-0.1528942253920036,-0.005684653689703056,0.0,0.0,0.0,0.0,0.0,-0.018384279647020607,018880
23,Doosan_Heavy_Industries,기계·장비,2018,Q4,-0.05535893045447256,0.19224425868461315,0.11481129417698743,-0.1528942253920036,-0.005684653689703056,0.6715584436826016,0.009193527312612138,0.009193527312612138,0.00919352731261236,0.00919352731261236,-0.21776363975586321,034020
23,Doosan_Infracore,기계·장비,2018,Q4,0.014271954489927257,0.012997628763181335,0.04542720763510166,-0.1528942253920036,-0.005684653689703056,0.008381151452942937,0.008381151452942937,0.008381151452943048,0.0,0.008381151452942937,-0.09183350238918206,042670
23,Hanmi_Semiconductor,기계·장비,2018,Q4,0.21014176796537454,-0.023843689697654824,-0.020755262171659128,-0.1528942253920036,-0.005684653689703056,-0.30668886656113803,0.008256983744973412,0.0082569837449733,0.0,0.008256983744973412,-0.11708715917838353,042700
23,Doosan_Engine,기계·장비,2018,Q4,0.08501868906644906,0.02995794533991769,-0.0041672529204241915,-0.1528942253920036,-0.005684653689703056,-0.8488582269648559,0.008256457665538175,0.008256457665538286,0.0,0.008256457665538064,0.2843400596546647,082740
