,name,sector,year,quarter,자본총계변화율,비유동자산변화율,매출액변화율,이익잉여금변화율,유동부채변화율,Relative Return,주식액면가액변화율,전체 주주 수변화율,기초 소유 주식 수변화율,전체 주식 수변화율,Label,Code
27,Hyundai_Elevator,기계·장비,2017,Q4,0.04995042637438141,-0.2824764412428924,0.13163486765924215,0.1432829954608663,-0.07253454700509243,-0.20510680419563473,-0.22672834490816096,-0.03434115126324122,-0.23393043168420835,-0.06824818801134525,0.07835905950582443,017800
27,Hanon_Systems,기계·장비,2017,Q4,-0.044516018782760014,-0.03668885359463525,0.1252154727006376,-0.02104259235421302,-0.15277538777266142,0.21123697087378648,0.0,-0.060575549735780276,-0.7116953245635032,-0.060575549735780054,0.10126203741168419,018880
27,Doosan_Heavy_Industries,기계·장비,2017,Q4,-0.009652226378505713,-0.018308238010345423,-0.2021275270132179,0.06948751653551055,0.003299710850138804,-0.18991719255907485,-0.15994614529063966,-0.03434238315069571,0.07377724251278883,-0.03382866564525977,-0.13090577799137246,034020
27,Doosan_Infracore,기계·장비,2017,Q4,0.29500743669288854,0.03220162285319439,-0.018202294508173678,0.47328526211447675,-0.047140030268580935,-0.042485434552051296,-0.034982310991259924,0.14960490449502772,0.3026083976402092,0.16080411207602374,0.04013371503386195,042670
27,Hanmi_Semiconductor,기계·장비,2017,Q4,-0.11012907363581426,-0.15077872155396443,0.02690788923040821,0.0484565553259132,-0.12691121566371488,0.044088927120669114,-0.3029985739625345,0.009224489327906316,0.16159568465864738,-0.047647865685670476,0.32522596074877547,042700
27,Doosan_Engine,기계·장비,2017,Q4,0.0056205561586633035,-0.008396227517162957,0.3230667391782872,0.7752111997540799,0.1012894889671545,-0.0703038619499568,-0.07781346049895399,0.11203423638738941,-0.5188554780578554,0.1372137197443999,-0.09064663838740257,082740
