,name,sector,year,quarter,자본총계변화율,비유동자산변화율,이익잉여금변화율,Relative Return,전체 주주 수변화율,특정 증권 등 소유 증감 비율변화율,주식액면가액변화율,특정 증권 등 소유 비율변화율,발행금액변화율,보유 주식 수변화율,Label,Code
19,Hyundai_Elevator,기계·장비,2019,Q4,-0.0245875682711012,0.018229319921474252,-0.08729088545637897,-0.05777551311512065,-0.09955515255822833,0.03513743173734951,-0.3199830461582933,-0.01640036676915213,-0.5781664875696191,-0.20207547807497872,-0.3086876805714631,017800
19,Hanon_Systems,기계·장비,2019,Q4,-0.013374900394129252,-0.004151558477425432,-0.001044462880402497,0.04287965737063301,-0.006222381119918685,0.0,0.0,0.0,0.0,-0.006222381119919129,-0.14133393277436163,018880
19,Doosan_Heavy_Industries,기계·장비,2019,Q4,0.24626491876398404,0.029762647860613445,1.557273800363779,0.1065256956669741,-3.792771230659575e-05,0.07594938507899784,-0.13886130226322657,0.07594938507899784,-0.030100182401782583,0.26689289255161364,-0.23938091623293778,034020
19,Doosan_Infracore,기계·장비,2019,Q4,0.017268312669967978,-0.017772364549410335,0.2779389612345645,0.02348205448577929,0.05497250548833588,0.08440903142920286,-0.1045537280411517,0.08726872556066989,0.11909591349017357,-0.018052134386915997,-0.1933153566556779,042670
19,Hanmi_Semiconductor,기계·장비,2019,Q4,-0.016310171956138042,0.009227566001862475,-0.020319886292217593,-0.1177198550407145,-0.024482923440410476,0.0502578029636509,-0.665932137772969,-0.022566423141834102,-0.06511072754775982,-0.36312966526831003,0.15102771022882236,042700
19,Doosan_Engine,기계·장비,2019,Q4,0.1500356955788522,0.05315718916392176,-6.617558159463166,-0.051105415286522,-0.04412422714872144,0.006098585696613035,-0.21623386028781733,-0.0166889528100036,-0.38369784392461326,0.2648449275827357,0.23675602694936881,082740
