,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,소비자물가지수 변화율,GDP 변화율,현재까지 감소한 주식의 총수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,상환주식의 상환 변화율,특정 증권 등 소유 증감 수 변화율,Label,Code
16,Hyundai_Elevator,기계·장비,2020,Q3,0.03995098250086973,-0.11854537193746273,0.020321413863816806,-29.267844017171594,-0.022088428967425466,-0.1212387938164845,-0.12123879381648472,-0.12123879381648472,0.0,-0.1212387938164845,-0.2100510789651639,017800
16,Hanon_Systems,기계·장비,2020,Q3,-0.1556067654659356,0.0206369991917148,-0.00018411389566885816,-29.267844017171594,-0.022088428967425466,0.0,0.0,0.0,0.0,0.0,0.2700933296840484,018880
16,Doosan_Heavy_Industries,기계·장비,2020,Q3,0.23909403713177352,0.122211735301475,0.010632551212390817,-29.267844017171594,-0.022088428967425466,-0.11959917070770554,-0.11959917070770554,-0.11959917070770554,-0.11959917070770554,-0.11959917070770554,1.63028430695133,034020
16,Doosan_Infracore,기계·장비,2020,Q3,1.0886473633971663,0.00530640059376053,-0.002459370516132209,-29.267844017171594,-0.022088428967425466,-0.12095751598861693,-0.12095751598861693,-0.12095751598861693,0.0,-0.12095751598861693,0.1339383379079097,042670
16,Hanmi_Semiconductor,기계·장비,2020,Q3,-0.09239312115482441,-0.0378749351952159,0.06664069584033794,-29.267844017171594,-0.022088428967425466,-0.12128513043139333,-0.12128513043139333,-0.1212851304313931,0.0,-0.1212851304313931,0.3002920051807372,042700
16,Doosan_Engine,기계·장비,2020,Q3,0.7310265802404659,0.012795819510249329,0.01815208956811909,-29.267844017171594,-0.022088428967425466,-0.12127228678007329,-0.12127228678007351,-0.12127228678007351,0.0,-0.12127228678007329,-0.11369932356193052,082740
