,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,자본금변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,발행할 주식 총수변화율,현재까지 발행한 주식 총수변화율,현재까지 감소한 주식의 총수변화율,주식 수 감소변화율,이익 소각변화율,상환주식의 상환변화율,기타변화율,발행주식의 총수변화율,자기주식수변화율,유통주식수변화율,증자주식수변화율,주식액면가액변화율,발행금액변화율,보유 지분율변화율,Relative Return,Label,Code
0,17800,Hyundai_Elevator,기계·장비,2024,Q3,0.08223157815268223,0.0005398287593469941,0.02581777660935758,-0.03709953719567194,0.24239792321276454,0.03632952662538036,0.0339281390165832,0.014174673923998293,0.07503276814995485,-0.1716103633432151,0.1918772278087142,0.1707675049974936,0.1707675049974936,-0.0,0.012538067177511603,0.0,0.02367968985552593,0.02205330833826402,0.0,0.0,0.059939808230424996,-5.605768029275258,0.05991455883597008,-5.7767857142857135,0.033562575237331194,0.01922236685099743,0.04343609172494578,0.029300052429651946,0.043106320309391544,0.03972950786862084,0.02558170637703694,0.02913640435543241,0.0,0.02913640435543241,0.0,0.0,0.026216165086359267,0.02770140346519212,0.02679367181208303,0.06677828909760086,0.04056572854762441,0.06474185631596785,0.0,0.04177189578636729,0.04177189578636729,017800
1,17800,Hyundai_Elevator,기계·장비,2024,Q2,0.20690276792887863,-0.06495072518847045,0.03717166337167732,0.08941199957267498,0.11589146882635581,0.09652105427807822,-0.09705861081592415,-0.03838079129395333,-0.08882455401253919,-0.22091255096421136,-0.6697414699553486,-0.8187878932399559,-0.8187878932399559,-0.0,0.04678488996934016,0.0,0.05627355529469891,0.04008756513216649,0.0,0.0,0.046198193770923934,0.4792246471205478,0.04611018835443703,0.49090909090909085,0.042578513292468756,0.03541343832922794,0.06948345412997414,0.0623981799652793,0.07657848631226227,0.06011027424561388,0.04401969472007217,0.004497926253169804,0.0,0.004497926253169804,0.0,0.0,0.04663640521273471,-0.024518196980430673,0.051201992124676354,0.09183220938460379,0.05849814292726674,0.08506906165019312,0.0,-0.12022291732393092,0.04177189578636729,017800
2,17800,Hyundai_Elevator,기계·장비,2024,Q1,-0.08669964548544495,0.009793774122218601,-0.024375308600390833,-0.25210978871881284,0.0799025743060845,-0.14152196935217298,0.20781573629289374,0.09398674788531036,-0.02153997220590842,-0.15243814129847189,2.191665010806622,1.7803852286658441,1.7803852286658441,-0.0,-0.4094061992168667,0.0,-0.29205706540220366,0.020842819486903474,0.0,0.0,-0.14424850463813144,0.9234257650011336,-0.14437313386893202,0.9235048678720446,0.04945529624065814,-0.0790031806889595,-0.28541068635186173,-0.1310883131010494,-0.24336325916712398,-0.11105468133281571,0.025364982324623475,0.3959209723613538,0.0,0.3959209723613538,0.0,0.0,-0.01640874849557572,0.5127658085760121,-0.07535569375622697,-0.04760546279401323,-0.025903633337760024,-0.014948859452911023,0.0,-0.10513800888513254,-0.12022291732393092,017800
3,17800,Hyundai_Elevator,기계·장비,2023,Q4,-0.03096464982106406,-0.016696202251050396,-0.021703384561164274,-0.10535593970121027,-0.04507404885535515,-0.08451918492946797,0.07821496320377797,0.03478243862803099,0.02715980901567705,0.0801507058726143,1.9211270292366822,2.5086261686918343,2.5086261686918343,-0.0,0.22011896898188543,0.0,0.17240807131124458,-0.0896624498507721,0.0,0.0,0.2560562568988526,4.317088082979332,0.25625364867715517,3.6835510530525197,-0.1032910477036253,0.014283385714722652,0.19381023834001088,0.0586247149000928,0.16360979542531828,0.06121380222280737,-0.09352662410980517,-0.6830708165583717,0.0,-0.6830708165583717,0.0,0.0,-0.048508935213554816,-1.0459653592856868,0.006438039846116461,-0.01614964678162023,-0.014190174917155796,-0.0021298695806184487,0.0,0.14309704787907784,-0.10513800888513254,017800
4,17800,Hyundai_Elevator,기계·장비,2023,Q3,-0.07163571573066085,-0.021111727725169338,-0.03829025393550656,-0.047501250945367834,-0.20447075225118527,-0.09691349927361559,-0.03247084018688495,0.009320098111323838,-0.019542618279156043,-0.4500317744369844,0.20473858782128396,0.20290564584044923,0.20290564584044923,-0.0,-0.036430827077025274,0.0,-0.03641926762752745,-0.0413727585490693,0.0,0.0,0.17012598909786003,1.8544250221532481,0.17012987012987002,1.451058201058201,-0.040161116063015756,-0.036124137823214664,-0.035788331120710115,-0.041146423606749805,-0.03792311850817254,-0.03775491575074841,-0.04184050836310704,-0.04752734575366757,0.0,-0.04752734575366757,0.0,0.0,-0.04097114216190434,-0.050925234826442844,-0.040613674972994174,-0.04880159096333814,-0.03859686817063057,-0.04038886403229314,0.0,0.23207569225268349,0.14309704787907784,017800
5,17800,Hyundai_Elevator,기계·장비,2023,Q2,0.1567037169459864,-0.05194439118908889,0.02968304632797103,0.17366069307138798,-0.8409363391082647,0.00020666433216065538,0.03799246481087171,0.05237296384705459,-0.05111444283082167,-0.45047928834842765,0.8798856263431337,0.8857149221158565,0.8857149221158565,-0.0,0.06999577476040264,0.0,0.07080122292032387,0.021340564347623547,0.0,0.0,-0.510196571742985,-1.2496163186265852,-0.5102734849779929,-2.235211835935352,0.025346122280201833,0.05562964902627199,0.0771093491746846,0.056873731472875666,0.08201515729309572,0.05877615465689423,0.026656834440060284,-0.08645712579775466,0.0,-0.08645712579775466,0.0,0.0,0.03442588468982721,-0.16714579261042228,0.04310963777247845,0.054589981100607976,0.051029696254959456,0.06777610878515639,0.0,0.0187120463551555,0.23207569225268349,017800
6,17800,Hyundai_Elevator,기계·장비,2023,Q1,-0.2027234402625997,0.007750092567885503,-0.06517453194589051,0.03836588578542044,0.014761288706341857,0.03441096075675543,-0.49650372841262747,-0.15703048140924425,0.05401010030316533,0.5084231419341618,-21.578262831672962,-21.94750012168463,-21.94750012168463,-0.0,0.23089274969578677,0.0,0.056479493428622796,0.13753684957301304,0.0,0.0,-0.10096635911105656,0.14762371709444744,-0.10099652450508079,-0.07974866671546188,0.025243732313226075,0.10306857060042451,-0.1248850471122045,0.06332115497587132,-0.13689461215944965,-0.09055000381329559,0.09821415205266859,-0.07316600080945834,0.0,-0.07316600080945834,0.0,0.0,0.09118833397087267,-0.15308487887929068,0.08266998563359484,0.12111086734095278,-0.08507590896445305,-0.7160447457169206,0.0,0.23250489217926093,0.0187120463551555,017800
7,17800,Hyundai_Elevator,기계·장비,2022,Q4,0.0003637885190959089,-0.0019918258187792137,-0.0011743994260895452,-0.001920667980111146,-0.020905563994704224,-0.005052171627721869,-0.07420354074698032,0.002375955805313912,-0.1298541378700766,-0.6123111606552345,-1.6575642889420852,-2.0030819538519995,-2.0030819538519995,-0.0,-0.37439041997225386,0.0,-0.15005161336762507,-0.20826098105362334,0.0,0.0,-0.007560169031731956,0.008532685992738709,-0.007562319321017474,-0.0006958117289426191,-0.09403526600976564,-0.20196439224792906,-0.0023584775351939147,-0.15446270468313172,0.004329561541084437,-0.012086555643922026,-0.16552510724483982,0.06936450922855053,0.0,0.06936450922855053,0.0,0.0,-0.16407308476755955,0.17012055159032358,-0.159623465527446,-0.2580278681597543,-0.012868046907515307,0.33028909954483443,0.0,-0.08448834300434703,0.23250489217926093,017800
8,17800,Hyundai_Elevator,기계·장비,2022,Q3,0.03448713232669809,-0.008922504004572618,0.006576611990263714,-0.04185016405437625,0.23144067504366417,0.015872170812889275,-0.006529787141859256,-0.0020894138632696624,-0.11472447644324157,-1.7813474450707374,0.9617171994206823,0.9668958553556924,0.9668958553556924,-0.0,0.004560603488331094,0.0,0.010224970899027186,0.0029734012475362004,0.0,0.0,0.008320918100485075,-0.04378584532563368,0.008323103909796847,-0.012782507544345956,-0.005726418826392354,0.007428340833973812,0.006560835916145313,0.013640841070037268,0.015689271018322182,0.0015949624138130725,0.00212012195182254,-0.00501461308838036,0.0,-0.00501461308838036,0.0,0.0,0.0025881681175115023,-0.012164337815008919,0.0036892522012104134,-0.022219309957660194,0.000656068955153688,0.0007048332830370541,0.0,-0.13983712483063795,-0.08448834300434703,017800
9,17800,Hyundai_Elevator,기계·장비,2022,Q2,-0.10245514699096936,0.03819230473347457,-0.007709202257788261,-0.034286159027768326,0.31653839880776224,0.06687935254949062,-0.34231434128123617,-0.08885154486447511,-0.005482679702280446,0.4305293141403742,-20.453978491737224,-18.09346951874855,-18.09346951874855,-0.0,-0.019508523879929296,0.0,-0.030171644804077635,0.00405350705203622,0.0,0.0,-0.01109836478579429,0.14322364568668444,-0.011117507328550547,0.02968360270231274,-0.010290306982915665,-0.021176190183870736,-0.053636158798699096,-0.02038765524491648,-0.05246091721784807,-0.03684602676610105,-0.001161412427300279,0.053474360060646986,0.0,0.053474360060646986,0.0,0.0,-0.0067932137986570496,0.08846844363172812,-0.012031352333760514,-0.04117565602229867,-0.0319620767312645,-0.06063753022165019,0.0,0.008879406315251942,-0.13983712483063795,017800
