code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
210,대림산업,건설,2024,Q3,2024-11-14,"274,876,957,789","3,339,521,914,597","3,614,398,872,386","459,272,693,173","56,923,259,510","516,195,952,683","5,672,693,703,241","3,098,202,919,703",6085422548.0,2429286514.0,-990305410.0,7123496252.0,"138,709,995,000",7174517572.0,,,,,,,,,,,
720,현대건설,건설,2024,Q3,2024-11-14,"11,798,344,000,000","4,098,948,000,000","15,897,292,000,000","6,956,196,000,000","2,016,505,000,000","8,972,701,000,000","5,370,436,000,000","6,924,591,000,000",4130120000000.0,10253000000.0,14162000000.0,15598000000.0,"562,052,000,000",-76267000000.0,"382,000,000",,,,,,,,,,
2380,KCC,건설,2024,Q3,2024-11-14,"2,467,466,739,959","8,056,915,725,122","10,524,382,465,081","2,323,877,127,798","2,269,337,021,092","4,593,214,148,890","5,667,073,613,418","5,931,168,316,191",748529621866.0,76308818645.0,48607400818.0,36848787194.0,"48,084,660,000",36848787194.0,,,,,,,,,,,
3300,한일시멘트,건설,2024,Q3,2024-11-14,"117,489,019,129","777,213,871,677","894,702,890,806","63,683,294,435","19,228,211,780","82,911,506,215","1,768,698,953,961","811,791,384,591",3977503336.0,-347959053.0,121030759.0,-87514413.0,"33,359,554,000",-593507865.0,,,,,,,,,,,
10780,아이에스동서,건설,2024,Q3,2024-11-14,"1,795,141,798,961","1,472,933,724,618","3,268,075,523,579","1,406,369,802,874","286,980,851,632","1,693,350,654,506","1,143,133,080,735","1,574,724,869,073",255091707024.0,29680275079.0,-2462131617.0,-4476712502.0,"15,446,303,000",-10123405950.0,,,,,,,,,,,
12630,현대산업,건설,2024,Q3,2024-11-14,"327,974,855,445","2,076,600,474,420","2,404,575,329,865","236,958,544,555","43,833,956,869","280,792,501,424","3,305,887,719,498","2,123,782,828,441",10934362079.0,6517562776.0,12303778610.0,8548238885.0,"298,708,605,000",9432076347.0,,,,,,,,,,,
28050,삼성엔지니어링,건설,2024,Q3,2024-11-14,"4,291,854,440,242","1,705,521,052,977","5,997,375,493,219","2,848,921,299,582","103,374,598,677","2,952,295,898,259","2,037,246,923,873","3,045,079,594,960",1481894811149.0,159523018558.0,154563218527.0,115977689475.0,"980,000,000,000",101255943603.0,,,,,,,,,,,
47040,대우건설,건설,2024,Q3,2024-11-14,"7,410,245,874,524","3,046,675,337,493","10,456,921,212,017","4,382,049,060,486","2,880,807,379,370","7,262,856,439,856","1,024,083,597,478","3,194,064,772,161",2244451729910.0,-36290552305.0,38810018676.0,57271860228.0,"2,078,113,190,000",12562895642.0,,,,,,,,,,,
52690,한전기술,건설,2024,Q3,2024-11-14,"496,387,000,807","375,285,286,489","871,672,287,296","316,638,852,298","4,157,211,592","320,796,063,890","553,505,996,185","550,876,223,406",105867506906.0,5224175785.0,8458333122.0,6739578835.0,"7,644,000,000",4125452645.0,,,,,,,,,,,
108670,LG하우시스,건설,2024,Q3,2024-11-14,"800,302,000,000","1,076,163,000,000","1,876,465,000,000","675,295,000,000","440,344,000,000","1,115,639,000,000","100,107,000,000","760,826,000,000",772113000000.0,15804000000.0,7870000000.0,7379000000.0,"50,000,000,000",7270000000.0,,,,,,,,"173,704,000,000",,,
